time,stage_id,ambient_temp_C,driver_power_request_W_profile,soc,T_core_C,voltage_V,current_A,pump_cmd,fan_cmd,mode,coolant_in_temp_C,coolant_flow_kgps,T_surface_C
3052.9,stage1,35.0,15000,0.8,29.52220501237115,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149389287642688
3053.0,stage1,35.0,15000,0.8,29.52218995956715,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149387295446797
3053.1,stage1,35.0,15000,0.8,29.522174906906358,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14938530327342
3053.2,stage1,35.0,15000,0.8,29.522159854388775,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149383311122556
3053.3,stage1,35.0,15000,0.8,29.5221448020144,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149381318994205
3053.4,stage1,35.0,15000,0.8,29.522129749783225,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149379326888365
3053.5,stage1,35.0,15000,0.8,29.522114697695255,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149377334805035
3053.6,stage1,35.0,15000,0.8,29.522099645750487,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14937534274421
3053.7,stage1,35.0,15000,0.8,29.522084593948918,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149373350705893
3053.8,stage1,35.0,15000,0.8,29.52206954229055,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14937135869008
3053.9,stage1,35.0,15000,0.8,29.52205449077538,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14936936669677
3054.0,stage1,35.0,15000,0.8,29.522039439403404,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149367374725962
3054.1,stage1,35.0,15000,0.8,29.522024388174625,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149365382777653
3054.2,stage1,35.0,15000,0.8,29.522009337089038,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149363390851843
