time,stage_id,ambient_temp_C,driver_power_request_W_profile,soc,T_core_C,voltage_V,current_A,pump_cmd,fan_cmd,mode,coolant_in_temp_C,coolant_flow_kgps,T_surface_C
636.8,stage1,35.0,25000,0.8,30.07748272768724,381.184,0.0,0.0,0.0,0,35.0,1.5638443754056602e-192,31.97304902580001
636.9,stage1,35.0,25000,0.8,30.07750351240542,381.184,0.0,0.0,0.0,0,35.0,1.4595880837119258e-192,31.973241541339373
637.0,stage1,35.0,25000,0.8,30.077524299006615,381.184,0.0,0.0,0.0,0,35.0,1.3622822114644419e-192,31.973434031102723
637.1,stage1,35.0,25000,0.8,30.07754508749052,381.184,0.0,0.0,0.0,0,35.0,1.2714633973667917e-192,31.97362649509373
637.2,stage1,35.0,25000,0.8,30.07756587785683,381.184,0.0,0.0,0.0,0,35.0,1.186699170875653e-192,31.973818933316053
637.3,stage1,35.0,25000,0.8,30.077586670105244,381.184,0.0,0.0,0.0,0,35.0,1.1075858928173482e-192,31.974011345773363
637.4,stage1,35.0,25000,0.8,30.07760746423546,381.184,0.0,0.0,0.0,0,35.0,1.0337468332961748e-192,31.974203732469324
637.5,stage1,35.0,25000,0.8,30.077628260247174,381.184,0.0,0.0,0.0,0,35.0,9.64830377743081e-193,31.974396093407602
637.6,stage1,35.0,25000,0.8,30.077649058140082,381.184,0.0,0.0,0.0,0,35.0,9.005083525601943e-193,31.97458842859186
637.7,stage1,35.0,25000,0.8,30.077669857913882,381.184,0.0,0.0,0.0,0,35.0,8.40474462389501e-193,31.974780738025768
637.8,stage1,35.0,25000,0.8,30.07769065956827,381.184,0.0,0.0,0.0,0,35.0,7.8444283156358525e-193,31.974973021712984
637.9,stage1,35.0,25000,0.8,30.07771146310294,381.184,0.0,0.0,0.0,0,35.0,7.321466427926677e-193,31.97516527965717
638.0,stage1,35.0,25000,0.8,30.077732268517597,381.184,0.0,0.0,0.0,0,35.0,6.833368666064788e-193,31.97535751186199
638.1,stage1,35.0,25000,0.8,30.07775307581193,381.184,0.0,0.0,0.0,0,35.0,6.377810754993698e-193,31.975549718331106
638.2,stage1,35.0,25000,0.8,30.077773884985643,381.184,0.0,0.0,0.0,0,35.0,5.952623371327355e-193,31.97574189906818
638.3,stage1,35.0,25000,0.8,30.077794696038428,381.184,0.0,0.0,0.0,0,35.0,5.555781813239226e-193,31.975934054076873
638.4,stage1,35.0,25000,0.8,30.077815508969984,381.184,0.0,0.0,0.0,0,35.0,5.185396359023193e-193,31.976126183360847
638.5,stage1,35.0,25000,0.8,30.07783632378001,381.184,0.0,0.0,0.0,0,35.0,4.839703268421569e-193,31.97631828692376
638.6,stage1,35.0,25000,0.8,30.0778571404682,381.184,0.0,0.0,0.0,0,35.0,4.517056383860057e-193,31.97651036476927
638.7,stage1,35.0,25000,0.8,30.077877959034257,381.184,0.0,0.0,0.0,0,35.0,4.215919291602652e-193,31.976702416901034
638.8,stage1,35.0,25000,0.8,30.077898779477874,381.184,0.0,0.0,0.0,0,35.0,3.934858005496064e-193,31.976894443322717
638.9,stage1,35.0,25000,0.8,30.077919601798747,381.184,0.0,0.0,0.0,0,35.0,3.6725341384629335e-193,31.977086444037973
639.0,stage1,35.0,25000,0.8,30.07794042599658,381.184,0.0,0.0,0.0,0,35.0,3.4276985292320155e-193,31.977278419050457
639.1,stage1,35.0,25000,0.8,30.077961252071066,381.184,0.0,0.0,0.0,0,35.0,3.199185293949829e-193,31.97747036836383
639.2,stage1,35.0,25000,0.8,30.077982080021904,381.184,0.0,0.0,0.0,0,35.0,2.985906274353125e-193,31.977662291981744
639.3,stage1,35.0,25000,0.8,30.078002909848788,381.184,0.0,0.0,0.0,0,35.0,2.786845856063098e-193,31.97785418990786
639.4,stage1,35.0,25000,0.8,30.07802374155142,381.184,0.0,0.0,0.0,0,35.0,2.6010561323255156e-193,31.97804606214583
639.5,stage1,35.0,25000,0.8,30.078044575129496,381.184,0.0,0.0,0.0,0,35.0,2.4276523901704417e-193,31.978237908699306
639.6,stage1,35.0,25000,0.8,30.078065410582717,381.184,0.0,0.0,0.0,0,35.0,2.2658088974923753e-193,31.978429729571946
639.7,stage1,35.0,25000,0.8,30.078086247910775,381.184,0.0,0.0,0.0,0,35.0,2.1147549709928493e-193,31.9786215247674
639.8,stage1,35.0,25000,0.8,30.078107087113374,381.184,0.0,0.0,0.0,0,35.0,1.973771306260121e-193,31.978813294289328
639.9,stage1,35.0,25000,0.8,30.078127928190206,381.184,0.0,0.0,0.0,0,35.0,1.8421865525094162e-193,31.979005038141377
640.0,stage1,35.0,25000,0.8,30.078148771140974,381.184,0.0,0.0,0.0,0,35.0,1.7193741156754272e-193,31.979196756327198
640.1,stage1,35.0,25000,0.8,30.078169615965372,381.184,0.0,0.0,0.0,0,35.0,1.6047491746303725e-193,31.979388448850447
640.2,stage1,35.0,25000,0.8,30.078190462663102,381.184,0.0,0.0,0.0,0,35.0,1.4977658963216566e-193,31.97958011571477
640.3,stage1,35.0,25000,0.8,30.078211311233858,381.184,0.0,0.0,0.0,0,35.0,1.3979148365669705e-193,31.979771756923824
640.4,stage1,35.0,25000,0.8,30.07823216167734,381.184,0.0,0.0,0.0,0,35.0,1.3047205141291512e-193,31.979963372481254
640.5,stage1,35.0,25000,0.8,30.07825301399325,381.184,0.0,0.0,0.0,0,35.0,1.2177391465205213e-193,31.98015496239071
640.6,stage1,35.0,25000,0.8,30.07827386818128,381.184,0.0,0.0,0.0,0,35.0,1.1365565367524681e-193,31.98034652665584
640.7,stage1,35.0,25000,0.8,30.078294724241132,381.184,0.0,0.0,0.0,0,35.0,1.060786100968953e-193,31.980538065280292
640.8,stage1,35.0,25000,0.8,30.078315582172504,381.184,0.0,0.0,0.0,0,35.0,9.900670275710872e-194,31.980729578267717
640.9,stage1,35.0,25000,0.8,30.078336441975093,381.184,0.0,0.0,0.0,0,35.0,9.24062559066333e-194,31.98092106562176
641.0,stage1,35.0,25000,0.8,30.0783573036486,381.184,0.0,0.0,0.0,0,35.0,8.624583884618968e-194,31.98111252734607
641.1,stage1,35.0,25000,0.8,30.078378167192717,381.184,0.0,0.0,0.0,0,35.0,8.049611625644239e-194,31.981303963444294
641.2,stage1,35.0,25000,0.8,30.078399032607148,381.184,0.0,0.0,0.0,0,35.0,7.512970850601168e-194,31.981495373920076
641.3,stage1,35.0,25000,0.8,30.078419899891593,381.184,0.0,0.0,0.0,0,35.0,7.012106127228213e-194,31.98168675877706
641.4,stage1,35.0,25000,0.8,30.07844076904575,381.184,0.0,0.0,0.0,0,35.0,6.544632385412893e-194,31.98187811801889
641.5,stage1,35.0,25000,0.8,30.07846164006931,381.184,0.0,0.0,0.0,0,35.0,6.1083235597186e-194,31.982069451649213
641.6,stage1,35.0,25000,0.8,30.07848251296198,381.184,0.0,0.0,0.0,0,35.0,5.701101989070601e-194,31.98226075967167
