"time","soc","T_core_C","voltage_V","current_A","pump_cmd","fan_cmd","mode","coolant_in_temp_C","coolant_flow_kgps","T_surface_C"
520.0,0.6868550522479904,34.45168273273073,372.70413841035054,48.29552537926544,0.0,0.0,0.0,35.0,0.0,32.13530608081881
521.0,0.6866314579017988,34.460397315235184,372.69216367956807,48.2970770868167,0.0,0.0,0.0,35.0,0.0,32.13903045945964
522.0,0.6864078563705098,34.46911184104566,372.6801858812934,48.298629291606154,0.0,0.0,0.0,35.0,0.0,32.14275370058062
523.0,0.6861842476518211,34.47782631018676,372.66820501431334,48.30018199387731,0.0,0.0,0.0,35.0,0.0,32.146475805734404
524.0,0.6859606317434284,34.4865407226833,372.65622107741393,48.30173519387382,0.0,0.0,0.0,35.0,0.0,32.15019677647154
525.0,0.685737008643027,34.495255078560334,372.6442340693802,48.303288891839586,0.0,0.0,0.0,35.0,0.0,32.15391661434042
526.0,0.6855133783483112,34.50396937784314,372.6322439889962,48.304843088018664,0.0,0.0,0.0,35.0,0.0,32.15763532088729
527.0,0.6852897408569734,34.512683620557205,372.62025083504506,48.306397782655345,0.0,0.0,0.0,35.0,0.0,32.161352897656265
528.0,0.6850660961667058,34.52139780672824,372.6082546063091,48.307952975994084,0.0,0.0,0.0,35.0,0.0,32.16506934618936
529.0,0.6848424442751986,34.53011193638218,372.59625530156956,48.30950866827956,0.0,0.0,0.0,35.0,0.0,32.16878466802641
530.0,0.6846187851801411,34.53882600954516,372.5842529196065,48.31106485975667,0.0,0.0,0.0,35.0,0.0,32.172498864705155
531.0,0.684395118879222,34.54754002624359,372.5722474591997,48.31262155067045,0.0,0.0,0.0,35.0,0.0,32.176211937761195
532.0,0.6841714453701281,34.55625398650406,372.56023891912724,48.31417874126619,0.0,0.0,0.0,35.0,0.0,32.17992388872805
533.0,0.6839477646505456,34.56496789035339,372.5482272981668,48.315736431789354,0.0,0.0,0.0,35.0,0.0,32.18363471913708
534.0,0.6837240767181594,34.57368173781862,372.5362125950949,48.317294622485605,0.0,0.0,0.0,35.0,0.0,32.187344430517555
535.0,0.6835003815706535,34.582395528926995,372.524194808687,48.31885331360083,0.0,0.0,0.0,35.0,0.0,32.19105302439663
536.0,0.6832766792057101,34.59110926370601,372.5121739377178,48.32041250538107,0.0,0.0,0.0,35.0,0.0,32.194760502299346
537.0,0.6830529696210108,34.59982294218336,372.5001499809611,48.321972198072636,0.0,0.0,0.0,35.0,0.0,32.198466865748635
538.0,0.6828292528142361,34.60853656438697,372.4881229371895,48.32353239192195,0.0,0.0,0.0,35.0,0.0,32.20217211626535
539.0,0.6826055287830651,34.617250130344964,372.4760928051748,48.32509308717572,0.0,0.0,0.0,35.0,0.0,32.20587625536823
540.0,0.6823817975251758,34.6259636400857,372.4640595836879,48.3266542840808,0.0,0.0,0.0,35.0,0.0,32.20957928457395
541.0,0.6821580590382451,34.63467709363778,372.45202327149866,48.328215982884274,0.0,0.0,0.0,35.0,0.0,32.213281205397024
542.0,0.6819343133199491,34.64339049102997,372.439983867376,48.3297781838334,0.0,0.0,0.0,35.0,0.0,32.21698201934993
543.0,0.6817105603679622,34.65210383229131,372.427941370088,48.33134088717565,0.0,0.0,0.0,35.0,0.0,32.22068172794307
544.0,0.6814868001799577,34.660817117451025,372.41589577840153,48.3329040931587,0.0,0.0,0.0,35.0,0.0,32.22438033268473
545.0,0.6812630327536078,34.66953034653857,372.40384709108287,48.33446780203046,0.0,0.0,0.0,35.0,0.0,32.22807783508114
546.0,0.6810392580865842,34.678243519583596,372.391795306897,48.336032014038956,0.0,0.0,0.0,35.0,0.0,32.23177423663642
547.0,0.6808154761765566,34.68695663661602,372.3797404246081,48.33759672943249,0.0,0.0,0.0,35.0,0.0,32.23546953885265
548.0,0.6805916870211939,34.695669697665906,372.36768244297957,48.33916194845955,0.0,0.0,0.0,35.0,0.0,32.23916374322983
549.0,0.6803678906181638,34.70438270276362,372.35562136077357,48.3407276713688,0.0,0.0,0.0,35.0,0.0,32.24285685126589
550.0,0.6801440869651331,34.713095651939675,372.3435571767514,48.34229389840915,0.0,0.0,0.0,35.0,0.0,32.24654886445668
551.0,0.679920276059767,34.72180854522485,372.3314898896735,48.34386062982967,0.0,0.0,0.0,35.0,0.0,32.25023978429602
552.0,0.67969645789973,34.7305213826501,372.31941949829917,48.34542786587963,0.0,0.0,0.0,35.0,0.0,32.253929612275634
553.0,0.679472632482685,34.73923416424663,372.307346001387,48.346995606808576,0.0,0.0,0.0,35.0,0.0,32.257618349885206
554.0,0.6792487998062938,34.74794689004584,372.29526939769437,48.34856385286614,0.0,0.0,0.0,35.0,0.0,32.26130599861238
555.0,0.6790249598682175,34.75665956007934,372.28318968597796,48.350132604302274,0.0,0.0,0.0,35.0,0.0,32.26499255994274
556.0,0.678801112666116,34.76537217437901,372.2711068649933,48.35170186136705,0.0,0.0,0.0,35.0,0.0,32.26867803535981
557.0,0.6785772581976474,34.774084732976874,372.259020933495,48.353271624310764,0.0,0.0,0.0,35.0,0.0,32.27236242634511
558.0,0.6783533964604689,34.782797235905214,372.2469318902367,48.35484189338393,0.0,0.0,0.0,35.0,0.0,32.27604573437805
559.0,0.6781295274522371,34.79150968319652,372.2348397339712,48.356412668837265,0.0,0.0,0.0,35.0,0.0,32.279727960936064
560.0,0.6779056511706066,34.80022207488349,372.2227444634502,48.35798395092167,0.0,0.0,0.0,35.0,0.0,32.28340910749452
561.0,0.6776817676132316,34.80893441099903,372.2106460774246,48.359555739888286,0.0,0.0,0.0,35.0,0.0,32.28708917552676
562.0,0.6774578767777644,34.817646691576286,372.1985445746441,48.36112803598839,0.0,0.0,0.0,35.0,0.0,32.290768166504094
563.0,0.6772339786618568,34.826358916648594,372.1864399538576,48.362700839473554,0.0,0.0,0.0,35.0,0.0,32.29444608189581
564.0,0.677010073263159,34.835071086249535,372.17433221381316,48.36427415059547,0.0,0.0,0.0,35.0,0.0,32.29812292316917
565.0,0.6767861605793203,34.84378320041286,372.16222135325756,48.36584796960611,0.0,0.0,0.0,35.0,0.0,32.30179869178943
566.0,0.6765622406079886,34.852495259172585,372.150107370937,48.36742229675757,0.0,0.0,0.0,35.0,0.0,32.30547338921978
567.0,0.6763383133468113,34.86120726256291,372.1379902655964,48.368997132302205,0.0,0.0,0.0,35.0,0.0,32.30914701692146
568.0,0.6761143787934334,34.86991921061823,372.12587003597986,48.370572476492576,0.0,0.0,0.0,35.0,0.0,32.312819576353654
569.0,0.6758904369454997,34.8786311033732,372.1137466808305,48.37214832958141,0.0,0.0,0.0,35.0,0.0,32.31649106897355
570.0,0.6756664878006532,34.88734294086265,372.10162019889043,48.3737246918217,0.0,0.0,0.0,35.0,0.0,32.320161496236295
571.0,0.6754425313565366,34.89605472312165,372.08949058890084,48.37530156346658,0.0,0.0,0.0,35.0,0.0,32.32383085959512
572.0,0.6752185676107908,34.90476645018547,372.0773578496021,48.376878944769416,0.0,0.0,0.0,35.0,0.0,32.32749916050118
573.0,0.6749945965610554,34.913478122089586,372.06522197973334,48.37845683598378,0.0,0.0,0.0,35.0,0.0,32.33116640040364
574.0,0.6747706182049691,34.9221897388697,372.0530829780327,48.38003523736347,0.0,0.0,0.0,35.0,0.0,32.334832580749676
575.0,0.6745466325401694,34.930901300561715,372.04094084323793,48.381614149162445,0.0,0.0,0.0,35.0,0.0,32.33849770298449
576.0,0.6743226395642927,34.93961280720177,372.02879557408505,48.38319357163492,0.0,0.0,0.0,35.0,0.0,32.34216176855128
577.0,0.674098639274974,34.94832425882619,372.0166471693096,48.38477350503527,0.0,0.0,0.0,35.0,0.0,32.34582477889126
578.0,0.6738746316698475,34.95703565547152,372.00449562764607,48.3863539496181,0.0,0.0,0.0,35.0,0.0,32.34948673544367
579.0,0.6736506167465455,34.96574699717452,371.99234094782776,48.38793490563823,0.0,0.0,0.0,35.0,0.0,32.35314763964575
580.0,0.6734265945027,34.974458283972155,371.98018312858727,48.38951637335065,0.0,0.0,0.0,35.0,0.0,32.35680749293277
581.0,0.6732025649359411,34.983169515901594,371.96802216865615,48.39109835301062,0.0,0.0,0.0,35.0,0.0,32.36046629673804
582.0,0.6729785280438981,34.991880693000255,371.9558580667649,48.392680844873546,0.0,0.0,0.0,35.0,0.0,32.36412405249286
583.0,0.6727544838241992,35.00059181530571,371.9436908216433,48.39426384919505,0.0,0.0,0.0,35.0,0.0,32.3677807616266
584.0,0.6725304322744713,35.0093028828558,371.93152043201974,48.39584736623098,0.0,0.0,0.0,35.0,0.0,32.37143642556664
585.0,0.6723063733923399,35.018013895688526,371.919346896622,48.39743139623741,0.0,0.0,0.0,35.0,0.0,32.375091045738415
586.0,0.6720823071754293,35.02672485384215,371.90717021417674,48.399015939470566,0.0,0.0,0.0,35.0,0.0,32.37874462356538
587.0,0.671858233621363,35.035435757355074,371.8949903834098,48.40060099618695,0.0,0.0,0.0,35.0,0.0,32.38239716046907
588.0,0.6716341527277632,35.04414660626599,371.8828074030457,48.40218656664319,0.0,0.0,0.0,35.0,0.0,32.386048657869004
589.0,0.6714100644922506,35.05285740061375,371.87062127180843,48.4037726510962,0.0,0.0,0.0,35.0,0.0,32.38969911718279
590.0,0.6711859689124453,35.06156814043742,371.85843198842065,48.40535924980304,0.0,0.0,0.0,35.0,0.0,32.3933485398261
591.0,0.6709618659859656,35.0702788257763,371.8462395516044,48.40694636302104,0.0,0.0,0.0,35.0,0.0,32.3969969272126
592.0,0.6707377557104289,35.07898945666986,371.83404396008035,48.40853399100767,0.0,0.0,0.0,35.0,0.0,32.40064428075406
593.0,0.6705136380834512,35.087700033157816,371.82184521256823,48.410122134020654,0.0,0.0,0.0,35.0,0.0,32.40429060186029
594.0,0.6702895131026475,35.09641055528008,371.80964330778744,48.41171079231794,0.0,0.0,0.0,35.0,0.0,32.40793589193917
595.0,0.6700653807656319,35.10512102307677,371.7974382444556,48.413299966157645,0.0,0.0,0.0,35.0,0.0,32.411580152396645
596.0,0.6698412410700165,35.1138314365882,371.7852300212897,48.41488965579809,0.0,0.0,0.0,35.0,0.0,32.41522338463675
597.0,0.6696170940134132,35.122541795854936,371.7730186370057,48.416479861497834,0.0,0.0,0.0,35.0,0.0,32.41886559006153
598.0,0.6693929395934318,35.1312521009177,371.7608040903188,48.41807058351562,0.0,0.0,0.0,35.0,0.0,32.42250677007115
599.0,0.6691687778076811,35.13996235181745,371.74858637994276,48.41966182211045,0.0,0.0,0.0,35.0,0.0,32.42614692606384
600.0,0.6689446086537694,35.14867254859535,371.73636550459094,48.421253577541485,0.0,0.0,0.0,35.0,0.0,32.429786059435905
601.0,0.6686639228099089,35.16001678593612,371.0375090418335,60.64051956831411,0.0,0.0,0.0,35.0,0.0,32.43342471962941
602.0,0.6683831733032082,35.171363475050356,371.0222240394949,60.64301768373197,0.0,0.0,0.0,35.0,0.0,32.437063578995094
603.0,0.6681024122285524,35.18271012067665,371.00693403478294,60.64551682263352,0.0,0.0,0.0,35.0,0.0,32.44070263735279
604.0,0.6678216395812014,35.194056723157225,370.9916390251746,60.64801698565888,0.0,0.0,0.0,35.0,0.0,32.44434189440622
605.0,0.6675408553564126,35.20540328283434,370.97633900814395,60.650518173448724,0.0,0.0,0.0,35.0,0.0,32.447981349859695
606.0,0.6672600595494398,35.21674980005037,370.961033981163,60.65302038664447,0.0,0.0,0.0,35.0,0.0,32.45162100341812
607.0,0.6669792521555346,35.22809627514776,370.945723941701,60.655523625888165,0.0,0.0,0.0,35.0,0.0,32.455260854786935
608.0,0.6666984331699447,35.239442708469056,370.93040888722516,60.6580278918225,0.0,0.0,0.0,35.0,0.0,32.45890090367214
609.0,0.6664176025879153,35.25078910035684,370.9150888151998,60.660533185090834,0.0,0.0,0.0,35.0,0.0,32.46254114978035
610.0,0.6661367604046887,35.26213545115382,370.8997637230873,60.66303950633718,0.0,0.0,0.0,35.0,0.0,32.4661815928187
611.0,0.6658559066155042,35.27348176120278,370.8844336083473,60.665546856206156,0.0,0.0,0.0,35.0,0.0,32.46982223249491
612.0,0.6655750412155977,35.28482803084658,370.86909846843713,60.668055235343154,0.0,0.0,0.0,35.0,0.0,32.47346306851728
613.0,0.6652941642002026,35.296174260428195,370.85375830081153,60.670564644394105,0.0,0.0,0.0,35.0,0.0,32.47710410059462
614.0,0.6650132755645493,35.307520450290646,370.838413102923,60.67307508400566,0.0,0.0,0.0,35.0,0.0,32.48074532843637
615.0,0.6647323753038648,35.31886660077705,370.8230628722216,60.67558655482511,0.0,0.0,0.0,35.0,0.0,32.48438675175249
616.0,0.664451463413373,35.33021271223061,370.80770760615474,60.678099057500404,0.0,0.0,0.0,35.0,0.0,32.4880283702535
617.0,0.664170539888296,35.341558784994625,370.79234730216757,60.68061259268014,0.0,0.0,0.0,35.0,0.0,32.4916701836505
618.0,0.6638896047238517,35.35290481941247,370.7769819577028,60.68312716101363,0.0,0.0,0.0,35.0,0.0,32.49531219165515
619.0,0.6636086579152551,35.3642508158276,370.76161157020056,60.685642763150774,0.0,0.0,0.0,35.0,0.0,32.49895439397963
620.0,0.6633276994577184,35.375596774583585,370.7462361370986,60.6881593997422,0.0,0.0,0.0,35.0,0.0,32.502596790336725
621.0,0.6630467293464509,35.38694269602405,370.73085565583244,60.69067707143914,0.0,0.0,0.0,35.0,0.0,32.50623938043976
622.0,0.662765747576659,35.39828858049271,370.71547012383473,60.693195778893525,0.0,0.0,0.0,35.0,0.0,32.509882164002626
623.0,0.6624847541435455,35.40963442833338,370.7000795385362,60.69571552275793,0.0,0.0,0.0,35.0,0.0,32.51352514073976
624.0,0.6622037490423108,35.42098023988996,370.6846838973646,60.69823630368562,0.0,0.0,0.0,35.0,0.0,32.517168310366145
625.0,0.661922732268152,35.43232601550641,370.6692831977457,60.700758122330484,0.0,0.0,0.0,35.0,0.0,32.52081167259734
626.0,0.6616417038162631,35.443671755526836,370.6538774371023,60.7032809793471,0.0,0.0,0.0,35.0,0.0,32.52445522714946
627.0,0.6613606636818352,35.45501746029539,370.6384666128552,60.705804875390726,0.0,0.0,0.0,35.0,0.0,32.52809897373914
628.0,0.6610796118600564,35.4663631301563,370.6230507224226,60.708329811117274,0.0,0.0,0.0,35.0,0.0,32.531742912083594
629.0,0.6607985483461115,35.477708765453926,370.60762976322013,60.710855787183306,0.0,0.0,0.0,35.0,0.0,32.535387041900606
630.0,0.6605174731351826,35.48905436653267,370.5922037326611,60.71338280424609,0.0,0.0,0.0,35.0,0.0,32.53903136290847
631.0,0.6602363862224485,35.50039993373704,370.5767726281564,60.71591086296351,0.0,0.0,0.0,35.0,0.0,32.54267587482604
632.0,0.6599552876030851,35.51174546741166,370.5613364471143,60.71843996399416,0.0,0.0,0.0,35.0,0.0,32.54632057737274
633.0,0.6596741772722652,35.52309096790122,370.54589518694064,60.72097010799729,0.0,0.0,0.0,35.0,0.0,32.54996547026852
634.0,0.6593930552251585,35.534436435550475,370.53044884503896,60.72350129563283,0.0,0.0,0.0,35.0,0.0,32.5536105532339
635.0,0.6591119214569315,35.5457818707043,370.5149974188101,60.726033527561384,0.0,0.0,0.0,35.0,0.0,32.55725582598994
636.0,0.6588307759627481,35.55712727370766,370.4995409056527,60.72856680444418,0.0,0.0,0.0,35.0,0.0,32.56090128825823
637.0,0.6585496187377688,35.56847264490559,370.48407930296264,60.73110112694316,0.0,0.0,0.0,35.0,0.0,32.56454693976094
638.0,0.6582684497771512,35.579817984643256,370.46861260813347,60.73363649572096,0.0,0.0,0.0,35.0,0.0,32.56819278022075
639.0,0.6579872690760494,35.59116329326588,370.45314081855645,60.736172911440846,0.0,0.0,0.0,35.0,0.0,32.571838809360905
640.0,0.6577060766296152,35.60250857111876,370.43766393161997,60.738710374766754,0.0,0.0,0.0,35.0,0.0,32.575485026905184
641.0,0.6574248724329964,35.61385381854732,370.4221819447104,60.741248886363344,0.0,0.0,0.0,35.0,0.0,32.57913143257792
642.0,0.6571436564813385,35.62519903589706,370.40669485521113,60.743788446895884,0.0,0.0,0.0,35.0,0.0,32.582778026103966
643.0,0.6568624287697835,35.636544223513575,370.39120266050367,60.746329057030415,0.0,0.0,0.0,35.0,0.0,32.586424807208765
644.0,0.6565811892934704,35.64788938174254,370.3757053579664,60.74887071743355,0.0,0.0,0.0,35.0,0.0,32.59007177561825
645.0,0.6562999380475356,35.65923451092973,370.36020294497575,60.7514134287726,0.0,0.0,0.0,35.0,0.0,32.593718931058895
646.0,0.6560186750271114,35.670579611421026,370.34469541890553,60.753957191715635,0.0,0.0,0.0,35.0,0.0,32.59736627325777
647.0,0.6557374002273281,35.681924683562386,370.32918277712696,60.756502006931306,0.0,0.0,0.0,35.0,0.0,32.601013801942415
648.0,0.6554561136433116,35.69326972769986,370.3136650170087,60.759047875089,0.0,0.0,0.0,35.0,0.0,32.604661516840956
649.0,0.6551748152701862,35.70461474417958,370.2981421359171,60.761594796858766,0.0,0.0,0.0,35.0,0.0,32.60830941768203
650.0,0.6548935051030719,35.715959733347795,370.28261413121606,60.76414277291131,0.0,0.0,0.0,35.0,0.0,32.61195750419481
651.0,0.6546121831370862,35.727304695550835,370.26708100026696,60.76669180391805,0.0,0.0,0.0,35.0,0.0,32.61560577610904
652.0,0.6543308493673434,35.73864963113514,370.2515427404284,60.7692418905511,0.0,0.0,0.0,35.0,0.0,32.61925423315496
653.0,0.6540495037889547,35.749994540447204,370.23599934905695,60.771793033483206,0.0,0.0,0.0,35.0,0.0,32.62290287506338
654.0,0.6537681463970276,35.76133942383365,370.2204508235063,60.77434523338784,0.0,0.0,0.0,35.0,0.0,32.62655170156561
655.0,0.6534867771866677,35.77268428164117,370.20489716112803,60.77689849093913,0.0,0.0,0.0,35.0,0.0,32.63020071239348
656.0,0.6532053961529762,35.78402911421657,370.1893383592708,60.77945280681192,0.0,0.0,0.0,35.0,0.0,32.63384990727941
657.0,0.6529240032910522,35.795373921906744,370.17377441528095,60.78200818168167,0.0,0.0,0.0,35.0,0.0,32.63749928595631
658.0,0.6526425985959912,35.806718705058685,370.15820532650264,60.78456461622462,0.0,0.0,0.0,35.0,0.0,32.64114884815765
659.0,0.652361182062885,35.818063464019474,370.142631090277,60.78712211111763,0.0,0.0,0.0,35.0,0.0,32.644798593617395
660.0,0.6520797536868231,35.82940819913629,370.127051703943,60.78968066703828,0.0,0.0,0.0,35.0,0.0,32.64844852207006
661.0,0.651798313462892,35.8407529107564,370.1114671648369,60.79224028466481,0.0,0.0,0.0,35.0,0.0,32.6520986332507
662.0,0.6515168613861744,35.852097599227164,370.0958774702927,60.79480096467615,0.0,0.0,0.0,35.0,0.0,32.65574892689487
663.0,0.6512353974517501,35.86344226489608,370.0802826176416,60.79736270775195,0.0,0.0,0.0,35.0,0.0,32.659399402738686
664.0,0.6509539216546959,35.874786908110686,370.0646826042126,60.799925514572514,0.0,0.0,0.0,35.0,0.0,32.66305006051876
665.0,0.6506724339900852,35.88613152921864,370.049077427332,60.80248938581885,0.0,0.0,0.0,35.0,0.0,32.66670089997225
666.0,0.6503909344529883,35.897476128567696,370.03346708432366,60.80505432217269,0.0,0.0,0.0,35.0,0.0,32.67035192083682
667.0,0.6501094230384726,35.90882070650569,370.0178515725089,60.80762032431637,0.0,0.0,0.0,35.0,0.0,32.6740031228507
668.0,0.6498278997416022,35.92016526338059,370.00223088920654,60.81018739293299,0.0,0.0,0.0,35.0,0.0,32.677654505752585
669.0,0.6495463645574375,35.93150979954042,369.98660503173284,60.81275552870634,0.0,0.0,0.0,35.0,0.0,32.68130606928175
670.0,0.6492648174810367,35.942854315333335,369.9709739974015,60.81532473232087,0.0,0.0,0.0,35.0,0.0,32.68495781317797
671.0,0.6489832585074541,35.954198811107574,369.95533778352393,60.81789500446175,0.0,0.0,0.0,35.0,0.0,32.688609737181515
672.0,0.6487016876317413,35.96554328721147,369.93969638740884,60.82046634581485,0.0,0.0,0.0,35.0,0.0,32.69226184103323
673.0,0.6484201048489465,35.976887743993444,369.9240498063624,60.823038757066655,0.0,0.0,0.0,35.0,0.0,32.69591412447444
674.0,0.6481385101541145,35.98823218180204,369.90839803768836,60.82561223890448,0.0,0.0,0.0,35.0,0.0,32.699566587247006
675.0,0.6478569035422872,35.99957660098589,369.89274107868783,60.828186792016254,0.0,0.0,0.0,35.0,0.0,32.70321922909331
676.0,0.6475752850085031,36.01092100189373,369.8770789266597,60.830762417090604,0.0,0.0,0.0,35.0,0.0,32.70687204975624
677.0,0.6472936545477979,36.02226538487437,369.86141157889983,60.83333911481685,0.0,0.0,0.0,35.0,0.0,32.71052504897923
678.0,0.6470120121552038,36.03360975027676,369.84573903270194,60.835916885885055,0.0,0.0,0.0,35.0,0.0,32.71417822650619
679.0,0.6467303578257498,36.04495409844991,369.8300612853571,60.838495730985926,0.0,0.0,0.0,35.0,0.0,32.717831582081594
680.0,0.6464486915544619,36.05629842974293,369.8143783341538,60.84107565081093,0.0,0.0,0.0,35.0,0.0,32.721485115450385
681.0,0.6461670133363627,36.06764274450507,369.7986901763781,60.84365664605215,0.0,0.0,0.0,35.0,0.0,32.72513882635807
682.0,0.6458853231664715,36.078987043085654,369.7829968093135,60.84623871740247,0.0,0.0,0.0,35.0,0.0,32.728792714550615
683.0,0.6456036210398047,36.0903313258341,369.7672982302409,60.8488218655554,0.0,0.0,0.0,35.0,0.0,32.732446779774534
684.0,0.6453219069513753,36.10167559309995,369.75159443643867,60.85140609120518,0.0,0.0,0.0,35.0,0.0,32.736101021776875
685.0,0.6450401808961931,36.113019845232806,369.73588542518274,60.85399139504675,0.0,0.0,0.0,35.0,0.0,32.739755440305174
686.0,0.6447584428692649,36.1243640825824,369.7201711937464,60.856577777775755,0.0,0.0,0.0,35.0,0.0,32.74341003510745
687.0,0.6444766928655938,36.13570830549859,369.7044517394005,60.85916524008858,0.0,0.0,0.0,35.0,0.0,32.7470648059323
688.0,0.6441949308801801,36.147052514331286,369.6887270594133,60.8617537826822,0.0,0.0,0.0,35.0,0.0,32.75071975252878
689.0,0.6439131569080208,36.158396709430505,369.6729971510503,60.86434340625445,0.0,0.0,0.0,35.0,0.0,32.754374874646466
690.0,0.6436313709441095,36.16974089114639,369.65726201157486,60.86693411150374,0.0,0.0,0.0,35.0,0.0,32.75803017203546
691.0,0.6433495729834363,36.18108505982918,369.6415216382476,60.869525899129265,0.0,0.0,0.0,35.0,0.0,32.761685644446366
692.0,0.643067763020989,36.19242921582921,369.62577602832636,60.87211876983091,0.0,0.0,0.0,35.0,0.0,32.76534129163028
693.0,0.6427859410517512,36.203773359496935,369.6100251790668,60.874712724309276,0.0,0.0,0.0,35.0,0.0,32.768997113338834
694.0,0.6425041070707039,36.21511749118289,369.59426908772184,60.87730776326563,0.0,0.0,0.0,35.0,0.0,32.77265310932412
695.0,0.6422222610728244,36.2264616112377,369.578507751542,60.87990388740198,0.0,0.0,0.0,35.0,0.0,32.7763092793388
696.0,0.6419404030530869,36.23780572001215,369.56274116777496,60.88250109742105,0.0,0.0,0.0,35.0,0.0,32.779965623136015
697.0,0.6416585330064624,36.24914981785705,369.54696933366614,60.88509939402628,0.0,0.0,0.0,35.0,0.0,32.78362214046937
698.0,0.6413766509279186,36.2604939051234,369.53119224645815,60.887698777921784,0.0,0.0,0.0,35.0,0.0,32.787278831093026
699.0,0.6410947568124202,36.271837982162225,369.51540990339123,60.89029924981245,0.0,0.0,0.0,35.0,0.0,32.79093569476162
700.0,0.640812850654928,36.2831820493247,369.49962230170297,60.892900810403795,0.0,0.0,0.0,35.0,0.0,32.79459273123033
701.0,0.6405309324504004,36.29452610696212,369.48382943862845,60.89550346040214,0.0,0.0,0.0,35.0,0.0,32.79824994025479
702.0,0.6402490021937914,36.30587015542582,369.4680313114001,60.898107200514445,0.0,0.0,0.0,35.0,0.0,32.801907321591166
703.0,0.639967059880053,36.317214195067294,369.45222791724797,60.900712031448435,0.0,0.0,0.0,35.0,0.0,32.805564874996094
704.0,0.6396851055041329,36.328558226238115,369.43641925339927,60.90331795391255,0.0,0.0,0.0,35.0,0.0,32.809222600226754
705.0,0.6394031390609762,36.33990224928996,369.4206053170789,60.90592496861587,0.0,0.0,0.0,35.0,0.0,32.812880497040794
706.0,0.639121160545524,36.35124626457465,369.40478610550906,60.90853307626832,0.0,0.0,0.0,35.0,0.0,32.81653856519637
707.0,0.6388391699527148,36.36259027244405,369.3889616159092,60.91114227758042,0.0,0.0,0.0,35.0,0.0,32.82019680445213
708.0,0.6385571672774837,36.37393427325021,369.3731318454966,60.91375257326348,0.0,0.0,0.0,35.0,0.0,32.82385521456724
709.0,0.6382751525147622,36.38527826734519,369.3572967914856,60.916363964029536,0.0,0.0,0.0,35.0,0.0,32.82751379530132
710.0,0.6379931256594787,36.39662225508123,369.34145645108833,60.91897645059129,0.0,0.0,0.0,35.0,0.0,32.83117254641455
711.0,0.6377110867065584,36.40796623681066,369.325610821514,60.9215900336622,0.0,0.0,0.0,35.0,0.0,32.83483146766755
712.0,0.6374290356509229,36.419310212885904,369.3097598999693,60.92420471395643,0.0,0.0,0.0,35.0,0.0,32.83849055882147
713.0,0.6371469724874906,36.43065418365949,369.2939036836586,60.92682049218888,0.0,0.0,0.0,35.0,0.0,32.84214981963793
714.0,0.6368648972111767,36.44199814948407,369.2780421697833,60.92943736907519,0.0,0.0,0.0,35.0,0.0,32.84580924987905
715.0,0.6365828098168931,36.4533421107124,369.2621753555426,60.93205534533168,0.0,0.0,0.0,35.0,0.0,32.84946884930747
716.0,0.636300710299548,36.46468606769731,369.24630323813267,60.93467442167541,0.0,0.0,0.0,35.0,0.0,32.85312861768629
717.0,0.636018598654047,36.4760300207918,369.2304258147476,60.93729459882416,0.0,0.0,0.0,35.0,0.0,32.85678855477911
718.0,0.6357364748752917,36.48737397034893,369.2145430825786,60.93991587749646,0.0,0.0,0.0,35.0,0.0,32.86044866035003
719.0,0.6354543389581805,36.4987179167219,369.1986550388142,60.94253825841156,0.0,0.0,0.0,35.0,0.0,32.86410893416364
720.0,0.6351721908976087,36.51006186026398,369.1827616806405,60.9451617422894,0.0,0.0,0.0,35.0,0.0,32.867769375985
721.0,0.6348900306884679,36.521405801328584,369.16686300524105,60.947786329850686,0.0,0.0,0.0,35.0,0.0,32.87142998557968
722.0,0.6346078583256471,36.5327497402692,369.1509590097967,60.95041202181685,0.0,0.0,0.0,35.0,0.0,32.87509076271375
723.0,0.6343256738040315,36.54409367743947,369.13504969148573,60.95303881891005,0.0,0.0,0.0,35.0,0.0,32.878751707153725
724.0,0.6340434771185025,36.555437613193114,369.1191350474838,60.9556667218531,0.0,0.0,0.0,35.0,0.0,32.88241281866666
725.0,0.6337612682639389,36.56678154788397,369.1032150749641,60.95829573136968,0.0,0.0,0.0,35.0,0.0,32.88607409702007
726.0,0.6334790472352156,36.578125481865996,369.087289771097,60.96092584818413,0.0,0.0,0.0,35.0,0.0,32.88973554198195
727.0,0.6331968140272047,36.58946941549323,369.07135913305035,60.96355707302148,0.0,0.0,0.0,35.0,0.0,32.8933971533208
728.0,0.6329145686347745,36.60081334911984,369.0554231579896,60.96618940660757,0.0,0.0,0.0,35.0,0.0,32.89705893080559
729.0,0.6326323110527896,36.612157283100125,369.03948184307717,60.96882284966892,0.0,0.0,0.0,35.0,0.0,32.900720874205774
730.0,0.6323500412761123,36.62350121778848,369.02353518547335,60.97145740293277,0.0,0.0,0.0,35.0,0.0,32.904382983291285
731.0,0.6320677592996004,36.63484515353938,369.00758318233545,60.974093067127214,0.0,0.0,0.0,35.0,0.0,32.908045257832576
732.0,0.6317854651181091,36.64618909070746,368.9916258308183,60.97672984298091,0.0,0.0,0.0,35.0,0.0,32.91170769760055
733.0,0.63150315872649,36.657533029647425,368.97566312807436,60.97936773122337,0.0,0.0,0.0,35.0,0.0,32.91537030236659
