time,angle
0.332,-0.9946008505733497
0.333,-1.0000550721547843
0.334,-1.0055176759032725
0.335,-1.0109885679531587
0.336,-1.0164676539677884
0.337,-1.0219548391395072
0.338,-1.0274500281896621
0.339,-1.0329531441357258
0.34,-1.0384640950996968
0.341,-1.0439827698582589
0.342,-1.049509072035869
0.343,-1.055042904815059
0.34400000000000003,-1.0605841709364343
0.34500000000000003,-1.0661327726986747
0.34600000000000003,-1.0716886119585338
0.34700000000000003,-1.0772515901308395
0.34800000000000003,-1.0828216081884934
0.34900000000000003,-1.0883985666624711
0.35000000000000003,-1.093982365641823
0.35100000000000003,-1.0995729047736729
0.352,-1.1051700832632183
0.353,-1.1107737998737321
0.354,-1.1163839529265598
0.355,-1.1220004403011217
0.356,-1.1276232073815435
0.357,-1.1332521250420518
0.358,-1.1388870818661831
0.359,-1.144527975217031
0.36,-1.1501747020614783
0.361,-1.1558271589701965
0.362,-1.1614852421176454
0.363,-1.1671488472820744
0.364,-1.1728178698455214
0.365,-1.1784922047938131
0.366,-1.1841717467165653
0.367,-1.1898563898071823
0.368,-1.1955460278628576
0.369,-1.201240554284573
0.37,-1.2069398620771001
0.371,-1.2126438438489984
0.372,-1.2183524008854654
0.373,-1.224065488862035
0.374,-1.2297829438100787
0.375,-1.2355046583980274
0.376,-1.2412305249597606
0.377,-1.2469604354946062
0.378,-1.252694281667341
0.379,-1.2584319548081908
0.38,-1.26417334591283
0.381,-1.2699183456423808
0.382,-1.2756668443234156
0.383,-1.2814187319479544
0.384,-1.2871738981734664
0.385,-1.292932232322869
0.386,-1.2986936233845288
0.387,-1.304457960012261
0.388,-1.3102251305253294
0.389,-1.3159950622393493
0.39,-1.321767671331508
0.391,-1.3275427994478877
0.392,-1.3333203356162402
0.393,-1.3391001686056423
0.394,-1.3448821869264944
0.395,-1.3506662788305208
0.396,-1.3564523323107702
0.397,-1.3622402351016145
0.398,-1.3680298746787505
0.399,-1.3738211382591983
0.4,-1.379613912801302
0.401,-1.3854080850047303
0.402,-1.3912035413104753
0.403,-1.397000167900853
0.404,-1.4027978506995036
0.405,-1.4085964753713915
0.406,-1.4143960071848942
0.40700000000000003,-1.4201963024877742
0.40800000000000003,-1.4259972213681233
0.40900000000000003,-1.4317986508403608
0.41000000000000003,-1.4376004777476412
0.41100000000000003,-1.4434025887618558
0.41200000000000003,-1.4492048703836318
0.41300000000000003,-1.4550072089423325
0.41400000000000003,-1.4608094905960576
0.41500000000000004,-1.466611601331643
0.41600000000000004,-1.472413426964661
0.417,-1.4782148531394192
0.418,-1.484015765328963
0.419,-1.4898160488350725
0.42,-1.4956155887882647
0.421,-1.5014142701477926
0.422,-1.5072119805968798
0.423,-1.513008723331248
0.424,-1.518804288227454
0.425,-1.5245985620957092
0.426,-1.5303914316703877
0.427,-1.536182783610028
0.428,-1.5419725044973314
0.429,-1.547760480839163
0.43,-1.5535465990665518
0.431,-1.5593307455346899
0.432,-1.565112806522933
0.433,-1.5708926682348008
0.434,-1.5766702167979758
0.435,-1.5824453382643051
0.436,-1.588217918609798
0.437,-1.5939878437346287
0.438,-1.599754999463134
0.439,-1.6055193106439383
0.44,-1.6112807222874397
0.441,-1.6170390503282999
0.442,-1.622794182955911
0.443,-1.6285460083831151
0.444,-1.6342944148462049
0.445,-1.6400392906049224
0.446,-1.6457805239424597
0.447,-1.6515180031654597
0.448,-1.6572516166040145
0.449,-1.662981252611667
0.45,-1.6687067995654095
0.451,-1.6744281458656847
0.452,-1.6801451799363853
0.453,-1.685857790224854
0.454,-1.691565865201884
0.455,-1.6972692933617175
0.456,-1.7029680402940273
0.457,-1.7086619854002894
0.458,-1.7143509786964422
0.459,-1.7200349114520326
0.46,-1.7257136750587279
0.461,-1.731387161030317
0.462,-1.73705526100271
0.463,-1.7427178667339374
0.464,-1.7483748701041513
0.465,-1.7540261631156249
0.466,-1.7596716378927522
0.467,-1.7653111866820483
0.468,-1.7709447018521494
0.46900000000000003,-1.7765720758938128
0.47000000000000003,-1.782193201419917
0.47100000000000003,-1.7878079711654615
0.47200000000000003,-1.7934162779875666
0.47300000000000003,-1.7990181265592653
0.47400000000000003,-1.8046133323089495
0.47500000000000003,-1.8102017830770354
0.47600000000000003,-1.815783374781824
0.47700000000000004,-1.8213580035573695
0.47800000000000004,-1.8269255657534802
0.47900000000000004,-1.8324859579357162
0.48,-1.8380390768853916
0.481,-1.8435848195995739
0.482,-1.8491230832910834
0.483,-1.8546537653884936
0.484,-1.8601767635361313
0.485,-1.8656919755940764
0.486,-1.8711992996381621
0.487,-1.8766986339599747
0.488,-1.8821898770668537
0.489,-1.8876729506742482
0.49,-1.8931478226080096
0.491,-1.8986143244381142
0.492,-1.904072357799822
0.493,-1.9095218246287304
0.494,-1.914962627160773
0.495,-1.9203946679322212
0.496,-1.9258178497796832
0.497,-1.9312320758401036
0.498,-1.936637249550765
0.499,-1.9420332746492865
0.5,-1.947420055173624
0.501,-1.9527974954620708
0.502,-1.958165500153257
0.503,-1.9635239741861499
0.504,-1.9688728228000534
0.505,-1.974211951534609
0.506,-1.9795413132779804
0.507,-1.9848608242259007
0.508,-1.9901703550401115
0.509,-1.9954698144178524
0.51,-2.000759111428947
0.511,-2.006038155515801
0.512,-2.0113068564934045
0.513,-2.016565124549331
0.514,-2.021812870243736
0.515,-2.0270500045093596
0.516,-2.032276438651525
0.517,-2.037492084348138
0.518,-2.0426968536496886
0.519,-2.04789065897925
0.52,-2.0530734131324775
0.521,-2.0582450292776113
0.522,-2.0634054209554744
0.523,-2.0685545627563258
0.524,-2.073692335474361
0.525,-2.0788186440228196
0.526,-2.083933405007625
0.527,-2.0890365354648024
0.528,-2.0941279528604815
0.529,-2.0992075750908943
0.53,-2.1042753204823748
0.531,-2.109331107791361
0.532,-2.114374856204392
0.533,-2.119406485338112
0.534,-2.124425915239267
0.535,-2.129433066384705
0.536,-2.134427859681378
0.537,-2.139410216466341
0.538,-2.1443800585067505
0.539,-2.1493373143371133
0.54,-2.1542819492661205
0.541,-2.1592138491693413
0.542,-2.164132938643765
0.543,-2.169039142758067
0.544,-2.1739323870526115
0.545,-2.17881259753945
0.546,-2.1836797007023225
0.547,-2.1885336234966557
0.548,-2.193374293349565
0.549,-2.198201638159853
0.55,-2.2030155862980103
0.551,-2.207816066606216
0.552,-2.212603008398335
0.553,-2.217376341459923
0.554,-2.2221359960482197
0.555,-2.2268819028921563
0.556,-2.231614006475031
0.557,-2.2363322477476744
0.558,-2.241036543709176
0.559,-2.2457268276591495
0.56,-2.250403033394244
0.561,-2.25506509520815
0.562,-2.259712947891594
0.5630000000000001,-2.2643465267323424
0.5640000000000001,-2.2689657675152
0.5650000000000001,-2.273570606522009
0.5660000000000001,-2.2781609805316507
0.5670000000000001,-2.2827368268200456
0.5680000000000001,-2.287298083160152
0.5690000000000001,-2.291844687821966
0.5700000000000001,-2.296376579572523
0.5710000000000001,-2.3008936976758965
0.5720000000000001,-2.3053959818931986
0.5730000000000001,-2.309883381427091
0.5740000000000001,-2.3143558337245453
0.5750000000000001,-2.318813277324864
0.5760000000000001,-2.3232556542426517
0.577,-2.3276829069992786
0.578,-2.3320949786228806
0.579,-2.3364918126483576
0.58,-2.3408733531173755
0.581,-2.345239544578365
0.582,-2.3495903320865223
0.583,-2.353925661203809
0.584,-2.3582454779989512
0.585,-2.3625497290474415
0.586,-2.366838361431536
0.587,-2.3711113227402567
0.588,-2.375368561069392
0.589,-2.3796100248637186
0.59,-2.3838356577468747
0.591,-2.3880454137240226
0.592,-2.3922392427998047
0.593,-2.3964170954811834
0.594,-2.4005789227774366
0.595,-2.4047246762001615
0.596,-2.4088543077632742
0.597,-2.412967769983007
0.598,-2.4170650158779114
0.599,-2.421145998968857
0.6,-2.42521067327903
0.601,-2.429258993333937
0.602,-2.4332909141614
0.603,-2.4373063912915605
0.604,-2.4413053807568783
0.605,-2.445287839092131
0.606,-2.4492537167201576
0.607,-2.4532029614419195
0.608,-2.457135542848999
0.609,-2.4610514190401767
0.61,-2.464950548599986
0.611,-2.4688328905987134
0.612,-2.472698404592398
0.613,-2.476547050622833
0.614,-2.4803787892175637
0.615,-2.4841935813898885
0.616,-2.4879913886388594
0.617,-2.4917721729492808
0.618,-2.495535896791711
0.619,-2.49928252312246
0.62,-2.5030120153835926
0.621,-2.506724337502925
0.622,-2.5104194538940274
0.623,-2.5140973087585565
0.624,-2.5177578701918746
0.625,-2.5214011142166313
0.626,-2.5250270064745135
0.627,-2.5286355130666607
0.628,-2.5322266005536624
0.629,-2.5358002359555614
0.63,-2.5393563867518503
0.631,-2.542895020881473
0.632,-2.5464161067428264
0.633,-2.5499196131937563
0.634,-2.5534055095515624
0.635,-2.5568737655929947
0.636,-2.5603243515542538
0.637,-2.563757238130993
0.638,-2.567172396478316
0.639,-2.570569798210779
0.64,-2.5739493751652827
0.641,-2.5773111280847756
0.642,-2.580655031722522
0.643,-2.583981058608725
0.644,-2.5872891816994823
0.645,-2.5905793743767864
0.646,-2.593851610448526
0.647,-2.597105864148484
0.648,-2.600342110136339
0.649,-2.603560323497666
0.65,-2.6067604797439325
0.651,-2.609942554812504
0.652,-2.613106525066639
0.653,-2.6162523672954925
0.654,-2.6193800587141145
0.655,-2.6224895769634498
0.656,-2.625580889471022
0.657,-2.628653943836276
0.658,-2.6317087494817133
0.659,-2.634745284723935
0.66,-2.6377635282670573
0.661,-2.6407634592027076
0.662,-2.643745057010029
0.663,-2.646708301555676
0.664,-2.649653173093817
0.665,-2.6525796522661333
0.666,-2.6554877201018208
0.667,-2.6583773580175873
0.668,-2.661248547817655
0.669,-2.6641012716937578
0.67,-2.6669355122251446
0.671,-2.6697512523785765
0.672,-2.672548475508328
0.673,-2.6753271384579462
0.674,-2.678087220075372
0.675,-2.6808287249666476
0.676,-2.6835516369272328
0.677,-2.686255940099154
0.678,-2.688941618971007
0.679,-2.6916086583779557
0.68,-2.6942570435017315
0.681,-2.6968867598706345
0.682,-2.6994977933595337
0.683,-2.7020901301898657
0.684,-2.704663756929635
0.685,-2.7072186604934156
0.686,-2.7097548281423487
0.687,-2.7122722474841443
0.6880000000000001,-2.7147709064730807
0.6890000000000001,-2.717250793410004
0.6900000000000001,-2.719711852915928
0.6910000000000001,-2.722154098598416
0.6920000000000001,-2.7245775266243584
0.6930000000000001,-2.7269821255446036
0.6940000000000001,-2.7293678842150726
0.6950000000000001,-2.731734791796758
0.6960000000000001,-2.734082837755724
0.6970000000000001,-2.7364120118631057
0.6980000000000001,-2.7387223041951123
0.6990000000000001,-2.7410137051330232
0.7000000000000001,-2.7432862053631895
0.7010000000000001,-2.7455397958770345
0.7020000000000001,-2.7477744679710536
0.7030000000000001,-2.7499902132468135
0.704,-2.752187023610953
0.705,-2.7543648912751824
0.706,-2.7565238023968077
0.707,-2.7586637087700154
0.708,-2.7607846394219364
0.709,-2.762886586708187
0.71,-2.7649695432491135
0.711,-2.7670335019297956
0.712,-2.769078455900044
0.713,-2.771104398574401
0.714,-2.7731113236321416
0.715,-2.775099225017273
0.716,-2.7770680969385317
0.717,-2.779017933869389
0.718,-2.7809487305480465
0.719,-2.7828604819774383
0.72,-2.78475318342523
0.721,-2.7866268304238186
0.722,-2.788481418770334
0.723,-2.7903169245112274
0.724,-2.7921333305163634
0.725,-2.7939306557875216
0.726,-2.7957088961608902
0.727,-2.797468047699592
0.728,-2.7992081066936847
0.729,-2.8009290696601625
0.73,-2.802630933342954
0.731,-2.804313694712925
0.732,-2.805977350967874
0.733,-2.8076218995325366
0.734,-2.8092473380585843
0.735,-2.8108536644246227
0.736,-2.812440876736194
0.737,-2.8140089733257745
0.738,-2.8155579527527776
0.739,-2.8170878138035502
0.74,-2.8185985238616826
0.741,-2.820090094154737
0.742,-2.8215625335170813
0.743,-2.8230158407104002
0.744,-2.8244500146891376
0.745,-2.8258650546004986
0.746,-2.8272609597844496
0.747,-2.8286377297737175
0.748,-2.82999536429379
0.749,-2.831333863262916
0.75,-2.8326532267921056
0.751,-2.8339534551851293
0.752,-2.835234548938518
0.753,-2.836496508741565
0.754,-2.8377393354763227
0.755,-2.838963030217606
0.756,-2.84016759302444
0.757,-2.8413529889279996
0.758,-2.842519248823718
0.759,-2.843666373766511
0.76,-2.844794364974303
0.761,-2.845903223828028
0.762,-2.846992951871627
0.763,-2.84806355081205
0.764,-2.849115022519255
0.765,-2.8501473690262102
0.766,-2.85116059252889
0.767,-2.8521546953862784
0.768,-2.853129680120368
0.769,-2.854085549416159
0.77,-2.8550223061216613
0.771,-2.8559399532478924
0.772,-2.8568384939688785
0.773,-2.8577179215953734
0.774,-2.858578225307029
0.775,-2.8594194259289134
0.776,-2.86024152662116
0.777,-2.8610445306821406
0.778,-2.861828441548466
0.779,-2.8625932627949853
0.78,-2.863338998134786
0.781,-2.8640656514191947
0.782,-2.864773226637776
0.783,-2.8654617279183343
0.784,-2.866131159526911
0.785,-2.8667815258677867
0.786,-2.867412831483481
0.787,-2.8680250810547516
0.788,-2.8686182794005948
0.789,-2.869192431478246
0.79,-2.869747533458326
0.791,-2.870283590809689
0.792,-2.8708006126800147
0.793,-2.8712986039281825
0.794,-2.8717775695162437
0.795,-2.8722375145094214
0.796,-2.8726784440761106
0.797,-2.8731003634878767
0.798,-2.8735032781194576
0.799,-2.8738871934487626
0.8,-2.8742521150568723
0.801,-2.8745980482296996
0.802,-2.8749249972329167
0.803,-2.87523296917293
0.804,-2.8755219699494403
0.805,-2.8757920055602204
0.806,-2.8760430821011154
0.807,-2.87627520576604
0.808,-2.876488382846982
0.809,-2.8766826197339994
0.81,-2.8768579229152227
0.811,-2.8770142989768535
0.812,-2.8771517546031653
0.8130000000000001,-2.8772702970218824
0.8140000000000001,-2.877369932959234
0.8150000000000001,-2.877450669309202
0.8160000000000001,-2.877512513174776
0.8170000000000001,-2.87755547175838
0.8180000000000001,-2.8775795523618686
0.8190000000000001,-2.8775847623865296
0.8200000000000001,-2.877571109333084
0.8210000000000001,-2.8775386008016843
0.8220000000000001,-2.8774872444919155
0.8230000000000001,-2.877417048202796
0.8240000000000001,-2.877328019618425
0.8250000000000001,-2.877220166410393
0.8260000000000001,-2.8770934969912147
0.8270000000000001,-2.876948019527872
0.8280000000000001,-2.8767837422852085
0.8290000000000001,-2.8766006736259357
0.8300000000000001,-2.876398822010629
0.8310000000000001,-2.876178195997728
0.8320000000000001,-2.8759388042435385
0.833,-2.8756806555022316
0.834,-2.875403758625842
0.835,-2.875108122564271
0.836,-2.874793755270571
0.837,-2.874460666523554
0.838,-2.874108865599887
0.839,-2.8737383617867085
0.84,-2.873349164466251
0.841,-2.8729412831158387
0.842,-2.8725147273078915
0.843,-2.8720695067099196
0.844,-2.8716056310845284
0.845,-2.8711231102894152
0.846,-2.870621954277372
0.847,-2.8701021730435
0.848,-2.8695637767018414
0.849,-2.869006775532855
0.85,-2.8684311798645665
0.851,-2.867837000119826
0.852,-2.867224246816309
0.853,-2.8665929305665143
0.854,-2.865943062077766
0.855,-2.8652746521522134
0.856,-2.864587711686829
0.857,-2.863882251673411
0.858,-2.8631582832753475
0.859,-2.862415819082423
0.86,-2.8616548693736426
0.861,-2.860875445585962
0.862,-2.8600775592546857
0.863,-2.8592612220134623
0.864,-2.8584264455942883
0.865,-2.8575732418275046
0.866,-2.856701622641799
0.867,-2.855811600064207
0.868,-2.8549031862201066
0.869,-2.8539763933332254
0.87,-2.8530312354529195
0.871,-2.8520677250169117
0.872,-2.8510858737941254
0.873,-2.850085694530274
0.874,-2.849067200076092
0.875,-2.8480304033873303
0.876,-2.8469753175247603
0.877,-2.845901955654173
0.878,-2.844810331046377
0.879,-2.8437004570772
0.88,-2.84257234722749
0.881,-2.8414260157678086
0.882,-2.8402614791529803
0.883,-2.8390787489928595
0.884,-2.8378778393569792
0.885,-2.836658764428838
0.886,-2.835421538505903
0.887,-2.8341661759996084
0.888,-2.832892691435354
0.889,-2.8316010994525076
0.89,-2.8302914148044045
0.891,-2.8289636523583463
0.892,-2.8276178270956027
0.893,-2.826253959594394
0.894,-2.824872063144511
0.895,-2.8234721519132306
0.896,-2.8220542416064154
0.897,-2.8206183480512808
0.898,-2.81916448719581
0.899,-2.81769267510817
0.9,-2.8162029279761254
0.901,-2.8146952621064547
0.902,-2.8131696939243658
0.903,-2.811626239972911
0.904,-2.8100649169124017
0.905,-2.808485741519824
0.906,-2.806888730688254
0.907,-2.8052739014262738
0.908,-2.803641270857384
0.909,-2.8019908562194233
0.91,-2.8003226748639793
0.911,-2.7986367442558073
0.912,-2.7969330999903246
0.913,-2.7952117503591056
0.914,-2.793472710148812
0.915,-2.7917159978630117
0.916,-2.789941632146166
0.917,-2.788149631783552
0.918,-2.7863400157011844
0.919,-2.784512802965732
0.92,-2.782668012784442
0.921,-2.7808056645050585
0.922,-2.7789257776157426
0.923,-2.777028371744994
0.924,-2.7751134666615704
0.925,-2.773181082274409
0.926,-2.771231238632546
0.927,-2.769263955925036
0.928,-2.767279254480876
0.929,-2.765277154768922
0.93,-2.763257677397811
0.931,-2.761220868346302
0.932,-2.7591667331602308
0.933,-2.7570952901101973
0.934,-2.7550065611077055
0.935,-2.7529005682453347
0.936,-2.7507773337976493
0.937,-2.7486368802221044
0.9380000000000001,-2.746479230159951
0.9390000000000001,-2.744304406437144
0.9400000000000001,-2.7421124320652472
0.9410000000000001,-2.7399033302423406
0.9420000000000001,-2.737677124353925
0.9430000000000001,-2.7354338379738308
0.9440000000000001,-2.7331734948651225
0.9450000000000001,-2.730896118981006
0.9460000000000001,-2.7286017344657343
0.9470000000000001,-2.726290365655514
0.9480000000000001,-2.7239620370794113
0.9490000000000001,-2.72161677346026
0.9500000000000001,-2.7192546177030836
0.9510000000000001,-2.716875582721772
0.9520000000000001,-2.714479692826426
0.9530000000000001,-2.712066974022255
0.9540000000000001,-2.7096374525408926
0.9550000000000001,-2.7071911548419894
0.9560000000000001,-2.7047281076148106
0.9570000000000001,-2.7022483377798294
0.9580000000000001,-2.6997518724903236
0.9590000000000001,-2.6972387391339696
0.96,-2.6947089653344407
0.961,-2.692162578952998
0.962,-2.6895996080900906
0.963,-2.6870200810869465
0.964,-2.684424026527171
0.965,-2.681811473238341
0.966,-2.6791824502936006
0.967,-2.6765369870132556
0.968,-2.6738751129663703
0.969,-2.6711968631252145
0.97,-2.6685022637465443
0.971,-2.6657913451186754
0.972,-2.6630641379567823
0.973,-2.660320673240391
0.974,-2.6575609822151582
0.975,-2.6547850963946553
0.976,-2.651993047562148
0.977,-2.64918486777238
0.978,-2.646360589353354
0.979,-2.6435202449081134
0.98,-2.640663867316522
0.981,-2.6377914897370505
0.982,-2.634903145608553
0.983,-2.6319988686520523
0.984,-2.629078692872519
0.985,-2.626142652560656
0.986,-2.623190782294678
0.987,-2.620223116916711
0.988,-2.6172396897322288
0.989,-2.6142405376529454
0.99,-2.6112256963795573
0.991,-2.6081952019065473
0.992,-2.605149090523897
0.993,-2.6020873988188056
0.994,-2.5990101636774026
0.995,-2.5959174222864654
0.996,-2.592809212135135
0.997,-2.589685571016631
0.998,-2.586546537029967
0.999,-2.583392148581666
1.0,-2.580222444387478
1.0010000000000001,-2.5770374634740936
1.002,-2.573837245180861
1.0030000000000001,-2.5706218291615004
1.004,-2.567391255385821
1.0050000000000001,-2.5641455641414357
1.006,-2.560884795893839
1.0070000000000001,-2.5576089893757414
1.008,-2.5543181876339487
1.0090000000000001,-2.5510124321857877
1.01,-2.5476917648715682
1.0110000000000001,-2.544356227856208
1.012,-2.5410058636308706
1.0130000000000001,-2.5376407150145868
1.014,-2.5342608251558936
1.0150000000000001,-2.5308662375344593
1.016,-2.5274569959627167
1.0170000000000001,-2.524033144587492
1.018,-2.5205947278916376
1.0190000000000001,-2.517141790695659
1.02,-2.5136743781593505
1.0210000000000001,-2.5101925357834194
1.022,-2.5066963094111236
1.0230000000000001,-2.503185745229895
1.024,-2.499660889772976
1.025,-2.496121789633055
1.026,-2.4925684897509743
1.027,-2.4890010396610376
1.028,-2.4854194872287283
1.029,-2.481823880669597
1.03,-2.47821426855079
1.031,-2.4745906997925853
1.032,-2.4709532236699223
1.033,-2.46730188981394
1.034,-2.4636367482135046
1.035,-2.459957849216748
1.036,-2.4562652435325965
1.037,-2.452558982232307
1.038,-2.4488391167509977
1.039,-2.4451056988891846
1.04,-2.4413587808143102
1.041,-2.4375984150622823
1.042,-2.4338246545389994
1.043,-2.430037552521894
1.044,-2.426237161745297
1.045,-2.4224235316823806
1.046,-2.4185967208208843
1.047,-2.4147567837908164
1.048,-2.41090377559277
1.049,-2.4070377515992463
1.05,-2.4031587675559685
1.051,-2.399266879583207
1.052,-2.395362144177088
1.053,-2.3914446182109215
1.054,-2.387514358936513
1.055,-2.3835714239854853
1.056,-2.379615871370594
1.057,-2.3756477594870518
1.058,-2.371667147113836
1.059,-2.367674093415021
1.06,-2.3636686579410826
1.061,-2.359650900630227
1.062,-2.3556208818097026
1.063,-2.3515786600343054
1.064,-2.3475242891159542
1.065,-2.343457837514274
1.066,-2.3393793668568073
1.067,-2.3352889391512064
1.068,-2.3311866167861575
1.069,-2.3270724625323167
1.07,-2.3229465395432363
1.071,-2.318808911356303
1.072,-2.31465964189366
1.073,-2.310498795463147
1.074,-2.3063264367592238
1.075,-2.302142630863909
1.076,-2.297947443247703
1.077,-2.2937409397705277
1.078,-2.289523186682649
1.079,-2.2852942506256158
1.08,-2.2810541986331847
1.081,-2.276803098132258
1.082,-2.2725410132521717
1.083,-2.268268003419596
1.084,-2.263984146261813
1.085,-2.25968951041591
1.086,-2.2553841648953465
1.087,-2.2510681790903613
1.088,-2.246741622768362
1.089,-2.242404566074329
1.09,-2.238057079531208
1.091,-2.2336992340403143
1.092,-2.2293311008817227
1.093,-2.224952751714673
1.094,-2.2205642585779617
1.095,-2.216165693890345
1.096,-2.211757130450931
1.097,-2.2073386414395832
1.098,-2.202910300417313
1.099,-2.198472181326684
1.1,-2.194024358492201
1.101,-2.1895669014130683
1.102,-2.185099876311131
1.103,-2.180623368622414
1.104,-2.1761374537631726
1.105,-2.171642207508282
1.106,-2.1671377059909998
1.107,-2.1626240257027387
1.108,-2.1581012434928315
1.109,-2.153569436568303
1.11,-2.1490286824936313
1.111,-2.144479059190527
1.112,-2.139920644937688
1.113,-2.1353535183705805
1.114,-2.1307777584811967
1.115,-2.126193444617831
1.116,-2.121600656484842
1.117,-2.1169994741424256
1.118,-2.112389978006379
1.119,-2.1077722488478736
1.12,-2.1031463611175
1.121,-2.0985123882159207
1.122,-2.0938704221868933
1.123,-2.0892205447351837
1.124,-2.0845628378918697
1.125,-2.0798973840134245
1.1260000000000001,-2.0752242657807844
1.127,-2.070543566198433
1.1280000000000001,-2.0658553685934655
1.129,-2.0611597566146758
1.1300000000000001,-2.056456814231621
1.131,-2.051746625733706
1.1320000000000001,-2.04702927572925
1.133,-2.0423048491445708
1.1340000000000001,-2.0375734312230516
1.135,-2.0328351075242237
1.1360000000000001,-2.028089963922835
1.137,-2.0233380866079322
1.1380000000000001,-2.018579562081929
1.139,-2.013814469095125
1.1400000000000001,-2.0090428880269444
1.141,-2.0042649162941677
1.1420000000000001,-1.9994806411288133
1.143,-1.9946901500421315
1.1440000000000001,-1.989893530822939
1.145,-1.985090871535972
1.1460000000000001,-1.9802822605202186
1.147,-1.975467786387271
1.1480000000000001,-1.9706475380196606
1.149,-1.9658216045692092
1.1500000000000001,-1.960990075455363
1.151,-1.9561530403635452
1.1520000000000001,-1.9513105892434885
1.153,-1.9464628123075893
1.154,-1.9416098000292408
1.155,-1.9367516431411809
1.156,-1.9318884326338375
1.157,-1.9270202597536639
1.158,-1.9221472068876984
1.159,-1.9172693608395524
1.16,-1.912386822805355
1.161,-1.9074996845213608
1.162,-1.9026080379419215
1.163,-1.8977119752370868
1.164,-1.8928115887902206
1.165,-1.8879069711956011
1.166,-1.8829982152560378
1.167,-1.8780854139804701
1.168,-1.8731686605815863
1.169,-1.8682480484734207
1.17,-1.8633236712689731
1.171,-1.858395622777807
1.172,-1.8534639970036657
1.173,-1.848528888142075
1.174,-1.8435903905779565
1.175,-1.83864859888323
1.176,-1.833703607814429
1.177,-1.8287555028896538
1.178,-1.8238043763393783
1.179,-1.818850331222055
1.18,-1.8138934625267287
1.181,-1.8089338653875293
1.182,-1.8039716350806076
1.183,-1.7990068670210515
1.184,-1.7940396567598218
1.185,-1.78907009998067
1.186,-1.7840982924970719
1.187,-1.7791243302491466
1.188,-1.7741483093005905
1.189,-1.7691703258355957
1.19,-1.7641904761557834
1.191,-1.7592088566771236
1.192,-1.7542255639268673
1.193,-1.7492406945404673
1.194,-1.74425434525851
1.195,-1.7392666129236347
1.196,-1.734277585802747
1.197,-1.7292873599631635
1.198,-1.7242960383651815
1.199,-1.7193037178253763
1.2,-1.7143104952239767
1.201,-1.7093164675012122
1.202,-1.7043217316536787
1.203,-1.6993263847306859
1.204,-1.6943305238306245
1.205,-1.689334246097312
1.206,-1.6843376487163602
1.207,-1.6793408289115215
1.208,-1.6743438839410558
1.209,-1.669346911094078
1.21,-1.6643500076869227
1.211,-1.6593532710594934
1.212,-1.6543567985716279
1.213,-1.6493606875994449
1.214,-1.6443650355317116
1.215,-1.6393699329907405
1.216,-1.6343754777269444
1.217,-1.6293817708364544
1.218,-1.62438890943333
1.219,-1.6193969906095882
1.22,-1.614406111431162
1.221,-1.609416368933843
1.222,-1.604427860119239
1.223,-1.5994406819507165
1.224,-1.59445493134936
1.225,-1.589470705189912
1.226,-1.5844881002967341
1.227,-1.5795072134397468
1.228,-1.5745281413303895
1.229,-1.5695509806175616
1.23,-1.5645758278835817
1.231,-1.5596027796401288
1.232,-1.5546319323242024
1.233,-1.5496633822940622
1.234,-1.5446972220300375
1.235,-1.5397335484413321
1.236,-1.5347724592828869
1.237,-1.5298140504082736
1.238,-1.524858417563591
1.239,-1.5199056563831967
1.24,-1.5149558623854562
1.241,-1.5100091309684758
1.242,-1.5050655574058514
1.243,-1.5001252368424012
1.244,-1.495188264289915
1.245,-1.4902547346228865
1.246,-1.4853247425742622
1.247,-1.480398382731174
1.248,-1.4754757495306892
1.249,-1.4705569372555414
1.25,-1.4656420400298813
1.2510000000000001,-1.460731151815008
1.252,-1.4558243664051183
1.2530000000000001,-1.450921777505373
1.254,-1.4460234785375292
1.2550000000000001,-1.4411295627406158
1.256,-1.436240123200817
1.2570000000000001,-1.4313552528160824
1.258,-1.4264750442918785
1.2590000000000001,-1.4215995901369265
1.26,-1.4167289826589553
1.2610000000000001,-1.4118633139604388
1.262,-1.4070026759343484
1.2630000000000001,-1.4021471602598903
1.264,-1.3972968583982581
1.2650000000000001,-1.392451861588371
1.266,-1.3876122608426256
1.2670000000000001,-1.3827781469426328
1.268,-1.3779496104349722
1.2690000000000001,-1.3731267416269277
1.27,-1.368309630582242
1.2710000000000001,-1.3634983671168515
1.272,-1.3586930453598052
1.2730000000000001,-1.3538937527341646
1.274,-1.3491005770876947
1.2750000000000001,-1.344313607357867
1.276,-1.3395329322218916
1.2770000000000001,-1.3347586400926719
1.278,-1.3299908191147727
1.2790000000000001,-1.3252295571603756
1.28,-1.320474941825248
1.281,-1.3157270604246973
1.282,-1.3109859999895372
1.283,-1.306251847262051
1.284,-1.3015246886919463
1.285,-1.2968046104323263
1.286,-1.292091698335642
1.287,-1.2873860379496627
1.288,-1.2826877145134292
1.289,-1.2779968129532244
1.29,-1.273313417878526
1.291,-1.2686376228236838
1.292,-1.2639695070945518
1.293,-1.2593091525536946
1.294,-1.2546566427974755
1.295,-1.2500120611019527
1.296,-1.2453754904192422
1.297,-1.2407470133738965
1.298,-1.2361267122592696
1.299,-1.2315146690338958
1.3,-1.2269109653178532
1.301,-1.2223156823891437
1.302,-1.2177289011800563
1.303,-1.213150702273547
1.304,-1.208581165899602
