time,stage_id,y,_output,x2
7.499,stage1,0,0,0
7.5,stage1,0,0,0
7.501,stage1,0,0,0
7.502,stage1,0,0,0
7.503,stage1,0,0,0
7.504,stage1,0,0,0
7.505,stage1,0,0,0
7.506,stage1,0,0,0
7.507,stage1,0,0,0
7.508,stage1,0,0,0
7.509,stage1,0,0,0
7.51,stage1,0,0,0
7.511,stage1,0,0,0
7.512,stage1,0,0,0
7.513,stage1,0,0,0
7.514,stage1,0,0,0
7.515,stage1,0,0,0
7.516,stage1,0,0,0
7.517,stage1,0,0,0
7.518,stage1,0,0,0
7.519,stage1,0,0,0
7.52,stage1,0,0,0
7.521,stage1,0,0,0
7.522,stage1,0,0,0
7.523,stage1,0,0,0
7.524,stage1,0,0,0
7.525,stage1,0,0,0
7.526,stage1,0,0,0
7.527,stage1,0,0,0
7.528,stage1,0,0,0
7.529,stage1,0,0,0
7.53,stage1,0,0,0
7.531,stage1,0,0,0
7.532,stage1,0,0,0
7.533,stage1,0,0,0
7.534,stage1,0,0,0
7.535,stage1,0,0,0
7.536,stage1,0,0,0
7.537,stage1,0,0,0
7.538,stage1,0,0,0
7.539,stage1,0,0,0
7.54,stage1,0,0,0
7.541,stage1,0,0,0
7.542,stage1,0,0,0
7.543,stage1,0,0,0
7.544,stage1,0,0,0
7.545,stage1,0,0,0
7.546,stage1,0,0,0
7.547,stage1,0,0,0
7.548,stage1,0,0,0
7.549,stage1,0,0,0
7.55,stage1,0,0,0
7.551,stage1,0,0,0
7.552,stage1,0,0,0
7.553,stage1,0,0,0
7.554,stage1,0,0,0
7.555,stage1,0,0,0
7.556,stage1,0,0,0
7.557,stage1,0,0,0
7.558,stage1,0,0,0
7.559,stage1,0,0,0
7.56,stage1,0,0,0
7.561,stage1,0,0,0
7.562,stage1,0,0,0
7.563,stage1,0,0,0
7.564,stage1,0,0,0
7.565,stage1,0,0,0
7.566,stage1,0,0,0
7.567,stage1,0,0,0
7.568,stage1,0,0,0
7.569,stage1,0,0,0
7.57,stage1,0,0,0
7.571,stage1,0,0,0
7.572,stage1,0,0,0
7.573,stage1,0,0,0
7.574,stage1,0,0,0
7.575,stage1,0,0,0
7.576,stage1,0,0,0
7.577,stage1,0,0,0
7.578,stage1,0,0,0
7.579,stage1,0,0,0
7.58,stage1,0,0,0
7.581,stage1,0,0,0
7.582,stage1,0,0,0
7.583,stage1,0,0,0
7.584,stage1,0,0,0
7.585,stage1,0,0,0
7.586,stage1,0,0,0
7.587,stage1,0,0,0
7.588,stage1,0,0,0
7.589,stage1,0,0,0
7.59,stage1,0,0,0
7.591,stage1,0,0,0
7.592,stage1,0,0,0
7.593,stage1,0,0,0
7.594,stage1,0,0,0
7.595,stage1,0,0,0
7.596,stage1,0,0,0
7.597,stage1,0,0,0
7.598,stage1,0,0,0
7.599,stage1,0,0,0
7.6,stage1,0,0,0
7.601,stage1,0,0,0
7.602,stage1,0,0,0
7.603,stage1,0,0,0
7.604,stage1,0,0,0
7.605,stage1,0,0,0
7.606,stage1,0,0,0
7.607,stage1,0,0,0
7.608,stage1,0,0,0
7.609,stage1,0,0,0
7.61,stage1,0,0,0
7.611,stage1,0,0,0
7.612,stage1,0,0,0
7.613,stage1,0,0,0
7.614,stage1,0,0,0
7.615,stage1,0,0,0
7.616,stage1,0,0,0
7.617,stage1,0,0,0
7.618,stage1,0,0,0
7.619,stage1,0,0,0
7.62,stage1,0,0,0
7.621,stage1,0,0,0
7.622,stage1,0,0,0
7.623,stage1,0,0,0
7.624,stage1,0,0,0
7.625,stage1,0,0,0
7.626,stage1,0,0,0
7.627,stage1,0,0,0
7.628,stage1,0,0,0
7.629,stage1,0,0,0
7.63,stage1,0,0,0
7.631,stage1,0,0,0
7.632,stage1,0,0,0
7.633,stage1,0,0,0
7.634,stage1,0,0,0
7.635,stage1,0,0,0
7.636,stage1,0,0,0
7.637,stage1,0,0,0
7.638,stage1,0,0,0
7.639,stage1,0,0,0
7.64,stage1,0,0,0
7.641,stage1,0,0,0
7.642,stage1,0,0,0
7.643,stage1,0,0,0
7.644,stage1,0,0,0
7.645,stage1,0,0,0
7.646,stage1,0,0,0
7.647,stage1,0,0,0
7.648,stage1,0,0,0
7.649,stage1,0,0,0
7.65,stage1,0,0,0
7.651,stage1,0,0,0
7.652,stage1,0,0,0
7.653,stage1,0,0,0
7.654,stage1,0,0,0
7.655,stage1,0,0,0
7.656,stage1,0,0,0
7.657,stage1,0,0,0
7.658,stage1,0,0,0
7.659,stage1,0,0,0
7.66,stage1,0,0,0
7.661,stage1,0,0,0
7.662,stage1,0,0,0
7.663,stage1,0,0,0
7.664,stage1,0,0,0
7.665,stage1,0,0,0
7.666,stage1,0,0,0
7.667,stage1,0,0,0
7.668,stage1,0,0,0
7.669,stage1,0,0,0
7.67,stage1,0,0,0
7.671,stage1,0,0,0
7.672,stage1,0,0,0
7.673,stage1,0,0,0
7.674,stage1,0,0,0
7.675,stage1,0,0,0
7.676,stage1,0,0,0
7.677,stage1,0,0,0
7.678,stage1,0,0,0
7.679,stage1,0,0,0
7.68,stage1,0,0,0
7.681,stage1,0,0,0
7.682,stage1,0,0,0
7.683,stage1,0,0,0
7.684,stage1,0,0,0
7.685,stage1,0,0,0
7.686,stage1,0,0,0
7.687,stage1,0,0,0
7.688,stage1,0,0,0
7.689,stage1,0,0,0
7.69,stage1,0,0,0
7.691,stage1,0,0,0
7.692,stage1,0,0,0
7.693,stage1,0,0,0
7.694,stage1,0,0,0
7.695,stage1,0,0,0
7.696,stage1,0,0,0
7.697,stage1,0,0,0
7.698,stage1,0,0,0
7.699,stage1,0,0,0
7.7,stage1,0,0,0
7.701,stage1,0,0,0
7.702,stage1,0,0,0
7.703,stage1,0,0,0
7.704,stage1,0,0,0
7.705,stage1,0,0,0
7.706,stage1,0,0,0
7.707,stage1,0,0,0
7.708,stage1,0,0,0
7.709,stage1,0,0,0
7.71,stage1,0,0,0
7.711,stage1,0,0,0
7.712,stage1,0,0,0
7.713,stage1,0,0,0
7.714,stage1,0,0,0
7.715,stage1,0,0,0
7.716,stage1,0,0,0
7.717,stage1,0,0,0
7.718,stage1,0,0,0
7.719,stage1,0,0,0
7.72,stage1,0,0,0
7.721,stage1,0,0,0
7.722,stage1,0,0,0
7.723,stage1,0,0,0
7.724,stage1,0,0,0
7.725,stage1,0,0,0
7.726,stage1,0,0,0
7.727,stage1,0,0,0
7.728,stage1,0,0,0
7.729,stage1,0,0,0
7.73,stage1,0,0,0
7.731,stage1,0,0,0
7.732,stage1,0,0,0
7.733,stage1,0,0,0
7.734,stage1,0,0,0
7.735,stage1,0,0,0
7.736,stage1,0,0,0
7.737,stage1,0,0,0
7.738,stage1,0,0,0
7.739,stage1,0,0,0
7.74,stage1,0,0,0
7.741,stage1,0,0,0
7.742,stage1,0,0,0
7.743,stage1,0,0,0
7.744,stage1,0,0,0
7.745,stage1,0,0,0
7.746,stage1,0,0,0
7.747,stage1,0,0,0
7.748,stage1,0,0,0
7.749,stage1,0,0,0
7.75,stage1,0,0,0
7.751,stage1,0,0,0
7.752,stage1,0,0,0
7.753,stage1,0,0,0
7.754,stage1,0,0,0
7.755,stage1,0,0,0
7.756,stage1,0,0,0
7.757,stage1,0,0,0
7.758,stage1,0,0,0
7.759,stage1,0,0,0
7.76,stage1,0,0,0
7.761,stage1,0,0,0
7.762,stage1,0,0,0
7.763,stage1,0,0,0
7.764,stage1,0,0,0
7.765,stage1,0,0,0
7.766,stage1,0,0,0
7.767,stage1,0,0,0
7.768,stage1,0,0,0
7.769,stage1,0,0,0
7.77,stage1,0,0,0
7.771,stage1,0,0,0
7.772,stage1,0,0,0
7.773,stage1,0,0,0
7.774,stage1,0,0,0
7.775,stage1,0,0,0
7.776,stage1,0,0,0
7.777,stage1,0,0,0
7.778,stage1,0,0,0
7.779,stage1,0,0,0
7.78,stage1,0,0,0
7.781,stage1,0,0,0
7.782,stage1,0,0,0
7.783,stage1,0,0,0
7.784,stage1,0,0,0
7.785,stage1,0,0,0
7.786,stage1,0,0,0
7.787,stage1,0,0,0
7.788,stage1,0,0,0
7.789,stage1,0,0,0
7.79,stage1,0,0,0
7.791,stage1,0,0,0
7.792,stage1,0,0,0
7.793,stage1,0,0,0
7.794,stage1,0,0,0
7.795,stage1,0,0,0
7.796,stage1,0,0,0
7.797,stage1,0,0,0
7.798,stage1,0,0,0
7.799,stage1,0,0,0
7.8,stage1,0,0,0
7.801,stage1,0,0,0
7.802,stage1,0,0,0
7.803,stage1,0,0,0
7.804,stage1,0,0,0
7.805,stage1,0,0,0
7.806,stage1,0,0,0
7.807,stage1,0,0,0
7.808,stage1,0,0,0
7.809,stage1,0,0,0
7.81,stage1,0,0,0
7.811,stage1,0,0,0
7.812,stage1,0,0,0
7.813,stage1,0,0,0
7.814,stage1,0,0,0
7.815,stage1,0,0,0
7.816,stage1,0,0,0
7.817,stage1,0,0,0
7.818,stage1,0,0,0
7.819,stage1,0,0,0
7.82,stage1,0,0,0
7.821,stage1,0,0,0
7.822,stage1,0,0,0
7.823,stage1,0,0,0
7.824,stage1,0,0,0
7.825,stage1,0,0,0
7.826,stage1,0,0,0
7.827,stage1,0,0,0
7.828,stage1,0,0,0
7.829,stage1,0,0,0
7.83,stage1,0,0,0
7.831,stage1,0,0,0
7.832,stage1,0,0,0
7.833,stage1,0,0,0
7.834,stage1,0,0,0
7.835,stage1,0,0,0
7.836,stage1,0,0,0
7.837,stage1,0,0,0
7.838,stage1,0,0,0
7.839,stage1,0,0,0
7.84,stage1,0,0,0
7.841,stage1,0,0,0
7.842,stage1,0,0,0
7.843,stage1,0,0,0
7.844,stage1,0,0,0
7.845,stage1,0,0,0
7.846,stage1,0,0,0
7.847,stage1,0,0,0
7.848,stage1,0,0,0
7.849,stage1,0,0,0
7.85,stage1,0,0,0
7.851,stage1,0,0,0
7.852,stage1,0,0,0
7.853,stage1,0,0,0
7.854,stage1,0,0,0
7.855,stage1,0,0,0
7.856,stage1,0,0,0
7.857,stage1,0,0,0
7.858,stage1,0,0,0
7.859,stage1,0,0,0
7.86,stage1,0,0,0
7.861,stage1,0,0,0
7.862,stage1,0,0,0
7.863,stage1,0,0,0
7.864,stage1,0,0,0
7.865,stage1,0,0,0
7.866,stage1,0,0,0
7.867,stage1,0,0,0
7.868,stage1,0,0,0
7.869,stage1,0,0,0
7.87,stage1,0,0,0
7.871,stage1,0,0,0
7.872,stage1,0,0,0
7.873,stage1,0,0,0
7.874,stage1,0,0,0
7.875,stage1,0,0,0
7.876,stage1,0,0,0
7.877,stage1,0,0,0
7.878,stage1,0,0,0
7.879,stage1,0,0,0
7.88,stage1,0,0,0
7.881,stage1,0,0,0
7.882,stage1,0,0,0
7.883,stage1,0,0,0
7.884,stage1,0,0,0
7.885,stage1,0,0,0
7.886,stage1,0,0,0
7.887,stage1,0,0,0
7.888,stage1,0,0,0
7.889,stage1,0,0,0
7.89,stage1,0,0,0
7.891,stage1,0,0,0
7.892,stage1,0,0,0
7.893,stage1,0,0,0
7.894,stage1,0,0,0
7.895,stage1,0,0,0
7.896,stage1,0,0,0
7.897,stage1,0,0,0
7.898,stage1,0,0,0
7.899,stage1,0,0,0
7.9,stage1,0,0,0
7.901,stage1,0,0,0
7.902,stage1,0,0,0
7.903,stage1,0,0,0
7.904,stage1,0,0,0
7.905,stage1,0,0,0
7.906,stage1,0,0,0
7.907,stage1,0,0,0
7.908,stage1,0,0,0
7.909,stage1,0,0,0
7.91,stage1,0,0,0
7.911,stage1,0,0,0
7.912,stage1,0,0,0
7.913,stage1,0,0,0
7.914,stage1,0,0,0
7.915,stage1,0,0,0
7.916,stage1,0,0,0
7.917,stage1,0,0,0
7.918,stage1,0,0,0
7.919,stage1,0,0,0
7.92,stage1,0,0,0
7.921,stage1,0,0,0
7.922,stage1,0,0,0
7.923,stage1,0,0,0
7.924,stage1,0,0,0
7.925,stage1,0,0,0
7.926,stage1,0,0,0
7.927,stage1,0,0,0
7.928,stage1,0,0,0
7.929,stage1,0,0,0
7.93,stage1,0,0,0
7.931,stage1,0,0,0
7.932,stage1,0,0,0
7.933,stage1,0,0,0
7.934,stage1,0,0,0
7.935,stage1,0,0,0
7.936,stage1,0,0,0
7.937,stage1,0,0,0
7.938,stage1,0,0,0
7.939,stage1,0,0,0
7.94,stage1,0,0,0
7.941,stage1,0,0,0
7.942,stage1,0,0,0
7.943,stage1,0,0,0
7.944,stage1,0,0,0
7.945,stage1,0,0,0
7.946,stage1,0,0,0
7.947,stage1,0,0,0
7.948,stage1,0,0,0
7.949,stage1,0,0,0
7.95,stage1,0,0,0
7.951,stage1,0,0,0
7.952,stage1,0,0,0
7.953,stage1,0,0,0
7.954,stage1,0,0,0
7.955,stage1,0,0,0
7.956,stage1,0,0,0
7.957,stage1,0,0,0
7.958,stage1,0,0,0
7.959,stage1,0,0,0
7.96,stage1,0,0,0
7.961,stage1,0,0,0
7.962,stage1,0,0,0
7.963,stage1,0,0,0
7.964,stage1,0,0,0
7.965,stage1,0,0,0
7.966,stage1,0,0,0
7.967,stage1,0,0,0
7.968,stage1,0,0,0
7.969,stage1,0,0,0
7.97,stage1,0,0,0
7.971,stage1,0,0,0
7.972,stage1,0,0,0
7.973,stage1,0,0,0
7.974,stage1,0,0,0
7.975,stage1,0,0,0
7.976,stage1,0,0,0
7.977,stage1,0,0,0
7.978,stage1,0,0,0
7.979,stage1,0,0,0
7.98,stage1,0,0,0
7.981,stage1,0,0,0
7.982,stage1,0,0,0
7.983,stage1,0,0,0
7.984,stage1,0,0,0
7.985,stage1,0,0,0
7.986,stage1,0,0,0
7.987,stage1,0,0,0
7.988,stage1,0,0,0
7.989,stage1,0,0,0
7.99,stage1,0,0,0
7.991,stage1,0,0,0
7.992,stage1,0,0,0
7.993,stage1,0,0,0
7.994,stage1,0,0,0
7.995,stage1,0,0,0
7.996,stage1,0,0,0
7.997,stage1,0,0,0
7.998,stage1,0,0,0
7.999,stage1,0,0,0
8.0,stage1,0,0,0
8.001,stage1,0,0,0
8.002,stage1,0,0,0
8.003,stage1,0,0,0
8.004,stage1,0,0,0
8.005,stage1,0,0,0
8.006,stage1,0,0,0
8.007,stage1,0,0,0
8.008,stage1,0,0,0
8.009,stage1,0,0,0
8.01,stage1,0,0,0
8.011,stage1,0,0,0
8.012,stage1,0,0,0
8.013,stage1,0,0,0
8.014,stage1,0,0,0
8.015,stage1,0,0,0
8.016,stage1,0,0,0
8.017,stage1,0,0,0
8.018,stage1,0,0,0
8.019,stage1,0,0,0
8.02,stage1,0,0,0
8.021,stage1,0,0,0
8.022,stage1,0,0,0
8.023,stage1,0,0,0
8.024,stage1,0,0,0
8.025,stage1,0,0,0
8.026,stage1,0,0,0
8.027,stage1,0,0,0
8.028,stage1,0,0,0
8.029,stage1,0,0,0
8.03,stage1,0,0,0
8.031,stage1,0,0,0
8.032,stage1,0,0,0
8.033,stage1,0,0,0
8.034,stage1,0,0,0
8.035,stage1,0,0,0
8.036,stage1,0,0,0
8.037,stage1,0,0,0
8.038,stage1,0,0,0
8.039,stage1,0,0,0
8.04,stage1,0,0,0
8.041,stage1,0,0,0
8.042,stage1,0,0,0
8.043,stage1,0,0,0
8.044,stage1,0,0,0
8.045,stage1,0,0,0
8.046,stage1,0,0,0
8.047,stage1,0,0,0
8.048,stage1,0,0,0
8.049,stage1,0,0,0
8.05,stage1,0,0,0
8.051,stage1,0,0,0
8.052,stage1,0,0,0
8.053,stage1,0,0,0
8.054,stage1,0,0,0
8.055,stage1,0,0,0
8.056,stage1,0,0,0
8.057,stage1,0,0,0
8.058,stage1,0,0,0
8.059,stage1,0,0,0
8.06,stage1,0,0,0
8.061,stage1,0,0,0
8.062,stage1,0,0,0
8.063,stage1,0,0,0
8.064,stage1,0,0,0
8.065,stage1,0,0,0
8.066,stage1,0,0,0
8.067,stage1,0,0,0
8.068,stage1,0,0,0
8.069,stage1,0,0,0
8.07,stage1,0,0,0
8.071,stage1,0,0,0
8.072,stage1,0,0,0
8.073,stage1,0,0,0
8.074,stage1,0,0,0
8.075,stage1,0,0,0
8.076,stage1,0,0,0
8.077,stage1,0,0,0
8.078,stage1,0,0,0
8.079,stage1,0,0,0
8.08,stage1,0,0,0
8.081,stage1,0,0,0
8.082,stage1,0,0,0
8.083,stage1,0,0,0
8.084,stage1,0,0,0
8.085,stage1,0,0,0
8.086,stage1,0,0,0
8.087,stage1,0,0,0
8.088,stage1,0,0,0
8.089,stage1,0,0,0
8.09,stage1,0,0,0
8.091,stage1,0,0,0
8.092,stage1,0,0,0
8.093,stage1,0,0,0
8.094,stage1,0,0,0
8.095,stage1,0,0,0
8.096,stage1,0,0,0
8.097,stage1,0,0,0
8.098,stage1,0,0,0
8.099,stage1,0,0,0
8.1,stage1,0,0,0
8.101,stage1,0,0,0
8.102,stage1,0,0,0
8.103,stage1,0,0,0
8.104,stage1,0,0,0
8.105,stage1,0,0,0
8.106,stage1,0,0,0
8.107,stage1,0,0,0
8.108,stage1,0,0,0
8.109,stage1,0,0,0
8.11,stage1,0,0,0
8.111,stage1,0,0,0
8.112,stage1,0,0,0
8.113,stage1,0,0,0
8.114,stage1,0,0,0
8.115,stage1,0,0,0
8.116,stage1,0,0,0
8.117,stage1,0,0,0
8.118,stage1,0,0,0
8.119,stage1,0,0,0
8.12,stage1,0,0,0
8.121,stage1,0,0,0
8.122,stage1,0,0,0
8.123,stage1,0,0,0
8.124,stage1,0,0,0
8.125,stage1,0,0,0
8.126,stage1,0,0,0
8.127,stage1,0,0,0
8.128,stage1,0,0,0
8.129,stage1,0,0,0
8.13,stage1,0,0,0
8.131,stage1,0,0,0
8.132,stage1,0,0,0
8.133,stage1,0,0,0
8.134,stage1,0,0,0
8.135,stage1,0,0,0
8.136,stage1,0,0,0
8.137,stage1,0,0,0
8.138,stage1,0,0,0
8.139,stage1,0,0,0
8.14,stage1,0,0,0
8.141,stage1,0,0,0
8.142,stage1,0,0,0
8.143,stage1,0,0,0
8.144,stage1,0,0,0
8.145,stage1,0,0,0
8.146,stage1,0,0,0
8.147,stage1,0,0,0
8.148,stage1,0,0,0
8.149,stage1,0,0,0
8.15,stage1,0,0,0
8.151,stage1,0,0,0
8.152,stage1,0,0,0
8.153,stage1,0,0,0
8.154,stage1,0,0,0
8.155,stage1,0,0,0
8.156,stage1,0,0,0
8.157,stage1,0,0,0
8.158,stage1,0,0,0
8.159,stage1,0,0,0
8.16,stage1,0,0,0
8.161,stage1,0,0,0
8.162,stage1,0,0,0
8.163,stage1,0,0,0
8.164,stage1,0,0,0
8.165,stage1,0,0,0
8.166,stage1,0,0,0
8.167,stage1,0,0,0
8.168,stage1,0,0,0
8.169,stage1,0,0,0
8.17,stage1,0,0,0
8.171,stage1,0,0,0
8.172,stage1,0,0,0
8.173,stage1,0,0,0
8.174,stage1,0,0,0
8.175,stage1,0,0,0
8.176,stage1,0,0,0
8.177,stage1,0,0,0
8.178,stage1,0,0,0
8.179,stage1,0,0,0
8.18,stage1,0,0,0
8.181,stage1,0,0,0
8.182,stage1,0,0,0
8.183,stage1,0,0,0
8.184,stage1,0,0,0
8.185,stage1,0,0,0
8.186,stage1,0,0,0
8.187,stage1,0,0,0
8.188,stage1,0,0,0
8.189,stage1,0,0,0
8.19,stage1,0,0,0
8.191,stage1,0,0,0
8.192,stage1,0,0,0
8.193,stage1,0,0,0
8.194,stage1,0,0,0
8.195,stage1,0,0,0
8.196,stage1,0,0,0
8.197,stage1,0,0,0
8.198,stage1,0,0,0
8.199,stage1,0,0,0
8.2,stage1,0,0,0
8.201,stage1,0,0,0
8.202,stage1,0,0,0
8.203,stage1,0,0,0
8.204,stage1,0,0,0
8.205,stage1,0,0,0
8.206,stage1,0,0,0
8.207,stage1,0,0,0
8.208,stage1,0,0,0
8.209,stage1,0,0,0
8.21,stage1,0,0,0
8.211,stage1,0,0,0
8.212,stage1,0,0,0
8.213,stage1,0,0,0
8.214,stage1,0,0,0
8.215,stage1,0,0,0
8.216,stage1,0,0,0
8.217,stage1,0,0,0
8.218,stage1,0,0,0
8.219,stage1,0,0,0
8.22,stage1,0,0,0
8.221,stage1,0,0,0
8.222,stage1,0,0,0
8.223,stage1,0,0,0
8.224,stage1,0,0,0
8.225,stage1,0,0,0
8.226,stage1,0,0,0
8.227,stage1,0,0,0
8.228,stage1,0,0,0
8.229,stage1,0,0,0
8.23,stage1,0,0,0
8.231,stage1,0,0,0
8.232,stage1,0,0,0
8.233,stage1,0,0,0
8.234,stage1,0,0,0
8.235,stage1,0,0,0
8.236,stage1,0,0,0
8.237,stage1,0,0,0
8.238,stage1,0,0,0
8.239,stage1,0,0,0
8.24,stage1,0,0,0
8.241,stage1,0,0,0
8.242,stage1,0,0,0
8.243,stage1,0,0,0
8.244,stage1,0,0,0
8.245,stage1,0,0,0
8.246,stage1,0,0,0
8.247,stage1,0,0,0
8.248,stage1,0,0,0
8.249,stage1,0,0,0
8.25,stage1,0,0,0
8.251,stage1,0,0,0
8.252,stage1,0,0,0
8.253,stage1,0,0,0
8.254,stage1,0,0,0
8.255,stage1,0,0,0
8.256,stage1,0,0,0
8.257,stage1,0,0,0
8.258,stage1,0,0,0
8.259,stage1,0,0,0
8.26,stage1,0,0,0
8.261,stage1,0,0,0
8.262,stage1,0,0,0
8.263,stage1,0,0,0
8.264,stage1,0,0,0
8.265,stage1,0,0,0
8.266,stage1,0,0,0
8.267,stage1,0,0,0
8.268,stage1,0,0,0
8.269,stage1,0,0,0
8.27,stage1,0,0,0
8.271,stage1,0,0,0
8.272,stage1,0,0,0
8.273,stage1,0,0,0
8.274,stage1,0,0,0
8.275,stage1,0,0,0
8.276,stage1,0,0,0
8.277,stage1,0,0,0
8.278,stage1,0,0,0
8.279,stage1,0,0,0
8.28,stage1,0,0,0
8.281,stage1,0,0,0
8.282,stage1,0,0,0
8.283,stage1,0,0,0
8.284,stage1,0,0,0
8.285,stage1,0,0,0
8.286,stage1,0,0,0
8.287,stage1,0,0,0
8.288,stage1,0,0,0
8.289,stage1,0,0,0
8.29,stage1,0,0,0
8.291,stage1,0,0,0
8.292,stage1,0,0,0
8.293,stage1,0,0,0
8.294,stage1,0,0,0
8.295,stage1,0,0,0
8.296,stage1,0,0,0
8.297,stage1,0,0,0
8.298,stage1,0,0,0
8.299,stage1,0,0,0
8.3,stage1,0,0,0
8.301,stage1,0,0,0
8.302,stage1,0,0,0
8.303,stage1,0,0,0
8.304,stage1,0,0,0
8.305,stage1,0,0,0
8.306,stage1,0,0,0
8.307,stage1,0,0,0
8.308,stage1,0,0,0
8.309,stage1,0,0,0
8.31,stage1,0,0,0
8.311,stage1,0,0,0
8.312,stage1,0,0,0
8.313,stage1,0,0,0
8.314,stage1,0,0,0
8.315,stage1,0,0,0
8.316,stage1,0,0,0
8.317,stage1,0,0,0
8.318,stage1,0,0,0
8.319,stage1,0,0,0
8.32,stage1,0,0,0
8.321,stage1,0,0,0
8.322,stage1,0,0,0
8.323,stage1,0,0,0
8.324,stage1,0,0,0
8.325,stage1,0,0,0
8.326,stage1,0,0,0
8.327,stage1,0,0,0
8.328,stage1,0,0,0
8.329,stage1,0,0,0
8.33,stage1,0,0,0
8.331,stage1,0,0,0
8.332,stage1,0,0,0
8.333,stage1,0,0,0
8.334,stage1,0,0,0
8.335,stage1,0,0,0
8.336,stage1,0,0,0
8.337,stage1,0,0,0
8.338,stage1,0,0,0
8.339,stage1,0,0,0
8.34,stage1,0,0,0
8.341,stage1,0,0,0
8.342,stage1,0,0,0
8.343,stage1,0,0,0
8.344,stage1,0,0,0
8.345,stage1,0,0,0
8.346,stage1,0,0,0
8.347,stage1,0,0,0
8.348,stage1,0,0,0
8.349,stage1,0,0,0
8.35,stage1,0,0,0
8.351,stage1,0,0,0
8.352,stage1,0,0,0
8.353,stage1,0,0,0
8.354,stage1,0,0,0
8.355,stage1,0,0,0
8.356,stage1,0,0,0
8.357,stage1,0,0,0
8.358,stage1,0,0,0
8.359,stage1,0,0,0
8.36,stage1,0,0,0
8.361,stage1,0,0,0
8.362,stage1,0,0,0
8.363,stage1,0,0,0
8.364,stage1,0,0,0
8.365,stage1,0,0,0
8.366,stage1,0,0,0
8.367,stage1,0,0,0
8.368,stage1,0,0,0
8.369,stage1,0,0,0
8.37,stage1,0,0,0
8.371,stage1,0,0,0
8.372,stage1,0,0,0
8.373,stage1,0,0,0
8.374,stage1,0,0,0
8.375,stage1,0,0,0
8.376,stage1,0,0,0
8.377,stage1,0,0,0
8.378,stage1,0,0,0
8.379,stage1,0,0,0
8.38,stage1,0,0,0
8.381,stage1,0,0,0
8.382,stage1,0,0,0
8.383,stage1,0,0,0
8.384,stage1,0,0,0
8.385,stage1,0,0,0
8.386,stage1,0,0,0
8.387,stage1,0,0,0
8.388,stage1,0,0,0
8.389,stage1,0,0,0
8.39,stage1,0,0,0
8.391,stage1,0,0,0
8.392,stage1,0,0,0
8.393,stage1,0,0,0
8.394,stage1,0,0,0
8.395,stage1,0,0,0
8.396,stage1,0,0,0
8.397,stage1,0,0,0
8.398,stage1,0,0,0
8.399,stage1,0,0,0
8.4,stage1,0,0,0
8.401,stage1,0,0,0
8.402,stage1,0,0,0
8.403,stage1,0,0,0
8.404,stage1,0,0,0
8.405,stage1,0,0,0
8.406,stage1,0,0,0
8.407,stage1,0,0,0
8.408,stage1,0,0,0
8.409,stage1,0,0,0
8.41,stage1,0,0,0
8.411,stage1,0,0,0
8.412,stage1,0,0,0
8.413,stage1,0,0,0
8.414,stage1,0,0,0
8.415,stage1,0,0,0
8.416,stage1,0,0,0
8.417,stage1,0,0,0
8.418,stage1,0,0,0
8.419,stage1,0,0,0
8.42,stage1,0,0,0
8.421,stage1,0,0,0
8.422,stage1,0,0,0
8.423,stage1,0,0,0
8.424,stage1,0,0,0
8.425,stage1,0,0,0
8.426,stage1,0,0,0
8.427,stage1,0,0,0
8.428,stage1,0,0,0
8.429,stage1,0,0,0
8.43,stage1,0,0,0
8.431,stage1,0,0,0
8.432,stage1,0,0,0
8.433,stage1,0,0,0
8.434,stage1,0,0,0
8.435,stage1,0,0,0
8.436,stage1,0,0,0
8.437,stage1,0,0,0
8.438,stage1,0,0,0
8.439,stage1,0,0,0
8.44,stage1,0,0,0
8.441,stage1,0,0,0
8.442,stage1,0,0,0
8.443,stage1,0,0,0
8.444,stage1,0,0,0
8.445,stage1,0,0,0
8.446,stage1,0,0,0
8.447,stage1,0,0,0
8.448,stage1,0,0,0
8.449,stage1,0,0,0
8.45,stage1,0,0,0
8.451,stage1,0,0,0
8.452,stage1,0,0,0
8.453,stage1,0,0,0
8.454,stage1,0,0,0
8.455,stage1,0,0,0
8.456,stage1,0,0,0
8.457,stage1,0,0,0
8.458,stage1,0,0,0
8.459,stage1,0,0,0
8.46,stage1,0,0,0
8.461,stage1,0,0,0
8.462,stage1,0,0,0
8.463,stage1,0,0,0
8.464,stage1,0,0,0
8.465,stage1,0,0,0
8.466,stage1,0,0,0
8.467,stage1,0,0,0
8.468,stage1,0,0,0
8.469,stage1,0,0,0
8.47,stage1,0,0,0
8.471,stage1,0,0,0
8.472,stage1,0,0,0
8.473,stage1,0,0,0
8.474,stage1,0,0,0
8.475,stage1,0,0,0
8.476,stage1,0,0,0
8.477,stage1,0,0,0
8.478,stage1,0,0,0
8.479,stage1,0,0,0
8.48,stage1,0,0,0
8.481,stage1,0,0,0
8.482,stage1,0,0,0
8.483,stage1,0,0,0
8.484,stage1,0,0,0
8.485,stage1,0,0,0
8.486,stage1,0,0,0
8.487,stage1,0,0,0
8.488,stage1,0,0,0
8.489,stage1,0,0,0
8.49,stage1,0,0,0
8.491,stage1,0,0,0
8.492,stage1,0,0,0
8.493,stage1,0,0,0
8.494,stage1,0,0,0
8.495,stage1,0,0,0
8.496,stage1,0,0,0
