time,stage_id,disturbance_force_N_profile,enable,reset,x_ref_m_profile,x_m,theta_rad,x_dot_mps,force_cmd_N
14.076,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.077,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.078,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.079,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.08,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.081,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.082,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.083,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.084,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.085,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.086,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.087,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.088,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.089,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.09,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.091,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.092,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.093,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.094,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.095,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.096,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.097,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.098,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.099,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.1,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.101,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.102,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.103,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.104,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.105,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.106,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.107,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.108,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.109,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.11,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.111,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.112,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.113,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.114,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.115,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.116,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.117,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.118,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.119,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.12,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.121,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.122,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.123,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.124,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.125,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.126,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.127,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.128,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.129,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.13,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.131,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.132,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.133,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.134,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.135,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.136,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.137,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.138,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.139,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.14,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.141,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.142,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.143,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.144,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.145,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.146,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.147,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.148,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.149,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.15,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.151,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.152,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.153,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.154,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.155,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.156,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.157,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.158,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.159,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.16,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.161,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.162,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.163,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.164,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.165,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.166,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.167,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.168,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.169,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.17,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.171,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.172,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.173,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.174,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.175,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.176,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.177,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.178,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.179,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.18,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.181,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.182,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.183,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.184,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.185,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.186,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.187,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.188,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.189,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.19,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.191,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.192,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.193,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.194,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.195,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.196,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.197,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.198,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.199,stage1,-2.5,True,False,0.2,0.0,0.0,0.0,0.0
14.2,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.201,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.202,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.203,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.204,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.205,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.206,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.207,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.208,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.209,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.21,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.211,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.212,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.213,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.214,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.215,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.216,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.217,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.218,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.219,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.22,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.221,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.222,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.223,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.224,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.225,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.226,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.227,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.228,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.229,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.23,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.231,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.232,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.233,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.234,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.235,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.236,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.237,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.238,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.239,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.24,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.241,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.242,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.243,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.244,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.245,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.246,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.247,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.248,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.249,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.25,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.251,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.252,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.253,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.254,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.255,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.256,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.257,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.258,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.259,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.26,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.261,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.262,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.263,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.264,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.265,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.266,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.267,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.268,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.269,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.27,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.271,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.272,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.273,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.274,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.275,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.276,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.277,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.278,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.279,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.28,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.281,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.282,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.283,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.284,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.285,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.286,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.287,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.288,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.289,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.29,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.291,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.292,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.293,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.294,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.295,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.296,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.297,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.298,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.299,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.3,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.301,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.302,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.303,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.304,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.305,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.306,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.307,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.308,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.309,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.31,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.311,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.312,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.313,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.314,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.315,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.316,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.317,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.318,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.319,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.32,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.321,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.322,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.323,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.324,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.325,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.326,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.327,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.328,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.329,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.33,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.331,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.332,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.333,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.334,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.335,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.336,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.337,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.338,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.339,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.34,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.341,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.342,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.343,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.344,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.345,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.346,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.347,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.348,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.349,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.35,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.351,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.352,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.353,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.354,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.355,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.356,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.357,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.358,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.359,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.36,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.361,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.362,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.363,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.364,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.365,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.366,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.367,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.368,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.369,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.37,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.371,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.372,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.373,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.374,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.375,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.376,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.377,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.378,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.379,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.38,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.381,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.382,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.383,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.384,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.385,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.386,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.387,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.388,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.389,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.39,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.391,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.392,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.393,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.394,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.395,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.396,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.397,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.398,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.399,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.4,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.401,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.402,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.403,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.404,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.405,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.406,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.407,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.408,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.409,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.41,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.411,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.412,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.413,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.414,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.415,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.416,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.417,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.418,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.419,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.42,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.421,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.422,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.423,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.424,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.425,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.426,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.427,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.428,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.429,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.43,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.431,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.432,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.433,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.434,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.435,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.436,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.437,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.438,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.439,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.44,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.441,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.442,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.443,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.444,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.445,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.446,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.447,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.448,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.449,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.45,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.451,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.452,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.453,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.454,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.455,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.456,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.457,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
14.458,stage1,0.0,True,False,0.2,0.0,0.0,0.0,0.0
