time,J1_w,J2_w,J3_w,J4_w
0.241,7.851060042450836,2.3735550459354426,-0.00024731296643709655,0.00024731296643692633
0.242,7.8511180741330655,2.3830999511099815,-0.0002473129664379847,0.00024731296643603815
0.243,7.851262755915447,2.392641100938886,-0.0002473129664384288,0.00024731296643559406
0.244,7.8514845441183425,2.402178480355378,-0.0002473129664384288,0.00024731296643559406
0.245,7.851773822682374,2.4117120742986327,-0.0002473129664388729,0.00024731296643514997
0.246,7.852120912673153,2.421241867713805,-0.0002473129664388729,0.00024731296643514997
0.247,7.852516081848053,2.43076784555205,-0.0002473129664384288,0.00024731296643559406
0.248,7.852949554275586,2.4402899927705484,-0.0002473129664379847,0.00024731296643603815
0.249,7.853411519997888,2.449808294332529,-0.0002473129664384288,0.00024731296643559406
0.25,7.853892144726778,2.4593227352072953,-0.0002473129664388729,0.00024731296643514997
0.251,7.854381579563826,2.468833300370246,-0.0002473129664397611,0.0002473129664342618
0.252,7.8548699707348275,2.4783399748029016,-0.0002473129664402052,0.0002473129664338177
0.253,7.855347469329087,2.4878427434929256,-0.0002473129664397611,0.0002473129664342618
0.254,7.855804241033895,2.4973415914341484,-0.000247312966439317,0.0002473129664347059
0.255,7.856230475854596,2.506836503626592,-0.0002473129664397611,0.0002473129664342618
0.256,7.856616397810644,2.516327465076494,-0.0002473129664402052,0.0002473129664338177
0.257,7.856952274598092,2.525814460796333,-0.0002473129664397611,0.0002473129664342618
0.258,7.857228427208967,2.535297475804845,-0.0002473129664402052,0.0002473129664338177
0.259,7.857435239498042,2.5447764951270573,-0.0002473129664397611,0.0002473129664342618
0.26,7.857563167687565,2.554251503794303,-0.0002473129664397611,0.0002473129664342618
0.261,7.857570873841212,2.5560953884438726,-0.000247312966439317,0.0002473129664347059
0.262,7.857465922399504,2.5731861753978853,-0.0002473129664397611,0.0002473129664342618
0.263,7.8573008003045794,2.582649062351692,-0.0002473129664402052,0.0002473129664338178
0.264,7.8570195300736705,2.5921078788394407,-0.0002473129664402052,0.0002473129664338179
0.265,7.8566130695134015,2.601562609924369,-0.00024731296644064926,0.00024731296643337383
0.266,7.856072504003487,2.611013240676167,-0.00024731296644109335,0.00024731296643292985
0.267,7.855389055309095,2.620459756170998,-0.00024731296644109335,0.00024731296643292985
0.268,7.854554090258607,2.6299021414915247,-0.00024731296644153744,0.00024731296643248576
0.269,7.85355912927822,2.6393403817269316,-0.00024731296644198153,0.00024731296643204167
0.27,7.852395854774947,2.64877446197295,-0.00024731296644198153,0.00024731296643204167
0.271,7.851056119359768,2.658204367331879,-0.00024731296644153744,0.00024731296643248576
0.272,7.849531953902794,2.667630082912611,-0.00024731296644109335,0.00024731296643292974
0.273,7.847815575412509,2.6770515938306536,-0.00024731296644109335,0.00024731296643292974
0.274,7.845899394731312,2.6864688852081553,-0.00024731296644153744,0.00024731296643248555
0.275,7.8437760240397525,2.695881942173928,-0.00024731296644153744,0.00024731296643248544
0.276,7.841438284162075,2.7052907498634697,-0.0002473129664424256,0.00024731296643159704
0.277,7.838879211665843,2.7146952934189894,-0.0002473129664424256,0.00024731296643159693
0.278,7.836092065748639,2.724095557989428,-0.0002473129664433138,0.00024731296643070865
0.279,7.833070334905068,2.733491528730487,-0.0002473129664428697,0.00024731296643115284
0.28,7.829807743367441,2.742883190804643,-0.0002473129664433138,0.00024731296643070886
0.281,7.826298257313827,2.7522705293811818,-0.0002473129664433138,0.00024731296643070886
0.28200000000000003,7.822536090837316,2.761653529636213,-0.0002473129664437579,0.0002473129664302648
0.28300000000000003,7.818515711670619,2.7710321767527004,-0.0002473129664433138,0.00024731296643070875
0.28400000000000003,7.814231846660345,2.7804064559204784,-0.0002473129664433138,0.00024731296643070865
0.28500000000000003,7.8096794869855595,2.789776352336281,-0.0002473129664433138,0.00024731296643070843
0.28600000000000003,7.804853893115473,2.7991418512037622,-0.0002473129664437579,0.00024731296643026434
0.28700000000000003,7.799750599501364,2.8085029377335227,-0.0002473129664433138,0.0002473129664307081
0.28800000000000003,7.794365418998106,2.8178595971431273,-0.0002473129664437579,0.0002473129664302636
0.289,7.788694447010946,2.827211814657135,-0.0002473129664437579,0.0002473129664302637
0.29,7.782734065363417,2.836559575507117,-0.0002473129664437579,0.00024731296643026315
0.291,7.776480945882601,2.8459028649316833,-0.0002473129664433138,0.0002473129664307066
0.292,7.769932053698172,2.855241668176504,-0.0002473129664437579,0.0002473129664302624
0.293,7.76308465025199,2.864575970494335,-0.0002473129664433138,0.00024731296643070637
0.294,7.7559362960152525,2.873905757145038,-0.0002473129664433138,0.00024731296643070615
0.295,7.748484852910541,2.8832310133956067,-0.0002473129664433138,0.00024731296643070583
0.296,7.740728486436361,2.892551724520189,-0.0002473129664433138,0.0002473129664307055
0.297,7.732665667492084,2.901867875800109,-0.0002473129664433138,0.00024731296643070507
0.298,7.724295173901485,2.9111794525238928,-0.0002473129664437579,0.0002473129664302599
0.299,7.715616091633381,2.9204864399872896,-0.0002473129664437579,0.00024731296643026
0.3,7.706627815718155,2.929788823493296,-0.0002473129664437579,0.00024731296643026065
0.301,7.697330050859273,2.939086588352179,-0.0002473129664433138,0.000247312966430704
0.302,7.687722811739173,2.9483797198814976,-0.0002473129664437579,0.00024731296643025914
0.303,7.6778064230192475,2.9576682034061292,-0.000247312966444202,0.0002473129664298142
0.304,7.6675815190339005,2.9669520242582905,-0.00024731296644464607,0.0002473129664293704
0.305,7.657049043178986,2.976231167777562,-0.00024731296644464607,0.00024731296642936944
0.306,7.6462102469952375,2.985505619310908,-0.00024731296644509015,0.00024731296642892427
0.307,7.635066688947584,2.994775364212705,-0.00024731296644509015,0.0002473129664289231
0.308,7.623620232901563,3.0040403878447597,-0.00024731296644553424,0.0002473129664284778
0.309,7.611873046298339,3.0133006755763363,-0.00024731296644464607,0.00024731296642936467
0.31,7.5998275980301075,3.022556212784175,-0.00024731296644464607,0.00024731296642936456
0.311,7.587486656018013,3.031806984852519,-0.00024731296644509015,0.00024731296642892025
0.312,7.574853284494941,3.0410529771731376,-0.00024731296644553424,0.00024731296642847595
0.313,7.561930840995886,3.050294175145347,-0.00024731296644509015,0.0002473129664289197
0.314,7.548722973058851,3.0595305641760335,-0.00024731296644509015,0.0002473129664289193
0.315,7.535233614639555,3.068762129679678,-0.00024731296644553424,0.00024731296642847476
0.316,7.521466982243458,3.0779888570783793,-0.00024731296644553424,0.0002473129664284742
0.317,7.507427570778946,3.087210731801875,-0.00024731296644553424,0.00024731296642847367
0.318,7.493120149135751,3.0964277392875657,-0.00024731296644553424,0.000247312966428473
0.319,7.478549755492987,3.105639864980539,-0.00024731296644597833,0.0002473129664280283
0.32,7.463721692361414,3.114847094333591,-0.00024731296644597833,0.0002473129664280275
0.321,7.448641521364831,3.12404941280725,-0.00024731296644553424,0.00024731296642847205
0.322,7.4333150577657525,3.133246805869798,-0.00024731296644597833,0.0002473129664280271
