time,stage_id,valve,level,y,_output
9.18,stage1,1,1.60929152020583,161,0
9.19,stage1,1,1.6017911936754035,160,0
9.2,stage1,1,1.5943721767617065,159,0
9.21,stage1,1,1.5870335880026125,159,0
9.22,stage1,1,1.5797745554917586,158,0
9.23,stage1,1,1.5725942167749534,157,0
9.24,stage1,1,1.5654917187477078,157,0
9.25,stage1,1,1.5584662175538768,156,0
9.26,stage1,1,1.5515168784853994,155,0
9.27,stage1,1,1.5446428758831265,154,0
9.28,stage1,1,1.5378433930387225,154,0
9.29,stage1,1,1.531117622097633,153,0
9.3,stage1,1,1.524464763963101,152,0
9.31,stage1,1,1.5178840282012258,152,0
9.32,stage1,1,1.5113746329470503,151,0
9.33,stage1,1,1.5049358048116677,150,0
9.34,stage1,1,1.4985667787903332,150,0
9.35,stage1,1,1.4922667981715732,149,0
9.36,stage1,1,1.48603511444728,149,0
9.37,stage1,1,1.47987098722378,148,0
9.38,stage1,1,1.473773684133867,147,0
9.39,stage1,1,1.4677424807497883,147,0
9.4,stage1,1,1.4617766604971754,146,0
9.41,stage1,1,1.4558755145699067,146,0
9.42,stage1,1,1.4500383418458933,145,0
9.43,stage1,1,1.4442644488037777,144,0
9.44,stage1,1,1.4385531494405353,144,0
9.45,stage1,1,1.4329037651899705,143,0
9.46,stage1,1,1.4273156248420957,143,0
9.47,stage1,1,1.4217880644633827,142,0
9.48,stage1,1,1.4163204273178807,142,0
9.49,stage1,1,1.410912063789189,141,0
9.5,stage1,1,1.405562331303275,141,0
9.51,stage1,1,1.400270594252129,140,0
9.52,stage1,1,1.3950362239182472,140,0
9.53,stage1,1,1.3898585983999336,139,0
9.54,stage1,1,1.3847371025374098,138,0
9.55,stage1,1,1.3796711278397276,138,0
9.56,stage1,1,1.3746600724124742,137,0
9.57,stage1,1,1.3697033408862602,137,0
9.58,stage1,1,1.3648003443459822,136,0
9.59,stage1,1,1.3599505002608534,136,0
9.6,stage1,1,1.3551532324151936,136,0
9.61,stage1,1,1.3504079708399672,135,0
9.62,stage1,1,1.3457141517450646,135,0
9.63,stage1,1,1.3410712174523176,134,0
9.64,stage1,1,1.3364786163292415,134,0
9.65,stage1,1,1.3319358027234944,133,0
9.66,stage1,1,1.3274422368980487,133,0
9.67,stage1,1,1.3229973849670624,132,0
9.68,stage1,1,1.3186007188324496,132,0
9.69,stage1,1,1.3142517161211347,131,0
9.7,stage1,1,1.3099498601229898,131,0
9.71,stage1,1,1.3056946397294433,131,0
9.72,stage1,1,1.3014855493727555,130,0
9.73,stage1,1,1.2973220889659498,130,0
9.74,stage1,1,1.2932037638433975,129,0
9.75,stage1,1,1.2891300847020468,129,0
9.76,stage1,1,1.2851005675432867,129,0
9.77,stage1,1,1.281114733615444,128,0
9.78,stage1,1,1.277172109356901,128,0
9.79,stage1,1,1.273272226339832,127,0
9.8,stage1,1,1.2694146212145483,127,0
9.81,stage1,1,1.2655988356544472,127,0
9.82,stage1,1,1.2618244163015582,126,0
9.83,stage1,1,1.2580909147126775,126,0
9.84,stage1,1,1.25439788730609,125,0
9.85,stage1,1,1.2507448953088653,125,0
9.86,stage1,1,1.2471315047047273,125,0
9.87,stage1,1,1.2435572861824882,124,0
9.88,stage1,1,1.2400218150850404,124,0
9.89,stage1,1,1.2365246713589046,124,0
9.9,stage1,1,1.233065439504321,123,0
9.91,stage1,1,1.2296437085258836,123,0
9.92,stage1,1,1.2262590718837099,123,0
9.93,stage1,1,1.2229111274451394,122,0
9.94,stage1,1,1.219599477436955,122,0
9.95,stage1,1,1.2163237283981236,122,0
9.96,stage1,1,1.213083491133049,121,0
9.97,stage1,1,1.2098783806653302,121,0
9.98,stage1,1,1.206708016192022,121,0
9.99,stage1,1,1.2035720210383924,120,0
10.0,stage1,1,1.2004700226131684,120,0
10.01,stage1,1,1.1974016523642679,120,0
10.02,stage1,1,1.1943665457350123,119,0
10.03,stage1,1,1.1913643421208133,119,0
10.04,stage1,1,1.1883946848263276,119,0
10.05,stage1,1,1.185457221023079,119,0
10.06,stage1,1,1.1825516017075375,118,0
10.07,stage1,1,1.1796774816596547,118,0
10.08,stage1,1,1.1768345194018466,118,0
10.09,stage1,1,1.1740223771584233,117,0
10.1,stage1,1,1.1712407208154574,117,0
10.11,stage1,1,1.168489219881086,117,0
10.12,stage1,1,1.1657675474462468,117,0
10.13,stage1,1,1.1630753801458364,116,0
10.14,stage1,1,1.1604123981202912,116,0
10.15,stage1,1,1.157778284977584,116,0
10.16,stage1,1,1.1551727277556338,116,0
10.17,stage1,1,1.1525954168851225,115,0
10.18,stage1,1,1.1500460461527136,115,0
10.19,stage1,1,1.1475243126646717,115,0
10.2,stage1,1,1.1450299168108748,115,0
10.21,stage1,1,1.1425625622292175,114,0
10.22,stage1,1,1.140121955770399,114,0
10.23,stage1,1,1.1377078074630955,114,0
10.24,stage1,1,1.135319830479507,114,0
10.25,stage1,1,1.132957741101279,113,0
10.26,stage1,1,1.1306212586857942,113,0
10.27,stage1,1,1.1283101056328277,113,0
10.28,stage1,1,1.1260240073515675,113,0
10.29,stage1,1,1.1237626922279869,112,0
10.3,stage1,1,1.1215258915925768,112,0
10.31,stage1,1,1.119313339688422,112,0
10.32,stage1,1,1.1171247736396286,112,0
10.33,stage1,1,1.11495993342009,111,0
10.34,stage1,1,1.112818561822593,111,0
10.35,stage1,1,1.1107004044282591,111,0
10.36,stage1,1,1.1086052095763168,111,0
10.37,stage1,1,1.1065327283342015,111,0
10.38,stage1,1,1.1044827144679783,110,0
10.39,stage1,1,1.1024549244130888,110,0
10.4,stage1,1,1.1004491172454114,110,0
10.41,stage1,1,1.0984650546526367,110,0
10.42,stage1,1,1.0965025009059546,110,0
10.43,stage1,1,1.0945612228320456,109,0
10.44,stage1,1,1.0926409897853784,109,0
10.45,stage1,1,1.0907415736208055,109,0
10.46,stage1,1,1.0888627486664588,109,0
10.47,stage1,1,1.0870042916969354,109,0
10.48,stage1,1,1.0851659819067763,109,0
10.49,stage1,1,1.0833476008842327,108,0
10.5,stage1,1,1.0815489325853171,108,0
10.51,stage1,1,1.0797697633081327,108,0
10.52,stage1,1,1.0780098816674848,108,0
10.53,stage1,1,1.0762690785697655,108,0
