case_id,source_type,case_category,ground_truth_fmu_count,ok,bundle_name,top1_hit,topk_hit,execution_success,execution_time_seconds,mae,rmse,nrmse,decision_correct,error,artifact_root
case_bench_fmu-002352,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,True,True,False,2.3457985748536885,,,,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002352
case_bench_fmu-002360,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,True,True,True,1.2123541748151183,6.379679552502482e-15,1.1986962617076869e-14,2.3153345504953964e-15,True,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002360
case_bench_fmu-002410,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,True,True,True,0.43204846512526274,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002410
case_bench_fmu-002414,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,True,True,True,0.40030393563210964,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002414
case_bench_fmu-002384,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,True,True,True,1.8342323787510395,2.4665713542746886e-11,7.625284618363354e-11,3.0143129765399282e-05,True,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002384
case_bench_fmu-002418,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,True,True,True,0.6293664537370205,0.09306180476619247,0.14074090406296733,0.029453709465792427,True,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002418
case_bench_fmu-002376,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,False,False,False,2.1827012980356812,,,,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002376
case_bench_fmu-002452,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,False,False,True,0.35453765001147985,3.079684178426709,3.520870811798934,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002452
case_bench_fmu-002422,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,True,True,True,0.4818198890425265,0.0008199292368592185,0.0014400229241439946,0.001440088294359958,True,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002422
case_bench_fmu-002550,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,True,True,True,0.34308261470869184,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002550
case_bench_fmu-002554,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,True,True,True,0.2833676910959184,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002554
case_bench_fmu-002558,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,True,True,True,0.6580421039834619,0.09306180476619247,0.14074090406296733,0.029453709465792427,True,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002558
case_bench_fmu-002562,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,True,True,True,0.5881879776716232,0.0008199292368592185,0.0014400229241439946,0.001440088294359958,True,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002562
case_bench_fmu-002702,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,False,False,True,0.5590074080973864,3.854753782729089,4.339865732590552,1.0,,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002702
case_bench_fmu-002704,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,False,False,True,0.36958584282547235,3.8511163391330543,4.336937720363655,1.0,,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002704
case_bench_fmu-002707,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,False,False,True,0.37959065893664956,3.854591485028132,4.339851875956475,1.0,,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002707
case_bench_fmu-002710,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,False,False,True,0.40137867582961917,3.854591485028132,4.339851875956475,1.0,,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002710
case_bench_fmu-002744,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,False,False,True,0.5937573090195656,3.854753782729089,4.339865732590552,1.0,,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002744
case_bench_fmu-002746,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,False,False,True,0.5795978107489645,3.8511163391330543,4.336937720363655,1.0,,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002746
case_bench_fmu-002749,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,False,False,True,0.6486776899546385,3.854591485028132,4.339851875956475,1.0,,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002749
case_bench_fmu-002752,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,False,False,True,0.6554641220718622,3.854591485028132,4.339851875956475,1.0,,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002752
case_bench_fmu-002777,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,False,False,True,0.47174297273159027,3.854753782729089,4.339865732590552,1.0,,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002777
case_bench_fmu-002779,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,False,False,True,0.49563415301963687,3.8511163391330543,4.336937720363655,1.0,,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002779
case_bench_fmu-002739,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,False,False,True,10.347212616819888,3.854591485028132,4.339851875956475,1.0,,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002739
