time,cruise_speed,sea_state,K_T,RPM,Thrust,cavitation_margin,resistance_margin,shaft_torsional_stress,thermal_margin,SFOC
101.9340,12.0000,6.0,0.240014,98.337292,843.996104,0.142797,0.742937,0.821165,0.085664,191.426566
102.0340,12.0000,6.0,0.240006,98.323400,843.727864,0.142833,0.742889,0.818820,0.085694,191.427777
102.1340,12.0000,6.0,0.240005,98.322307,843.706764,0.142836,0.742885,0.816588,0.085697,191.427872
102.2341,12.0000,6.0,0.240008,98.327094,843.799179,0.142824,0.742902,0.814436,0.085686,191.427455
102.3341,12.0000,6.0,0.240014,98.337505,844.000223,0.142796,0.742938,0.812362,0.085664,191.426547
102.4341,12.0000,6.0,0.239931,98.201396,841.374179,0.143152,0.742463,0.809701,0.085960,191.438414
102.5342,12.0000,6.0,0.239984,98.288665,843.057364,0.142924,0.742768,0.808066,0.085770,191.430805
102.6342,12.0000,6.0,0.239929,98.197969,841.308129,0.143161,0.742452,0.805704,0.085968,191.438712
102.7342,12.0000,6.0,0.239997,98.308874,843.447419,0.142871,0.742838,0.804270,0.085726,191.429043
102.8343,12.0000,6.0,0.239996,98.306929,843.409885,0.142876,0.742831,0.802392,0.085730,191.429213
102.9343,12.0000,6.0,0.240028,98.359527,844.425556,0.142739,0.743015,0.800797,0.085616,191.424627
103.0343,12.0000,6.0,0.240032,98.366720,844.564513,0.142720,0.743040,0.799049,0.085600,191.424000
103.1344,12.0000,6.0,0.240002,98.317564,843.615178,0.142849,0.742869,0.797100,0.085707,191.428286
103.2344,12.0000,6.0,0.239981,98.282493,842.938251,0.142940,0.742746,0.795255,0.085784,191.431343
103.3344,12.0000,6.0,0.240011,98.331854,843.891087,0.142811,0.742918,0.793820,0.085676,191.427040
103.4345,12.0000,6.0,0.239980,98.281283,842.914912,0.142943,0.742742,0.791990,0.085786,191.431449
103.5345,12.0000,6.0,0.239996,98.307692,843.424608,0.142874,0.742834,0.790535,0.085729,191.429146
103.6345,12.0000,6.0,0.240026,98.357150,844.379647,0.142745,0.743007,0.789219,0.085621,191.424834
103.7346,12.0000,6.0,0.239979,98.280035,842.890831,0.142947,0.742738,0.787390,0.085789,191.431558
103.8346,12.0000,6.0,0.240021,98.348287,844.208459,0.142768,0.742976,0.786231,0.085640,191.425607
103.9346,12.0000,6.0,0.240017,98.341952,844.086102,0.142785,0.742954,0.784783,0.085654,191.426159
104.0347,12.0000,6.0,0.239967,98.260420,842.512376,0.142998,0.742669,0.783042,0.085832,191.433268
104.1347,12.0000,6.0,0.240026,98.356931,844.375411,0.142746,0.743006,0.782112,0.085621,191.424853
104.2347,12.0000,6.0,0.240018,98.343240,844.110978,0.142781,0.742958,0.780734,0.085651,191.426047
104.3348,12.0000,6.0,0.240000,98.313483,843.536393,0.142859,0.742854,0.779319,0.085716,191.428641
104.4348,12.0000,6.0,0.239973,98.270344,842.703838,0.142972,0.742704,0.777878,0.085810,191.432402
104.5348,12.0000,6.0,0.239970,98.265573,842.611785,0.142985,0.742687,0.776635,0.085820,191.432818
104.6349,12.0000,6.0,0.239980,98.281722,842.923377,0.142942,0.742744,0.775513,0.085785,191.431410
104.7349,12.0000,6.0,0.240013,98.335806,843.967407,0.142801,0.742932,0.774586,0.085667,191.426695
104.8349,12.0000,6.0,0.239967,98.260965,842.522890,0.142997,0.742671,0.773125,0.085831,191.433220
104.9350,12.0000,6.0,0.240010,98.330691,843.868641,0.142814,0.742914,0.772323,0.085679,191.427141
105.0350,12.0000,6.0,0.239959,98.246796,842.249579,0.143034,0.742622,0.770878,0.085861,191.434455
105.1350,12.0000,6.0,0.239991,98.298748,843.251964,0.142898,0.742803,0.770053,0.085748,191.429926
105.2351,12.0000,6.0,0.240000,98.314501,843.556041,0.142857,0.742858,0.769095,0.085714,191.428553
105.3351,12.0000,6.0,0.240071,98.431341,845.813471,0.142551,0.743265,0.768604,0.085459,191.418366
105.4351,12.0000,6.0,0.239955,98.240283,842.123967,0.143051,0.742599,0.766795,0.085876,191.435023
105.5352,12.0000,6.0,0.240042,98.382814,844.875471,0.142678,0.743096,0.766464,0.085565,191.422597
105.6352,12.0000,6.0,0.240002,98.316769,843.599832,0.142851,0.742866,0.765248,0.085709,191.428355
105.7352,12.0000,6.0,0.240010,98.329898,843.853325,0.142816,0.742912,0.764399,0.085680,191.427210
105.8353,12.0000,6.0,0.240001,98.315319,843.571834,0.142854,0.742861,0.763453,0.085712,191.428481
105.9353,12.0000,6.0,0.240011,98.331699,843.888095,0.142812,0.742918,0.762663,0.085676,191.427053
106.0353,12.0000,6.0,0.239992,98.301838,843.311612,0.142890,0.742814,0.761692,0.085741,191.429657
106.1354,12.0000,6.0,0.240041,98.382285,844.865242,0.142679,0.743094,0.761224,0.085566,191.422643
106.2354,12.0000,6.0,0.239983,98.286817,843.021707,0.142929,0.742761,0.760008,0.085774,191.430966
106.3354,12.0000,6.0,0.240032,98.366311,844.556610,0.142721,0.743039,0.759575,0.085601,191.424036
106.4355,12.0000,6.0,0.239978,98.277538,842.842643,0.142953,0.742729,0.758428,0.085794,191.431775
106.5355,12.0000,6.0,0.239995,98.306800,843.407395,0.142877,0.742831,0.757814,0.085731,191.429224
106.6355,12.0000,6.0,0.239965,98.256271,842.432336,0.143009,0.742655,0.756871,0.085841,191.433629
106.7356,12.0000,6.0,0.240011,98.332675,843.906956,0.142809,0.742921,0.756499,0.085674,191.426968
106.8356,12.0000,6.0,0.240041,98.382235,844.864283,0.142679,0.743094,0.756027,0.085566,191.422647
106.9356,12.0000,6.0,0.239995,98.306165,843.395124,0.142878,0.742829,0.755025,0.085732,191.429279
107.0357,12.0000,6.0,0.239991,98.300241,843.280790,0.142894,0.742808,0.754345,0.085745,191.429796
107.1357,12.0000,6.0,0.239963,98.254407,842.396391,0.143014,0.742648,0.753507,0.085845,191.433792
107.2357,12.0000,6.0,0.239991,98.298726,843.251530,0.142898,0.742803,0.753078,0.085748,191.429928
107.3358,12.0000,6.0,0.239949,98.230602,841.937259,0.143076,0.742565,0.752174,0.085897,191.435867
107.4358,12.0000,6.0,0.239970,98.264648,842.593943,0.142987,0.742684,0.751730,0.085822,191.432899
107.5358,12.0000,6.0,0.240005,98.321681,843.694672,0.142838,0.742883,0.751402,0.085698,191.427927
107.6359,12.0000,6.0,0.240038,98.376342,844.750413,0.142695,0.743074,0.751077,0.085579,191.423161
107.7359,12.0000,6.0,0.240083,98.450900,846.191732,0.142500,0.743334,0.750853,0.085417,191.416661
107.8359,12.0000,6.0,0.239980,98.281159,842.912508,0.142944,0.742742,0.749577,0.085786,191.431460
107.9360,12.0000,6.0,0.240042,98.382300,844.865547,0.142679,0.743094,0.749496,0.085566,191.422642
108.0360,12.0000,6.0,0.240005,98.322770,843.715694,0.142835,0.742887,0.748727,0.085696,191.427832
108.1360,12.0000,6.0,0.239993,98.303066,843.335314,0.142886,0.742818,0.748144,0.085739,191.429550
108.2361,12.0000,6.0,0.240011,98.332304,843.899787,0.142810,0.742920,0.747787,0.085675,191.427001
108.3361,12.0000,6.0,0.240000,98.313815,843.542813,0.142858,0.742856,0.747234,0.085715,191.428612
108.4361,12.0000,6.0,0.240001,98.316284,843.590470,0.142852,0.742864,0.746783,0.085710,191.428397
108.5362,12.0000,6.0,0.239985,98.290392,843.090682,0.142920,0.742774,0.746221,0.085766,191.430655
108.6362,12.0000,6.0,0.239955,98.240946,842.136751,0.143049,0.742601,0.745567,0.085874,191.434965
108.7362,12.0000,6.0,0.239951,98.233713,841.997265,0.143068,0.742576,0.745108,0.085890,191.435596
108.8363,12.0000,6.0,0.240018,98.343599,844.117913,0.142780,0.742959,0.745170,0.085650,191.426016
108.9363,12.0000,6.0,0.239990,98.297144,843.221002,0.142902,0.742797,0.744560,0.085752,191.430066
109.0363,12.0000,6.0,0.239980,98.281216,842.913609,0.142944,0.742742,0.744094,0.085786,191.431455
109.1364,12.0000,6.0,0.239998,98.311486,843.497851,0.142864,0.742847,0.743839,0.085720,191.428815
109.2364,12.0000,6.0,0.240022,98.350848,844.257916,0.142762,0.742985,0.743633,0.085635,191.425384
109.3364,12.0000,6.0,0.240004,98.320159,843.665291,0.142842,0.742878,0.743132,0.085701,191.428059
109.4365,12.0000,6.0,0.239978,98.278378,842.858846,0.142951,0.742732,0.742590,0.085793,191.431702
109.5365,12.0000,6.0,0.240036,98.372534,844.676841,0.142705,0.743060,0.742651,0.085587,191.423493
109.6365,12.0000,6.0,0.240046,98.390217,845.018527,0.142659,0.743122,0.742386,0.085549,191.421951
109.7366,12.0000,6.0,0.240013,98.336023,843.971608,0.142800,0.742933,0.741817,0.085667,191.426676
109.8366,12.0000,6.0,0.240028,98.360016,844.435008,0.142738,0.743017,0.741597,0.085615,191.424584
109.9366,12.0000,6.0,0.240036,98.373468,844.694884,0.142702,0.743064,0.741339,0.085585,191.423412
110.0367,12.0000,6.0,0.240033,98.367911,844.587530,0.142717,0.743044,0.741006,0.085597,191.423896
110.1367,12.0000,6.0,0.240017,98.342147,844.089872,0.142784,0.742954,0.740592,0.085654,191.426142
110.2367,12.0000,6.0,0.240017,98.341395,844.075348,0.142786,0.742952,0.740295,0.085655,191.426208
110.3368,12.0000,6.0,0.240014,98.337496,844.000047,0.142796,0.742938,0.739991,0.085664,191.426548
110.4368,12.0000,6.0,0.239965,98.256681,842.440244,0.143008,0.742656,0.739359,0.085840,191.433594
110.5368,12.0000,6.0,0.240020,98.346618,844.176217,0.142773,0.742970,0.739479,0.085644,191.425753
110.6369,12.0000,6.0,0.239957,98.243825,842.192274,0.143041,0.742611,0.738765,0.085868,191.434714
110.7369,12.0000,6.0,0.239974,98.271919,842.734226,0.142968,0.742709,0.738628,0.085807,191.432265
110.8369,12.0000,6.0,0.240038,98.376860,844.760430,0.142693,0.743075,0.738832,0.085578,191.423116
110.9370,12.0000,6.0,0.240024,98.353726,844.313498,0.142754,0.742995,0.738485,0.085628,191.425133
111.0370,12.0000,6.0,0.240044,98.386117,844.939291,0.142669,0.743108,0.738385,0.085558,191.422309
111.1370,12.0000,6.0,0.239990,98.298195,843.241286,0.142899,0.742801,0.737767,0.085749,191.429974
111.2371,12.0000,6.0,0.239963,98.254197,842.392340,0.143014,0.742648,0.737347,0.085845,191.433810
111.3371,12.0000,6.0,0.239991,98.299819,843.272635,0.142895,0.742807,0.737323,0.085746,191.429833
111.4371,12.0000,6.0,0.240002,98.316973,843.603772,0.142850,0.742867,0.737180,0.085708,191.428337
111.5372,12.0000,6.0,0.240001,98.315851,843.582112,0.142853,0.742863,0.736962,0.085711,191.428435
111.6372,12.0000,6.0,0.240033,98.368615,844.601133,0.142715,0.743047,0.736985,0.085596,191.423835
111.7372,12.0000,6.0,0.239988,98.293897,843.158342,0.142910,0.742786,0.736458,0.085759,191.430349
111.8373,12.0000,6.0,0.240009,98.329592,843.847410,0.142817,0.742911,0.736416,0.085681,191.427237
111.9373,12.0000,6.0,0.239968,98.262587,842.554186,0.142992,0.742677,0.735932,0.085827,191.433079
112.0373,12.0000,6.0,0.240012,98.334563,843.943404,0.142804,0.742928,0.736058,0.085670,191.426804
112.1374,12.0000,6.0,0.239999,98.312230,843.512215,0.142863,0.742850,0.735778,0.085719,191.428751
112.2374,12.0000,6.0,0.239976,98.274612,842.786183,0.142961,0.742719,0.735436,0.085801,191.432030
112.3374,12.0000,6.0,0.239991,98.300338,843.282661,0.142894,0.742809,0.735375,0.085745,191.429787
112.4375,12.0000,6.0,0.239993,98.302948,843.333033,0.142887,0.742818,0.735216,0.085739,191.429560
112.5375,12.0000,6.0,0.239990,98.298676,843.250568,0.142898,0.742803,0.735032,0.085748,191.429932
112.6375,12.0000,6.0,0.240053,98.400777,845.222614,0.142631,0.743159,0.735316,0.085526,191.421031
112.7376,12.0000,6.0,0.239996,98.307313,843.417297,0.142875,0.742833,0.734752,0.085729,191.429179
112.8376,12.0000,6.0,0.239991,98.300067,843.277413,0.142894,0.742808,0.734567,0.085745,191.429811
112.9376,12.0000,6.0,0.239935,98.207414,841.490194,0.143137,0.742484,0.734013,0.085947,191.437889
113.0377,12.0000,6.0,0.239972,98.267601,842.650919,0.142979,0.742694,0.734130,0.085816,191.432642
113.1377,12.0000,6.0,0.239991,98.299183,843.260353,0.142897,0.742804,0.734125,0.085747,191.429888
113.2377,12.0000,6.0,0.239978,98.278068,842.852871,0.142952,0.742731,0.733894,0.085793,191.431729
113.3378,12.0000,6.0,0.240041,98.381470,844.849503,0.142681,0.743091,0.734209,0.085568,191.422714
113.4378,12.0000,6.0,0.239994,98.304162,843.356458,0.142884,0.742822,0.733740,0.085736,191.429454
113.5378,12.0000,6.0,0.240038,98.376854,844.760313,0.142693,0.743075,0.733929,0.085578,191.423116
113.6379,12.0000,6.0,0.240001,98.315540,843.576116,0.142854,0.742862,0.733536,0.085712,191.428462
113.7379,12.0000,6.0,0.240000,98.314339,843.552931,0.142857,0.742857,0.733408,0.085714,191.428567
113.8379,12.0000,6.0,0.239996,98.308061,843.431725,0.142873,0.742835,0.733261,0.085728,191.429114
113.9380,12.0000,6.0,0.239999,98.312713,843.521528,0.142861,0.742852,0.733165,0.085718,191.428709
114.0380,12.0000,6.0,0.240051,98.398485,845.178314,0.142637,0.743151,0.733425,0.085531,191.421231
114.1380,12.0000,6.0,0.239928,98.196586,841.281478,0.143165,0.742447,0.732434,0.085971,191.438833
114.2381,12.0000,6.0,0.239938,98.212511,841.588453,0.143123,0.742502,0.732396,0.085936,191.437445
114.3381,12.0000,6.0,0.239982,98.285451,842.995338,0.142933,0.742757,0.732608,0.085777,191.431085
114.4381,12.0000,6.0,0.239999,98.313357,843.533962,0.142860,0.742854,0.732627,0.085716,191.428652
114.5382,12.0000,6.0,0.240020,98.347156,844.186615,0.142771,0.742972,0.732674,0.085643,191.425706
114.6382,12.0000,6.0,0.240013,98.336326,843.977452,0.142799,0.742934,0.732529,0.085666,191.426650
114.7382,12.0000,6.0,0.239987,98.293480,843.150279,0.142912,0.742785,0.732247,0.085760,191.430385
114.8383,12.0000,6.0,0.240030,98.363664,844.505476,0.142728,0.743029,0.732460,0.085607,191.424266
114.9383,12.0000,6.0,0.240030,98.364241,844.516628,0.142726,0.743031,0.732372,0.085605,191.424216
115.0383,12.0000,6.0,0.240005,98.321954,843.699935,0.142837,0.742884,0.728605,0.085698,191.427903
115.1384,12.0000,6.0,0.240028,98.360903,844.452139,0.142735,0.743020,0.728775,0.085613,191.424507
115.2384,12.0000,6.0,0.240007,98.326421,843.786194,0.142825,0.742899,0.728624,0.085688,191.427513
115.3384,12.0000,6.0,0.239982,98.284734,842.981493,0.142934,0.742754,0.728443,0.085779,191.431148
115.4385,12.0000,6.0,0.240020,98.347717,844.197443,0.142770,0.742974,0.728717,0.085641,191.425657
115.5385,12.0000,6.0,0.240002,98.318375,843.630843,0.142846,0.742871,0.728589,0.085705,191.428215
115.6385,12.0000,6.0,0.239999,98.312929,843.525711,0.142861,0.742852,0.728566,0.085717,191.428690
115.7386,12.0000,6.0,0.240044,98.386528,844.947238,0.142668,0.743109,0.728886,0.085557,191.422273
115.8386,12.0000,6.0,0.239924,98.190354,841.161363,0.143181,0.742425,0.728031,0.085984,191.439376
115.9386,12.0000,6.0,0.239956,98.242031,842.157674,0.143046,0.742605,0.728256,0.085872,191.434871
116.0387,12.0000,6.0,0.239963,98.253579,842.380408,0.143016,0.742645,0.728307,0.085847,191.433864
116.1387,12.0000,6.0,0.239988,98.294786,843.175498,0.142908,0.742789,0.728486,0.085757,191.430271
116.2387,12.0000,6.0,0.239991,98.300236,843.280676,0.142894,0.742808,0.728510,0.085745,191.429796
116.3388,12.0000,6.0,0.239953,98.237616,842.072531,0.143058,0.742590,0.728237,0.085881,191.435256
116.4388,12.0000,6.0,0.239969,98.263741,842.576442,0.142989,0.742681,0.728351,0.085824,191.432978
116.5388,12.0000,6.0,0.239973,98.269973,842.696673,0.142973,0.742703,0.728378,0.085811,191.432435
116.6389,12.0000,6.0,0.240074,98.435902,845.901674,0.142539,0.743281,0.729102,0.085449,191.417968
116.7389,12.0000,6.0,0.240054,98.403134,845.268165,0.142625,0.743167,0.728959,0.085521,191.420825
116.8389,12.0000,6.0,0.239987,98.292474,843.130882,0.142914,0.742781,0.728476,0.085762,191.430473
116.9390,12.0000,6.0,0.239988,98.294898,843.177657,0.142908,0.742790,0.728487,0.085757,191.430262
117.0390,12.0000,6.0,0.239964,98.255632,842.420016,0.143011,0.742653,0.728316,0.085842,191.433685
117.1390,12.0000,6.0,0.239941,98.217701,841.688508,0.143110,0.742520,0.728150,0.085925,191.436992
117.2391,12.0000,6.0,0.239996,98.307278,843.416613,0.142875,0.742833,0.728541,0.085730,191.429182
117.3391,12.0000,6.0,0.239969,98.263244,842.566855,0.142991,0.742679,0.728349,0.085826,191.433021
117.4391,12.0000,6.0,0.239997,98.308908,843.448086,0.142871,0.742838,0.728548,0.085726,191.429040
117.5392,12.0000,6.0,0.239950,98.233155,841.986495,0.143069,0.742574,0.728218,0.085891,191.435645
117.6392,12.0000,6.0,0.239976,98.275080,842.795222,0.142960,0.742720,0.728401,0.085800,191.431990
117.7392,12.0000,6.0,0.240004,98.320624,843.674268,0.142841,0.742879,0.728599,0.085700,191.428019
117.8393,12.0000,6.0,0.240011,98.331517,843.884590,0.142812,0.742917,0.728647,0.085677,191.427069
117.9393,12.0000,6.0,0.240012,98.334094,843.934345,0.142805,0.742926,0.728658,0.085671,191.426844
118.0393,12.0000,6.0,0.239959,98.247209,842.257543,0.143033,0.742623,0.728279,0.085860,191.434419
118.1394,12.0000,6.0,0.240025,98.355981,844.357061,0.142748,0.743003,0.728753,0.085623,191.424936
118.2394,12.0000,6.0,0.239975,98.273249,842.759886,0.142964,0.742714,0.728393,0.085804,191.432149
118.3394,12.0000,6.0,0.240019,98.344915,844.143331,0.142777,0.742964,0.728705,0.085648,191.425901
118.4395,12.0000,6.0,0.239999,98.312753,843.522307,0.142861,0.742852,0.728565,0.085718,191.428705
118.5395,12.0000,6.0,0.239957,98.244478,842.204873,0.143040,0.742614,0.728267,0.085866,191.434658
118.6395,12.0000,6.0,0.239990,98.297500,843.227878,0.142901,0.742799,0.728498,0.085751,191.430035
118.7396,12.0000,6.0,0.240011,98.331590,843.886005,0.142812,0.742917,0.728647,0.085677,191.427063
118.8396,12.0000,6.0,0.240018,98.343982,844.125315,0.142779,0.742961,0.728701,0.085650,191.425982
118.9396,12.0000,6.0,0.239995,98.306297,843.397671,0.142878,0.742829,0.728537,0.085732,191.429268
119.0397,12.0000,6.0,0.240046,98.389947,845.013307,0.142659,0.743121,0.728901,0.085549,191.421975
119.1397,12.0000,6.0,0.240030,98.363745,844.507042,0.142728,0.743030,0.728787,0.085606,191.424259
119.2397,12.0000,6.0,0.239992,98.300548,843.286711,0.142893,0.742809,0.728512,0.085744,191.429769
119.3398,12.0000,6.0,0.240022,98.350898,844.258888,0.142761,0.742985,0.728731,0.085634,191.425379
119.4398,12.0000,6.0,0.240058,98.410093,845.402690,0.142607,0.743191,0.728989,0.085505,191.420219
119.5398,12.0000,6.0,0.240059,98.411439,845.428701,0.142603,0.743196,0.728995,0.085503,191.420101
119.6399,12.0000,6.0,0.239962,98.252025,842.350442,0.143020,0.742640,0.728300,0.085850,191.434000
119.7399,12.0000,6.0,0.239971,98.267109,842.641430,0.142981,0.742693,0.728366,0.085817,191.432684
119.8399,12.0000,6.0,0.240045,98.387693,844.969745,0.142665,0.743113,0.728891,0.085554,191.422172
119.9400,12.0000,6.0,0.239967,98.260543,842.514752,0.142998,0.742670,0.728337,0.085831,191.433257
120.0400,12.0000,6.0,0.239959,98.247341,842.260079,0.143032,0.742624,0.728280,0.085860,191.434408
120.1400,12.0000,6.0,0.239985,98.289168,843.067071,0.142923,0.742770,0.728462,0.085769,191.430761
120.2401,12.0000,6.0,0.240012,98.334499,843.942176,0.142804,0.742928,0.728660,0.085670,191.426809
120.3401,12.0000,6.0,0.239996,98.308378,843.437848,0.142873,0.742837,0.728546,0.085727,191.429086
120.4401,12.0000,6.0,0.239980,98.280980,842.909051,0.142944,0.742741,0.728426,0.085787,191.431475
120.5402,12.0000,6.0,0.239979,98.279807,842.886422,0.142947,0.742737,0.728421,0.085789,191.431577
120.6402,12.0000,6.0,0.239978,98.277910,842.849825,0.142952,0.742730,0.728413,0.085794,191.431743
120.7402,12.0000,6.0,0.239973,98.269561,842.688730,0.142974,0.742701,0.728376,0.085812,191.432471
120.8403,12.0000,6.0,0.240069,98.427628,845.741679,0.142561,0.743252,0.729066,0.085467,191.418690
120.9403,12.0000,6.0,0.240009,98.328431,843.824994,0.142820,0.742906,0.728633,0.085683,191.427338
121.0403,12.0000,6.0,0.240027,98.357902,844.394175,0.142743,0.743009,0.728762,0.085619,191.424769
121.1404,12.0000,6.0,0.239985,98.289119,843.066133,0.142923,0.742769,0.728462,0.085769,191.430766
121.2404,12.0000,6.0,0.239994,98.304284,843.358827,0.142883,0.742822,0.728528,0.085736,191.429443
121.3404,12.0000,6.0,0.239978,98.277913,842.849885,0.142952,0.742730,0.728413,0.085794,191.431743
121.4405,12.0000,6.0,0.239919,98.181014,840.981366,0.143206,0.742392,0.727990,0.086005,191.440191
121.5405,12.0000,6.0,0.239958,98.244708,842.209301,0.143039,0.742614,0.728268,0.085866,191.434638
121.6405,12.0000,6.0,0.239944,98.223086,841.792336,0.143096,0.742539,0.728174,0.085913,191.436523
121.7406,12.0000,6.0,0.239931,98.201136,841.369173,0.143153,0.742463,0.728078,0.085961,191.438436
121.8406,12.0000,6.0,0.239963,98.253865,842.385936,0.143015,0.742646,0.728308,0.085846,191.433839
121.9406,12.0000,6.0,0.240040,98.379889,844.818957,0.142686,0.743086,0.728857,0.085571,191.422852
122.0407,12.0000,6.0,0.239998,98.311428,843.496721,0.142865,0.742847,0.728559,0.085721,191.428821
122.1407,12.0000,6.0,0.240039,98.378186,844.786040,0.142690,0.743080,0.728850,0.085575,191.423000
122.2407,12.0000,6.0,0.240012,98.334215,843.936678,0.142805,0.742927,0.728658,0.085671,191.426834
