case_id,source_type,case_category,ground_truth_fmu_count,ok,bundle_name,top1_hit,topk_hit,execution_success,execution_time_seconds,mae,rmse,nrmse,decision_correct,error,artifact_root
case_bench_fmu-002312,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,0.4940672772936523,4.544989062507463,4.965155948801182,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002312
case_bench_fmu-002310,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,10.665219299029559,43.23809827677283,43.23809827677283,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002310
case_bench_fmu-002314,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,0.5267928652465343,27.999835987262163,28.16007512887758,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002314
case_bench_fmu-002315,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,0.43866191525012255,4.544989062507463,4.965155948801182,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002315
case_bench_fmu-002316,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,11.594491140916944,43.23809827677283,43.23809827677283,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002316
case_bench_fmu-002317,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,0.6031920653767884,28.000000000000064,28.160255680657514,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002317
case_bench_fmu-002319,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,0.5644414378330112,27.999835987262163,28.16007512887758,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002319
case_bench_fmu-002320,benchmark_single_fmu_case,complex,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,0.3588624969124794,4.544989062507463,4.965155948801182,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002320
case_bench_fmu-002304,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,True,True,True,38.25643465388566,3.3180203596684685,4.4399277229564875,0.10238510137272168,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002304
case_bench_fmu-002322,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,0.465755355078727,27.999835987262163,28.16007512887758,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002322
case_bench_fmu-002323,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,0.6770188468508422,18.146101471617367,24.643205215062675,3.809219459686213,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002323
case_bench_fmu-002321,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,14.181872991845012,43.23809827677283,43.23809827677283,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002321
case_bench_fmu-002325,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,0.638791676145047,27.999835987262163,28.16007512887758,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002325
case_bench_fmu-002326,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,1.1328073684126139,18.146101471617367,24.643205215062675,3.809219459686213,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002326
case_bench_fmu-002307,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,True,True,True,43.57327771419659,3.3180203596684685,4.4399277229564875,0.10238510137272168,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002307
case_bench_fmu-002336,benchmark_single_fmu_case,complex,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,1.2004295098595321,3.079684178426709,3.520870811798934,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002336
