"time","x_m","theta_rad","theta_hat_rad","bias_hat_rps","force_cmd_N","mode"
15.1,0.4588216814801641,-243.83503353830886,-242.8839167170837,-3.134920138634661,-15.0,0.0
15.11,0.46279020360454637,-244.01360799113908,-243.07325994372897,-3.1373201386346588,-15.0,0.0
15.12,0.4672469591855456,-244.19050988898215,-243.26036922177437,-3.1397201386346567,-15.0,0.0
15.13,0.4716669827972161,-244.36529344843063,-243.4454106067175,-3.1421201386346547,-15.0,0.0
15.14,0.47565893528578,-244.53748977050813,-243.62860503576937,-3.1445201386346526,15.0,0.0
15.15,0.47962201926741305,-244.70832103428026,-243.80927278152777,-3.1469201386346506,15.0,0.0
15.16,0.4840965339313384,-244.87954294409263,-243.98826664087574,-3.1493201386346485,15.0,0.0
15.17,0.4893827506947599,-245.05244203986388,-244.1660559732311,-3.1517201386346465,15.0,0.0
15.18,0.49557729890952346,-245.22776625960194,-244.34311902153925,-3.1541201386346445,15.0,0.0
15.19,0.5026121541165531,-245.40576373015256,-244.52014937728347,-3.1565201386346424,15.0,0.0
15.2,0.5102610238963707,-245.5862196359484,-244.69749073214044,-3.1589201386346404,15.0,0.0
15.21,0.5181562005927866,-245.76858914674722,-244.875472130765,-3.1613201386346383,15.0,0.0
15.22,0.5259117958903682,-245.95240807564252,-245.05471429970999,-3.1637201386346363,15.0,0.0
15.23,0.5331717289169674,-246.13746149944265,-245.2344781318832,-3.1661201386346343,15.0,0.0
15.24,0.5396296181810251,-246.32383161363578,-245.41583649883722,-3.168520138634632,15.0,0.0
15.25,0.5450351216641103,-246.51187264731047,-245.5979850435923,-3.17092013863463,15.0,0.0
15.26,0.5491949621583587,-246.70214326193764,-245.78124956100956,-3.173320138634628,15.0,0.0
15.27,0.5519757946993935,-246.89531291056366,-245.96617065401935,-3.175720138634626,15.0,0.0
15.28,0.553314305787367,-247.09204115780935,-246.15297661016405,-3.178120138634624,15.0,0.0
15.29,0.5532803823474929,-247.29275470513596,-246.34203080762535,-3.180520138634622,15.0,0.0
15.3,0.5522636633358499,-247.49714915801476,-246.5333582610448,-3.18292013863462,15.0,0.0
15.31,0.5506074096270175,-247.7045535426538,-246.72699164919808,-3.185320138634618,-15.0,0.0
15.32,0.5481702124875886,-247.9150963925334,-246.9239600510498,-3.187720138634616,-15.0,0.0
15.33,0.5445524787243098,-248.12944905795163,-247.12328960544014,-3.190120138634614,-15.0,0.0
15.34,0.5397671317901813,-248.3471397017618,-247.3260362827888,-3.192520138634612,-15.0,0.0
15.35,0.5341610665471653,-248.56665728742482,-247.53179827546882,-3.1949201386346098,-15.0,0.0
15.36,0.5282494869918383,-248.78603600343132,-247.73948817270485,-3.1973201386346077,-15.0,0.0
15.37,0.5225454766196703,-249.00352828727168,-247.9492144059275,-3.1997201386346057,-15.0,0.0
15.38,0.5176522247278337,-249.2176711001001,-248.16038462286508,-3.2021201386346037,15.0,1.0
15.39,0.5146806423308589,-249.42690851958676,-248.371680842298,-3.2045201386346016,15.0,1.0
15.4,0.5144069365897951,-249.63121004184802,-248.58217624150967,-3.2069201386345996,15.0,1.0
15.41,0.5170127040077029,-249.83176640640806,-248.79121975462243,-3.2093201386345975,-15.0,0.0
15.42,0.5220716026757457,-250.02997142739034,-248.9984305698944,-3.2117201386345955,-15.0,0.0
15.43,0.5287094156454109,-250.22661372414495,-249.20414321817637,-3.2141201386345934,-15.0,0.0
15.44,0.5361250381456514,-250.4217275334626,-249.40795896115685,-3.2165201386345914,-15.0,0.0
15.45,0.5435481669673131,-250.6146891387219,-249.60974490942166,-3.2189201386345894,-15.0,0.0
15.46,0.5502082402568527,-250.8043108193699,-249.8098189998436,-3.2213201386345873,15.0,0.0
15.47,0.5557162560857274,-250.98991459663497,-250.00794677252748,-3.2237201386345853,15.0,0.0
15.48,0.5604236298953557,-251.17258424175938,-250.20302043531598,-3.2261201386345832,15.0,0.0
15.49,0.5645708632817339,-251.35331324009886,-250.39572441764585,-3.228520138634581,15.0,0.0
15.5,0.5682196382238222,-251.53271938727553,-250.58638550473864,-3.230920138634579,15.0,0.0
15.51,0.5713087526128333,-251.7111374231966,-250.77483077197095,-3.233320138634577,15.0,0.0
15.52,0.5737068442246909,-251.88876633927137,-250.96143010854718,-3.235720138634575,15.0,0.0
15.53,0.5752562361178902,-252.06581140715886,-251.14600574325016,-3.238120138634573,15.0,0.0
15.54,0.5758044532507413,-252.24258098399537,-251.32940506362985,-3.240520138634571,15.0,0.0
15.55,0.5753559904942855,-252.41973240481119,-251.51134830241637,-3.242920138634569,15.0,0.0
15.56,0.5739619129361627,-252.59800244437673,-251.69244872026326,-3.245320138634567,15.0,0.0
15.57,0.5715299335367945,-252.7779156287029,-251.87351244955892,-3.247720138634565,15.0,0.0
15.58,0.5679997309849836,-252.96004320069676,-252.05416193412285,-3.250120138634563,15.0,0.0
15.59,0.56335560374122,-253.14494267157013,-252.23559224142917,-3.252520138634561,15.0,0.0
15.6,0.5576401425356816,-253.3330646569057,-252.41800057806407,-3.2549201386345588,15.0,0.0
15.61,0.5509754661179694,-253.52462544930785,-252.60136929936485,-3.2573201386345567,15.0,0.0
15.62,0.5435916547055502,-253.71944191833916,-252.78681961944764,-3.2597201386345547,15.0,0.0
15.63,0.5358428231863572,-253.91677999282032,-252.9740144693937,-3.2621201386345526,-15.0,0.0
15.64,0.5276994418212166,-254.1164642410111,-253.1638351277552,-3.2645201386345506,-15.0,0.0
15.65,0.5187495397245286,-254.31914190408432,-253.35503010045363,-3.2669201386345486,-15.0,0.0
15.66,0.5089443187090373,-254.52453549222002,-253.54874906624482,-3.2693201386345465,-15.0,0.0
15.67,0.49856131088300226,-254.73139320850333,-253.74465894653545,-3.2717201386345445,-15.0,0.0
15.68,0.488036347567494,-254.9379988530111,-253.94277996667367,-3.2741201386345424,-15.0,0.0
15.69,0.47773221215222555,-255.1429362960767,-254.14220117996007,-3.2765201386345404,-15.0,0.0
15.7,0.46798333960836697,-255.34510488858146,-254.3427038578163,-3.2789201386345384,15.0,1.0
15.71,0.45964569251895077,-255.54286257294987,-254.5428802729907,-3.2813201386345363,15.0,1.0
15.72,0.45365475775160313,-255.73525181372042,-254.74233488788906,-3.2837201386345343,15.0,1.0
15.73,0.45055739779703696,-255.92268523415655,-254.93993239498323,-3.2861201386345322,15.0,1.0
15.74,0.4505255875412422,-256.10635692051164,-255.13552209640108,-3.28852013863453,-15.0,0.0
15.75,0.45273853689254306,-256.28759594067265,-255.328472122831,-3.290920138634528,-15.0,0.0
15.76,0.4563952076694977,-256.46709309695814,-255.51939822086996,-3.293320138634526,-15.0,0.0
15.77,0.46087654381038945,-256.64500705012193,-255.7078536700292,-3.295720138634524,-15.0,0.0
15.78,0.46563630779615994,-256.8211011565591,-255.89436135124896,-3.298120138634522,-15.0,0.0
15.79,0.4701627055766372,-256.9948218375991,-256.0786680879496,-3.30052013863452,15.0,0.0
15.8,0.47433027201223454,-257.16621511619104,-256.26051410079543,-3.302920138634518,15.0,0.0
15.81,0.4787230752731438,-257.33699364512347,-256.4408862907249,-3.305320138634516,15.0,0.0
15.82,0.48378185939289253,-257.50874171036054,-256.61928997181633,-3.307720138634514,15.0,0.0
15.83,0.4897219111684021,-257.68253627796486,-256.7968501265374,-3.310120138634512,15.0,0.0
15.84,0.4965698050031235,-257.85891947629483,-256.9738700780448,-3.31252013863451,15.0,0.0
15.85,0.5042032461806131,-258.03797252615556,-257.1513566517865,-3.3149201386345077,15.0,0.0
15.86,0.5123429945759111,-258.219342220454,-257.32896816116556,-3.3173201386345057,15.0,0.0
15.87,0.5205976844715542,-258.40245977789687,-257.5073983932918,-3.3197201386345037,15.0,0.0
15.88,0.5285802447974706,-258.58692116854263,-257.68684137367654,-3.3221201386345016,15.0,0.0
15.89,0.5359440111788653,-258.77260751244665,-257.86712607616005,-3.3245201386344996,15.0,0.0
15.9,0.5423966255714444,-258.95970217091826,-258.0483495825665,-3.3269201386344975,15.0,0.0
15.91,0.5477031958941952,-259.14864609857153,-258.2310240831284,-3.3293201386344955,15.0,0.0
15.92,0.551686924452857,-259.34005872059737,-258.41509728875707,-3.3317201386344935,15.0,0.0
15.93,0.5542338045872363,-259.534634480174,-258.60080307733006,-3.3341201386344914,15.0,0.0
15.94,0.5553062771687617,-259.733008535962,-258.7887860383125,-3.3365201386344894,15.0,0.0
15.95,0.5550479651674715,-259.93545040436857,-258.9788812779815,-3.3389201386344873,15.0,0.0
15.96,0.5538927657497389,-260.141446634597,-259.17124188878415,-3.3413201386344853,15.0,0.0
15.97,0.5520883883904228,-260.3504152829591,-259.36668761128203,-3.3437201386344833,-15.0,0.0
15.98,0.5492436845753532,-260.5630409894702,-259.56465758342154,-3.346120138634481,-15.0,0.0
15.99,0.5451158484623841,-260.7795975492872,-259.76574742584427,-3.348520138634479,-15.0,0.0
16.0,0.5398746453917441,-260.9991364791038,-259.96989358590895,-3.350920138634477,-15.0,0.0
16.01,0.5339681950064595,-261.219843556826,-260.1767399000194,-3.353320138634475,-15.0,0.0
16.02,0.5279437693370991,-261.43972201072756,-260.3864468531474,-3.355720138634473,-15.0,0.0
16.03,0.5223044830414942,-261.65718407800045,-260.5976141483039,-3.358120138634471,15.0,1.0
16.04,0.5178985422974614,-261.8705874730751,-260.80963320944096,-3.360520138634469,15.0,1.0
16.05,0.5157921535696431,-262.07888403170074,-261.0216061286969,-3.362920138634467,15.0,1.0
16.06,0.5165382403749547,-262.2826363370822,-261.2327558945495,-3.365320138634465,15.0,1.0
16.07,0.5201051150643233,-262.4832606418496,-261.4420907593697,-3.367720138634463,-15.0,0.0
16.08,0.5257813432256387,-262.68198184437193,-261.6494374433509,-3.370120138634461,-15.0,0.0
16.09,0.5327143392051167,-262.879269797087,-261.85516399386967,-3.3725201386344588,-15.0,0.0
16.1,0.5401167064117933,-263.0748741671322,-262.059021163565,-3.3749201386344567,-15.0,0.0
16.11,0.5472116714218407,-263.2679089627037,-262.26128531733565,-3.3773201386344547,-15.0,0.0
16.12,0.5532657189071039,-263.45708294575036,-262.461458331781,-3.3797201386344526,15.0,0.0
16.13,0.5582558174647347,-263.6425343022519,-262.6593581143605,-3.3821201386344506,15.0,0.0
16.14,0.5625370979629455,-263.82544525594176,-262.85509022819804,-3.3845201386344486,15.0,0.0
16.15,0.5662673240952829,-264.00664823007065,-263.04810991140886,-3.3869201386344465,15.0,0.0
16.16,0.569450224661726,-264.18663308013515,-263.2389336356636,-3.3893201386344445,15.0,0.0
16.17,0.571991202953289,-264.36567293080225,-263.427495169841,-3.3917201386344424,15.0,0.0
16.18,0.5737471425313709,-264.5439759777182,-263.6138818440713,-3.3941201386344404,15.0,0.0
16.19,0.5745644718260642,-264.72180805846995,-263.79928965780135,-3.3965201386344384,15.0,0.0
16.2,0.5743763542578587,-264.89968203558897,-263.9831716930436,-3.3989201386344363,15.0,0.0
16.21,0.5732760317938363,-265.078413211574,-264.16608687299146,-3.4013201386344343,15.0,0.0
16.22,0.5711771643694572,-265.25852474736064,-264.34848979665645,-3.4037201386344322,15.0,0.0
16.23,0.5680031968711553,-265.440575277899,-264.53021589254683,-3.40612013863443,15.0,0.0
16.24,0.5637184272739755,-265.6251424594093,-264.71230426146315,-3.408520138634428,15.0,0.0
16.25,0.5583390967130805,-265.81274103164424,-264.8951434052978,-3.410920138634426,15.0,0.0
16.26,0.5519514337246763,-266.0037099849473,-265.0792195834301,-3.413320138634424,15.0,0.0
16.27,0.5447376158688602,-266.1980612376654,-265.2647169492675,-3.415720138634422,15.0,0.0
16.28,0.5370067322775401,-266.3952970800131,-265.45255211751896,-3.41812013863442,15.0,0.0
16.29,0.5290582264716976,-266.5946146315946,-265.6417076809167,-3.420520138634418,-15.0,0.0
16.3,0.5205475571449814,-266.7964813061208,-265.8329233912515,-3.422920138634416,-15.0,0.0
16.31,0.511240460153337,-267.0010994463948,-266.0266495290931,-3.425320138634414,-15.0,0.0
16.32,0.5012731197553055,-267.207636386215,-266.22251058791977,-3.427720138634412,-15.0,0.0
16.33,0.4910223219854746,-267.4145347264115,-266.4201347843872,-3.43012013863441,-15.0,0.0
16.34,0.4808618002253337,-267.62028932607524,-266.6197533827801,-3.4325201386344077,-15.0,0.0
16.35,0.4711029829821842,-267.8237303196478,-266.82006410780906,-3.4349201386344057,15.0,1.0
16.36,0.4622520133018167,-268.02363399377737,-267.0209558957528,-3.4373201386344037,15.0,1.0
16.37,0.45533984513155623,-268.218466717317,-267.22101670036653,-3.4397201386344016,15.0,1.0
16.38,0.45108452217694095,-268.40807804784544,-267.41985198993024,-3.4421201386343996,15.0,1.0
16.39,0.4498789151194065,-268.59335561514257,-267.616527834512,-3.4445201386343975,-15.0,0.0
16.4,0.4513032467660762,-268.7756820387598,-267.8109887576274,-3.4469201386343955,-15.0,0.0
16.41,0.45444034161396646,-268.95603177894355,-268.00288060210164,-3.4493201386343935,-15.0,0.0
16.42,0.4586316684638843,-269.13476161853373,-268.192316109432,-3.4517201386343914,-15.0,0.0
16.43,0.46331308414335526,-269.31179307965533,-268.3799802700437,-3.4541201386343894,-15.0,0.0
16.44,0.46796543802961227,-269.4867008257979,-268.5656317921041,-3.4565201386343873,-15.0,0.0
16.45,0.472164899758489,-269.658950741557,-268.74885322893044,-3.4589201386343853,15.0,0.0
16.46,0.47623912868927126,-269.8295877060518,-268.92994155845594,-3.4613201386343833,15.0,0.0
16.47,0.4807558397674294,-270.0004087955161,-269.10880574164725,-3.463720138634381,15.0,0.0
16.48,0.48604205852725246,-270.1727603808813,-269.28652757171955,-3.466120138634379,15.0,0.0
16.49,0.49221716070265475,-270.3474515793444,-269.463918104372,-3.468520138634377,15.0,0.0
16.5,0.4992320294259741,-270.52478502615025,-269.64045286173774,-3.470920138634375,15.0,0.0
16.51,0.5069044111182257,-270.70465923593514,-269.8176390404562,-3.473320138634373,15.0,0.0
16.52,0.5148991829595877,-270.88659756259824,-269.99577044544156,-3.475720138634371,15.0,0.0
16.53,0.5228278326278246,-271.0701044504922,-270.1741165340169,-3.478120138634369,15.0,0.0
16.54,0.5303273365777837,-271.25492030353377,-270.3538974362653,-3.480520138634367,15.0,0.0
16.55,0.5370825184019805,-271.44108108337485,-270.53462476223064,-3.482920138634365,15.0,0.0
16.56,0.5428338088112638,-271.62890071431383,-270.716387859849,-3.485320138634363,15.0,0.0
16.57,0.5473787265489318,-271.8189075827119,-270.89952330092,-3.487720138634361,15.0,0.0
16.58,0.5505744300993358,-272.01175351945216,-271.08410487711853,-3.4901201386343588,15.0,0.0
16.59,0.5523469354264697,-272.2080961314783,-271.27057167597303,-3.4925201386343567,15.0,0.0
16.6,0.5527185531394742,-272.4084310773863,-271.4591314407954,-3.4949201386343547,15.0,0.0
16.61,0.5520262787214103,-272.6125614809562,-271.65065619184384,-3.4973201386343526,15.0,0.0
16.62,0.5506762394102757,-272.8197507566569,-271.8443782022599,-3.4997201386343506,-15.0,0.0
16.63,0.5486001063088876,-273.0299715613733,-272.0407359071683,-3.5021201386343486,-15.0,0.0
16.64,0.5453704743724296,-273.2439627694537,-272.24012742593976,-3.5045201386343465,-15.0,0.0
16.65,0.5409567347717344,-273.46137910841634,-272.4421920610023,-3.5069201386343445,-15.0,0.0
16.66,0.5356750124120979,-273.6808012958723,-272.64736726893136,-3.5093201386343424,-15.0,0.0
16.67,0.5300267751529665,-273.9002896631714,-272.8550192620751,-3.5117201386343404,-15.0,0.0
16.68,0.5245262944580722,-274.1180632946776,-273.064814506717,-3.5141201386343384,-15.0,0.0
16.69,0.5197319683307035,-274.33268610084167,-273.275771948226,-3.5165201386343363,15.0,1.0
16.7,0.5167301178812702,-274.542545165799,-273.48717430397846,-3.5189201386343343,15.0,1.0
16.71,0.5163450772732519,-274.7474503886994,-273.6975304552384,-3.5213201386343322,15.0,1.0
16.72,0.5188019312742904,-274.9485116805411,-273.90687737869223,-3.52372013863433,-15.0,0.0
16.73,0.5237614337273208,-275.1471236722503,-274.114230019815,-3.526120138634328,-15.0,0.0
16.74,0.5303515720180675,-275.3441296631174,-274.3200142221544,-3.528520138634326,-15.0,0.0
16.75,0.5377607719084958,-275.539606681625,-274.523975512845,-3.530920138634324,-15.0,0.0
16.76,0.5452127621608512,-275.73296286263616,-274.7261396335832,-3.533320138634322,-15.0,0.0
16.77,0.5519311843332909,-275.92302777787006,-274.9263784022367,-3.53572013863432,15.0,0.0
16.78,0.5574399255781456,-276.1089287509798,-275.12479667064713,-3.538120138634318,15.0,0.0
16.79,0.5620622443198254,-276.29165772301326,-275.32037650759986,-3.540520138634316,15.0,0.0
16.8,0.5660625231987847,-276.47225071261755,-275.5132444881821,-3.542920138634314,15.0,0.0
16.81,0.5695234799672799,-276.6513742043525,-275.7040985816174,-3.545320138634312,15.0,0.0
16.82,0.5724018549531021,-276.8294079907116,-275.89284003372467,-3.54772013863431,15.0,0.0
16.83,0.5745806895861203,-277.0065853991756,-276.0793346102228,-3.5501201386343078,15.0,0.0
16.84,0.5759131325152869,-277.1831325704584,-276.26371173144923,-3.5525201386343057,15.0,0.0
16.85,0.5762593931813151,-277.359375455112,-276.4469517841135,-3.5549201386343037,15.0,0.0
16.86,0.5756724082901189,-277.5360499726728,-276.62901935240967,-3.5573201386343016,15.0,0.0
16.87,0.5741592548319847,-277.71381217152555,-276.8100374832549,-3.5597201386342996,15.0,0.0
16.88,0.5716251723766862,-277.8931734509242,-276.99059852753584,-3.5621201386342976,15.0,0.0
16.89,0.5680094752308708,-278.07469836963685,-277.171232794593,-3.5645201386342955,15.0,0.0
16.9,0.5632946303848665,-278.25894200038556,-277.35211379696466,-3.5669201386342935,15.0,0.0
16.91,0.5575193602049321,-278.44636059207795,-277.5339958461367,-3.5693201386342914,15.0,0.0
16.92,0.5507990558628831,-278.637189033284,-277.71715479300985,-3.5717201386342894,15.0,0.0
16.93,0.5433534216005472,-278.83128082230195,-277.90199348089146,-3.5741201386342873,15.0,0.0
16.94,0.5355307882736308,-279.02794006836996,-278.08868151422365,-3.5765201386342853,-15.0,0.0
16.95,0.5273766670560779,-279.22683708341805,-278.2773691822565,-3.5789201386342833,-15.0,0.0
16.96,0.5184635253771566,-279.4286479378499,-278.46837689973626,-3.5813201386342812,-15.0,0.0
16.97,0.5087002720775785,-279.63321195932554,-278.66177207871743,-3.583720138634279,-15.0,0.0
16.98,0.4983316440253835,-279.8393777395985,-278.8569996493671,-3.586120138634277,-15.0,0.0
16.99,0.48777334795911026,-280.0454813668462,-279.0540684269646,-3.588520138634275,-15.0,0.0
17.0,0.47738351405699986,-280.2500988430104,-279.2527849002003,-3.590920138634273,-15.0,0.0
17.01,0.4674847096679118,-280.45211438126466,-279.4524803685042,-3.593320138634271,15.0,1.0
17.02,0.45886962428250505,-280.64992152819633,-279.65209251587066,-3.595720138634269,15.0,1.0
17.03,0.452513170434893,-280.8423793836993,-279.85075395261464,-3.598120138634267,15.0,1.0
17.04,0.44899662302459264,-281.02976654799807,-280.04790232344055,-3.600520138634265,15.0,1.0
17.05,0.4485611304099372,-281.2131996704165,-280.24320591401926,-3.602920138634263,-15.0,0.0
17.06,0.45046938757796945,-281.39404208368194,-280.43585927994627,-3.605320138634261,-15.0,0.0
17.07,0.4538810773743873,-281.5730593194643,-280.6265332169709,-3.6077201386342588,-15.0,0.0
17.08,0.4581697090012157,-281.75046323535344,-280.814733159413,-3.6101201386342567,-15.0,0.0
17.09,0.4627881803253646,-281.9260642488064,-281.00045368128207,-3.6125201386342547,-15.0,0.0
17.1,0.46722641427672895,-282.0993499261062,-281.18425904289103,-3.6149201386342527,-15.0,0.0
17.11,0.4712114681092534,-282.27005401859833,-281.36647965798954,-3.6173201386342506,15.0,0.0
17.12,0.4752724766896548,-282.4397156780735,-281.54612999948506,-3.6197201386342486,15.0,0.0
17.13,0.4799085199798435,-282.61002448753,-281.72405699184355,-3.6221201386342465,15.0,0.0
17.14,0.48538568853684694,-282.7821816009524,-281.90076482743757,-3.6245201386342445,15.0,0.0
17.15,0.4917741579719422,-282.95685262921904,-282.0767403256976,-3.6269201386342425,15.0,0.0
17.16,0.4989881119359805,-283.13422412685867,-282.25268796262606,-3.6293201386342404,15.0,0.0
17.17,0.5068229428834611,-283.31412624427236,-282.42924053066355,-3.6317201386342384,15.0,0.0
17.18,0.5149343112940904,-283.49606796597675,-282.60630017480526,-3.6341201386342363,15.0,0.0
17.19,0.5229319322904881,-283.67957509122743,-282.78485083998686,-3.6365201386342343,15.0,0.0
17.2,0.5304574173415929,-283.8644312122773,-282.964096371049,-3.6389201386342322,15.0,0.0
17.21,0.5372030887014332,-284.0507189938605,-283.1446685891513,-3.64132013863423,15.0,0.0
17.22,0.542917756094952,-284.2387907299036,-283.32641469998157,-3.643720138634228,15.0,0.0
17.23,0.5474078795767987,-284.4291981336906,-283.50964363065,-3.646120138634226,15.0,0.0
17.24,0.5505410940422782,-284.6225960458147,-283.6947745748435,-3.648520138634224,15.0,0.0
17.25,0.5522573356481837,-284.8196176978347,-283.8814091061923,-3.650920138634222,15.0,0.0
17.26,0.5525998592691517,-285.0206943094426,-284.07016541497154,-3.65332013863422,15.0,0.0
17.27,0.5519374412642317,-285.22549351591516,-284.2614319313223,-3.655720138634218,15.0,0.0
17.28,0.550646062440849,-285.43326245795726,-284.45541079844514,-3.658120138634216,-15.0,0.0
17.29,0.5484286687566262,-285.644477882666,-284.6524015728862,-3.660520138634214,-15.0,0.0
17.3,0.5449402946368793,-285.85968541396437,-284.8520797422473,-3.662920138634212,-15.0,0.0
17.31,0.5402606396250875,-286.0782190507207,-285.0548184024626,-3.66532013863421,-15.0,0.0
17.32,0.5347833062740297,-286.29842637644197,-285.2608428053806,-3.6677201386342078,-15.0,0.0
17.33,0.529044127469875,-286.51829823028163,-285.4691855084155,-3.6701201386342057,-15.0,0.0
17.34,0.523555538549097,-286.7361279842055,-285.67988925600696,-3.6725201386342037,15.0,1.0
17.35,0.5190445513753271,-286.9503121854945,-285.89124838472463,-3.6749201386342016,15.0,1.0
17.36,0.5166312390726102,-287.15944881781064,-286.10286853275784,-3.6773201386341996,15.0,1.0
17.37,0.5169792524590413,-287.3637832058997,-286.31349422408823,-3.6797201386341976,15.0,1.0
17.38,0.5201954939015921,-287.56462049217004,-286.52299790916214,-3.6821201386341955,-15.0,0.0
17.39,0.5257755558046263,-287.7633089052017,-286.7308874770236,-3.6845201386341935,-15.0,0.0
17.4,0.5328280651848681,-287.9605171976839,-286.936348118291,-3.6869201386341914,-15.0,0.0
17.41,0.5405386201950233,-288.1561525070514,-287.14024860588245,-3.6893201386341894,-15.0,0.0
17.42,0.5481174614233116,-288.34945738335796,-287.34262102987236,-3.6917201386341874,-15.0,0.0
17.43,0.55478648968667,-288.53914594262216,-287.54302995705206,-3.6941201386341853,15.0,0.0
17.44,0.5603229041042181,-288.72489538185306,-287.74128985986755,-3.6965201386341833,15.0,0.0
17.45,0.5650827984798475,-288.9078335969663,-287.93702612997845,-3.6989201386341812,15.0,0.0
17.46,0.5692523853332512,-289.08883560795533,-288.1299641306901,-3.701320138634179,15.0,0.0
17.47,0.5728549320150615,-289.26842764797993,-288.3205897506296,-3.703720138634177,15.0,0.0
17.48,0.5758069388832693,-289.4468992040787,-288.5091342859555,-3.706120138634175,15.0,0.0
17.49,0.5779692770668836,-289.6244528248791,-288.6958372105573,-3.708520138634173,15.0,0.0
17.5,0.5791874251709259,-289.80133380971796,-288.8809114343019,-3.710920138634171,15.0,0.0
17.51,0.5793379223623739,-289.97794162605135,-289.06444135469764,-3.713320138634169,15.0,0.0
17.52,0.5785138187128478,-290.1551058899665,-289.2467392184745,-3.715720138634167,15.0,0.0
17.53,0.5766805797005874,-290.3334395408096,-289.42810505925684,-3.718120138634165,15.0,0.0
17.54,0.57375450798929,-290.51349967827565,-289.6089882190771,-3.720520138634163,15.0,0.0
17.55,0.5696890675979922,-290.6958804830399,-289.78963348249016,-3.722920138634161,15.0,0.0
17.56,0.5644839727066793,-290.88114133627215,-289.97084372103416,-3.725320138634159,15.0,0.0
17.57,0.5582003476005996,-291.06970793743557,-290.1533867553743,-3.7277201386341567,15.0,0.0
17.58,0.5509837052825113,-291.2617375725213,-290.3372218535883,-3.7301201386341547,15.0,0.0
17.59,0.543093597421995,-291.4569478869531,-290.52305168747665,-3.7325201386341527,15.0,0.0
17.6,0.5348847252709285,-291.6545448247461,-290.71082446235187,-3.7349201386341506,-15.0,0.0
17.61,0.5261825713525166,-291.85465294664016,-290.9003972680799,-3.7373201386341486,-15.0,0.0
17.62,0.5166318235432816,-292.05779069023845,-291.0919894282049,-3.7397201386341465,-15.0,0.0
17.63,0.5062633116442753,-292.2634541409265,-291.2861265381289,-3.7421201386341445,-15.0,0.0
17.64,0.4954097854982917,-292.4702259078349,-291.4827391174354,-3.7445201386341425,-15.0,0.0
17.65,0.4844968809990947,-292.6764271216016,-291.68090755776416,-3.7469201386341404,-15.0,0.0
17.66,0.473865880452567,-292.8807330423047,-291.8804908890449,-3.7493201386341384,-15.0,0.0
17.67,0.4638966211887519,-293.08201672064575,-292.0805645427569,-3.7517201386341363,15.0,1.0
17.68,0.45555557781342615,-293.2785675642424,-292.2804126291413,-3.7541201386341343,15.0,1.0
17.69,0.44969606233709675,-293.469734437708,-292.479473507581,-3.7565201386341323,15.0,1.0
17.7,0.44680590400916026,-293.65611942958543,-292.67661977246496,-3.75892013863413,15.0,1.0
17.71,0.4469214831425108,-293.8390089880667,-292.87139164860923,-3.761320138634128,-15.0,0.0
17.72,0.44910704632576415,-294.01964177844434,-293.0638769604247,-3.763720138634126,-15.0,0.0
17.73,0.45260445830220575,-294.19858884607305,-293.2541391181619,-3.766120138634124,-15.0,0.0
17.74,0.45681492843385113,-294.37592694258694,-293.44214572999323,-3.768520138634122,-15.0,0.0
17.75,0.46120305825322905,-294.55135634863797,-293.6284619057502,-3.77092013863412,-15.0,0.0
17.76,0.46527549842444704,-294.72430216900057,-293.81217252459186,-3.773320138634118,15.0,0.0
17.77,0.4690890879046185,-294.8951983692081,-293.99376322983085,-3.775720138634116,15.0,0.0
17.78,0.47324514541956175,-295.06584335287766,-294.17301395997583,-3.778120138634114,15.0,0.0
17.79,0.47813805855940095,-295.23773125011013,-294.3507769887878,-3.780520138634112,15.0,0.0
17.8,0.48394427284289726,-295.4118370915358,-294.5279418805534,-3.78292013863411,15.0,0.0
17.81,0.49065896765457123,-295.5886079796322,-294.7048687894487,-3.7853201386341078,15.0,0.0
17.82,0.49813892580326624,-295.76805903177285,-294.88192056281594,-3.7877201386341057,15.0,0.0
17.83,0.5061457747880653,-295.94993209778625,-295.05949268213783,-3.7901201386341037,15.0,0.0
17.84,0.5143262732784902,-296.13374541145055,-295.2381473711874,-3.7925201386341016,15.0,0.0
17.85,0.5222880336415805,-296.3190797377067,-295.41787685585825,-3.7949201386340996,15.0,0.0
17.86,0.5296808730737788,-296.50580783551294,-295.59847849092455,-3.7973201386340976,15.0,0.0
17.87,0.5362108257714697,-296.6941068951701,-295.7803157877749,-3.7997201386340955,15.0,0.0
17.88,0.5416432498173633,-296.88440841556996,-295.96379202944644,-3.8021201386340935,15.0,0.0
17.89,0.5458041440813859,-297.07731363424494,-296.148596158821,-3.8045201386340914,15.0,0.0
17.9,0.5485862486056854,-297.2734827944534,-296.3351931568403,-3.8069201386340894,15.0,0.0
17.91,0.5499647069280366,-297.4734904013674,-296.5235736066468,-3.8093201386340874,15.0,0.0
17.92,0.5500536359454541,-297.67758196846296,-296.71466225373786,-3.8117201386340853,15.0,0.0
17.93,0.5493230809317775,-297.8850694268472,-296.90836872269693,-3.8141201386340833,-15.0,0.0
17.94,0.5479722193738152,-298.0954235436627,-297.10509890350596,-3.8165201386340812,-15.0,0.0
17.95,0.5455560369095772,-298.30943059756345,-297.3042711635162,-3.818920138634079,-15.0,0.0
