case_id,source_type,case_category,ground_truth_fmu_count,ok,bundle_name,top1_hit,topk_hit,execution_success,execution_time_seconds,mae,rmse,nrmse,decision_correct,error,artifact_root
case_bench_fmu-001586,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,False,False,True,0.4584804060868919,28.000000000000064,28.160255680657514,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001586
case_bench_fmu-001588,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,False,False,True,0.30018765991553664,43.03202145861184,43.03202145861184,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001588
case_bench_fmu-001587,benchmark_single_fmu_case,complex,1,True,ablation_stage2_graph_match_only,True,True,True,0.44262966327369213,0.0014232495973085378,0.0028802893035516954,0.0003343386223760102,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001587
case_bench_fmu-001589,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,False,False,True,0.31037396285682917,28.000000000000064,28.160255680657514,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001589
case_bench_fmu-001590,benchmark_single_fmu_case,complex,1,True,ablation_stage2_graph_match_only,True,True,True,0.3979292819276452,0.0014232495973085378,0.0028802893035516954,0.0003343386223760102,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001590
case_bench_fmu-001591,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,False,False,True,0.2970387889072299,43.03202145861184,43.03202145861184,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001591
case_bench_fmu-001592,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,False,False,True,0.35935906507074833,28.000000000000064,28.160255680657514,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001592
case_bench_fmu-001593,benchmark_single_fmu_case,complex,1,True,ablation_stage2_graph_match_only,True,True,True,0.39081888319924474,0.0014232495973085378,0.0028802893035516954,0.0003343386223760102,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001593
case_bench_fmu-001595,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,True,True,False,0.4174084821715951,,,,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001595
case_bench_fmu-001594,benchmark_single_fmu_case,simple,1,True,ablation_stage2_graph_match_only,True,True,True,0.4898662008345127,1.726628048955157,3.435693404710422,0.07984039067313789,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_graph_match_only/case_bench_fmu-001594
