case_id,source_type,case_category,ground_truth_fmu_count,ok,bundle_name,top1_hit,topk_hit,execution_success,execution_time_seconds,mae,rmse,nrmse,decision_correct,error,artifact_root
case_bench_fmu-001524,benchmark_single_fmu_case,complex,1,True,current_pipeline,True,True,False,26.57366127986461,,,,False,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001524
case_bench_fmu-002268,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.26361176697537303,0.008991008991008992,0.0948209311861521,0.00948209311861521,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002268
case_bench_fmu-002272,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.17171869426965714,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002272
case_bench_fmu-002274,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.5022120191715658,0.09306180476619179,0.14074090406296627,0.029453709465792205,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002274
case_bench_fmu-002276,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.3231604462489486,0.0008199292368592185,0.0014400229241439946,0.001440088294359958,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002276
case_bench_fmu-002288,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.16474462300539017,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002288
case_bench_fmu-002292,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.19140870310366154,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002292
case_bench_fmu-002296,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.4419317711144686,0.09306180476619247,0.14074090406296733,0.029453709465792427,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002296
case_bench_fmu-002300,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.21852570911869407,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002300
case_bench_fmu-002241,benchmark_single_fmu_case,complex,1,True,current_pipeline,True,True,True,3.5732552469708025,6.781304687748312e-09,9.185831251569275e-08,3.609201586188647e-08,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002241
case_bench_fmu-002303,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.23385201208293438,0.12585279993612133,0.20047321828594059,0.04023534093699898,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002303
case_bench_fmu-002302,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.7305879089981318,0.000248995414436756,0.002424534338226282,5.53039617082716e-05,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002302
case_bench_fmu-002305,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.8488016743212938,0.0002489954144356016,0.002424534338226431,5.5303961708274996e-05,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002305
case_bench_fmu-002306,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.2874967693351209,1.5299064697097523e-15,2.2844053376484964e-15,6.095321962038943e-16,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002306
case_bench_fmu-001599,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,29.009385793004185,0.004166283001203105,0.009021805054211803,0.003975988120177829,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001599
case_bench_fmu-002308,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.6400492456741631,0.0002489954144356016,0.002424534338226431,5.5303961708274996e-05,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002308
case_bench_fmu-002309,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.20971319917589426,0.009636393256078428,0.026438578278458753,0.006844563133325673,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002309
case_bench_fmu-002304,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,24.7242443789728,0.03380093342739507,0.042672864388192,0.0009840397904811256,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002304
case_bench_fmu-002311,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.8907566401176155,0.0002489954144356016,0.002424534338226431,5.5303961708274996e-05,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002311
