time,stage_id,enable,load_force_N_profile,x_ref_m_profile,x_m,valve_cmd,spool_u,pA_Pa,pB_Pa
0.34,stage1,True,0.0,0.05,-700889.3643114874,-1.0,0.24999999999999772,100000.0,21000000.0
0.35,stage1,True,0.0,0.05,1280625.3995623558,1.0,0.49999999999999656,21000000.0,100000.0
0.36,stage1,True,0.0,0.05,-2339885.9655303014,-1.0,0.24999999999999634,100000.0,21000000.0
0.37,stage1,True,0.0,0.05,4275307.328923038,1.0,0.49999999999999656,21000000.0,100000.0
0.38,stage1,True,0.0,0.05,-7811599.483038719,-1.0,0.24999999999999634,100000.0,21000000.0
0.39,stage1,True,0.0,0.05,14272912.925747171,1.0,0.49999999999999656,21000000.0,100000.0
0.4,stage1,True,0.0,0.05,-26078659.216670938,-1.0,0.24999999999999634,100000.0,21000000.0
0.41,stage1,True,0.0,0.05,47649451.74600995,1.0,0.49999999999999517,21000000.0,100000.0
0.42,stage1,True,0.0,0.05,-87062384.01226789,-1.0,0.24999999999999495,100000.0,21000000.0
0.43,stage1,True,0.0,0.05,159075465.9883041,1.0,0.49999999999999517,21000000.0,100000.0
0.44,stage1,True,0.0,0.05,-290653697.7855494,-1.0,0.24999999999999495,100000.0,21000000.0
0.45,stage1,True,0.0,0.05,531066004.5155078,1.0,0.49999999999999517,21000000.0,100000.0
0.46,stage1,True,0.0,0.05,-970333779.3623844,-1.0,0.24999999999999495,100000.0,21000000.0
0.47,stage1,True,0.0,0.05,1772939023.9780583,1.0,0.4999999999999938,21000000.0,100000.0
0.48,stage1,True,0.0,0.05,-3239413951.4503093,-1.0,0.24999999999999356,100000.0,21000000.0
0.49,stage1,True,0.0,0.05,5918874032.366249,1.0,0.4999999999999938,21000000.0,100000.0
0.5,stage1,True,0.0,0.05,-10814632009.066198,-1.0,0.24999999999999356,100000.0,21000000.0
0.51,stage1,True,0.0,0.05,19759884203.613274,1.0,0.4999999999999938,21000000.0,100000.0
0.52,stage1,True,0.0,0.05,-36104143294.87814,-1.0,0.24999999999999356,100000.0,21000000.0
0.53,stage1,True,0.0,0.05,65967449486.94891,1.0,0.4999999999999938,21000000.0,100000.0
0.54,stage1,True,0.0,0.05,-120531994243.96289,-1.0,0.24999999999999356,100000.0,21000000.0
0.55,stage1,True,0.0,0.05,220229245627.32117,1.0,0.4999999999999938,21000000.0,100000.0
0.56,stage1,True,0.0,0.05,-402390426987.97107,-1.0,0.24999999999999356,100000.0,21000000.0
0.57,stage1,True,0.0,0.05,735225039119.9147,1.0,0.499999999999991,21000000.0,100000.0
0.58,stage1,True,0.0,0.05,-1343361625660.497,-1.0,0.24999999999999079,100000.0,21000000.0
0.59,stage1,True,0.0,0.05,2454514415692.1426,1.0,0.499999999999991,21000000.0,100000.0
0.6,stage1,True,0.0,0.05,-4484749974808.881,-1.0,0.24999999999999079,100000.0,21000000.0
0.61,stage1,True,0.0,0.05,8194281609414.875,1.0,0.499999999999991,21000000.0,100000.0
0.62,stage1,True,0.0,0.05,-14972128094444.07,-1.0,0.24999999999999079,100000.0,21000000.0
0.63,stage1,True,0.0,0.05,27356226007523.5,1.0,0.499999999999991,21000000.0,100000.0
0.64,stage1,True,0.0,0.05,-49983749581491.125,-1.0,0.24999999999999079,100000.0,21000000.0
0.65,stage1,True,0.0,0.05,91327481412755.16,1.0,0.499999999999991,21000000.0,100000.0
0.66,stage1,True,0.0,0.05,-166868410854188.28,-1.0,0.24999999999999079,100000.0,21000000.0
0.67,stage1,True,0.0,0.05,304892526436333.9,1.0,0.499999999999991,21000000.0,100000.0
0.68,stage1,True,0.0,0.05,-557082387258782.1,-1.0,0.24999999999999079,100000.0,21000000.0
0.69,stage1,True,0.0,0.05,1017869443443816.9,1.0,0.49999999999998823,21000000.0,100000.0
0.7,stage1,True,0.0,0.05,-1859793501989511.5,-1.0,0.249999999999988,100000.0,21000000.0
0.71,stage1,True,0.0,0.05,3398109543734680.5,1.0,0.49999999999998823,21000000.0,100000.0
0.72,stage1,True,0.0,0.05,-6208833646782946.0,-1.0,0.249999999999988,100000.0,21000000.0
0.73,stage1,True,0.0,0.05,1.1344429824076882e+16,1.0,0.49999999999998823,21000000.0,100000.0
0.74,stage1,True,0.0,0.05,-2.072790081919619e+16,-1.0,0.249999999999988,100000.0,21000000.0
0.75,stage1,True,0.0,0.05,3.787284852858572e+16,1.0,0.49999999999998823,21000000.0,100000.0
0.76,stage1,True,0.0,0.05,-6.919912769656047e+16,-1.0,0.249999999999988,100000.0,21000000.0
0.77,stage1,True,0.0,0.05,1.2643673396656704e+17,1.0,0.49999999999998823,21000000.0,100000.0
0.78,stage1,True,0.0,0.05,-2.3101805222505773e+17,-1.0,0.249999999999988,100000.0,21000000.0
0.79,stage1,True,0.0,0.05,4.2210312446042515e+17,1.0,0.49999999999998823,21000000.0,100000.0
0.8,stage1,True,0.0,0.05,-7.712429654877312e+17,-1.0,0.249999999999988,100000.0,21000000.0
0.81,stage1,True,0.0,0.05,1.4091715444529426e+18,1.0,0.49999999999998823,21000000.0,100000.0
0.82,stage1,True,0.0,0.05,-2.5747585787573627e+18,-1.0,0.24999999999999079,100000.0,21000000.0
0.83,stage1,True,0.0,0.05,4.70445331157935e+18,1.0,0.499999999999991,21000000.0,100000.0
0.84,stage1,True,0.0,0.05,-8.595711125472124e+18,-1.0,0.24999999999999079,100000.0,21000000.0
0.85,stage1,True,0.0,0.05,1.5705597411436732e+19,1.0,0.499999999999991,21000000.0,100000.0
0.86,stage1,True,0.0,0.05,-2.8696379676972884e+19,-1.0,0.24999999999999079,100000.0,21000000.0
0.87,stage1,True,0.0,0.05,5.243240260095596e+19,1.0,0.499999999999991,21000000.0,100000.0
0.88,stage1,True,0.0,0.05,-9.580152177575087e+19,-1.0,0.24999999999999079,100000.0,21000000.0
0.89,stage1,True,0.0,0.05,1.7504312446636458e+20,1.0,0.499999999999991,21000000.0,100000.0
0.9,stage1,True,0.0,0.05,-3.1982890099249716e+20,-1.0,0.24999999999999079,100000.0,21000000.0
0.91,stage1,True,0.0,0.05,5.843732864224796e+20,1.0,0.499999999999991,21000000.0,100000.0
0.92,stage1,True,0.0,0.05,-1.0677338315095555e+21,-1.0,0.24999999999999079,100000.0,21000000.0
0.93,stage1,True,0.0,0.05,1.9509028927887366e+21,1.0,0.499999999999991,21000000.0,100000.0
0.94,stage1,True,0.0,0.05,-3.564579471749396e+21,-1.0,0.24999999999999356,100000.0,21000000.0
0.95,stage1,True,0.0,0.05,6.512998087903264e+21,1.0,0.4999999999999938,21000000.0,100000.0
0.96,stage1,True,0.0,0.05,-1.1900181895008374e+22,-1.0,0.24999999999999356,100000.0,21000000.0
0.97,stage1,True,0.0,0.05,2.1743339583856034e+22,1.0,0.4999999999999938,21000000.0,100000.0
0.98,stage1,True,0.0,0.05,-3.972820083171911e+22,-1.0,0.24999999999999356,100000.0,21000000.0
0.99,stage1,True,0.0,0.05,7.2589122532827625e+22,1.0,0.4999999999999938,21000000.0,100000.0
1.0,stage1,True,0.0,0.05,-1.3263074087862894e+23,-1.0,0.24999999999999356,100000.0,21000000.0
1.01,stage1,True,0.0,0.05,2.42335391477679e+23,1.0,0.4999999999999938,21000000.0,100000.0
1.02,stage1,True,0.0,0.05,-4.4278152691901824e+23,-1.0,0.24999999999999356,100000.0,21000000.0
1.03,stage1,True,0.0,0.05,8.090253734102038e+23,1.0,0.4999999999999938,21000000.0,100000.0
1.04,stage1,True,0.0,0.05,-1.4782054241870565e+24,-1.0,0.24999999999999356,100000.0,21000000.0
1.05,stage1,True,0.0,0.05,2.7008933809893243e+24,1.0,0.4999999999999938,21000000.0,100000.0
1.06,stage1,True,0.0,0.05,-4.934919691208517e+24,-1.0,0.24999999999999356,100000.0,21000000.0
1.07,stage1,True,0.0,0.05,9.016806264954084e+24,1.0,0.4999999999999938,21000000.0,100000.0
1.08,stage1,True,0.0,0.05,-1.6474998643758052e+25,-1.0,0.24999999999999356,100000.0,21000000.0
1.09,stage1,True,0.0,0.05,3.0102186110706213e+25,1.0,0.4999999999999938,21000000.0,100000.0
1.1,stage1,True,0.0,0.05,-5.50010126396525e+25,-1.0,0.24999999999999356,100000.0,21000000.0
1.11,stage1,True,0.0,0.05,1.0049474082253761e+26,1.0,0.4999999999999938,21000000.0,100000.0
1.12,stage1,True,0.0,0.05,-1.836183089783349e+26,-1.0,0.24999999999999356,100000.0,21000000.0
1.13,stage1,True,0.0,0.05,3.354969933361826e+26,1.0,0.49999999999998823,21000000.0,100000.0
1.14,stage1,True,0.0,0.05,-6.130011389600207e+26,-1.0,0.249999999999988,100000.0,21000000.0
1.15,stage1,True,0.0,0.05,1.1200410251955031e+27,1.0,0.49999999999998823,21000000.0,100000.0
1.16,stage1,True,0.0,0.05,-2.046475639913651e+27,-1.0,0.249999999999988,100000.0,21000000.0
1.17,stage1,True,0.0,0.05,3.739204592107643e+27,1.0,0.49999999999998823,21000000.0,100000.0
1.18,stage1,True,0.0,0.05,-6.832063235421082e+27,-1.0,0.249999999999988,100000.0,21000000.0
1.19,stage1,True,0.0,0.05,1.2483159694260635e+28,1.0,0.49999999999998823,21000000.0,100000.0
1.2,stage1,True,0.0,0.05,-2.280852366010178e+28,-1.0,0.249999999999988,100000.0,21000000.0
1.21,stage1,True,0.0,0.05,4.167444495583978e+28,1.0,0.49999999999998823,21000000.0,100000.0
