time,stage_id,y
5.231,stage1,8
5.232,stage1,8
5.233,stage1,8
5.234,stage1,8
5.235,stage1,8
5.236,stage1,8
5.237,stage1,8
5.238,stage1,8
5.239,stage1,8
5.24,stage1,8
5.241,stage1,8
5.242,stage1,8
5.243,stage1,8
5.244,stage1,8
5.245,stage1,8
5.246,stage1,8
5.247,stage1,8
5.248,stage1,8
5.249,stage1,8
5.25,stage1,8
5.251,stage1,8
5.252,stage1,8
5.253,stage1,8
5.254,stage1,8
5.255,stage1,8
5.256,stage1,8
5.257,stage1,8
5.258,stage1,8
5.259,stage1,8
5.26,stage1,8
5.261,stage1,8
5.262,stage1,8
5.263,stage1,8
5.264,stage1,8
5.265,stage1,8
5.266,stage1,8
5.267,stage1,8
5.268,stage1,8
5.269,stage1,8
5.27,stage1,8
5.271,stage1,8
5.272,stage1,8
5.273,stage1,8
5.274,stage1,8
5.275,stage1,8
5.276,stage1,8
5.277,stage1,8
5.278,stage1,8
5.279,stage1,8
5.28,stage1,8
5.281,stage1,8
5.282,stage1,8
5.283,stage1,8
5.284,stage1,8
5.285,stage1,8
5.286,stage1,8
5.287,stage1,8
5.288,stage1,8
5.289,stage1,8
5.29,stage1,8
5.291,stage1,8
5.292,stage1,8
5.293,stage1,8
5.294,stage1,8
5.295,stage1,8
5.296,stage1,8
5.297,stage1,8
5.298,stage1,8
5.299,stage1,8
5.3,stage1,8
5.301,stage1,8
5.302,stage1,8
5.303,stage1,8
5.304,stage1,8
5.305,stage1,8
5.306,stage1,8
5.307,stage1,8
5.308,stage1,8
5.309,stage1,8
5.31,stage1,8
5.311,stage1,8
5.312,stage1,8
5.313,stage1,8
5.314,stage1,8
5.315,stage1,8
5.316,stage1,8
5.317,stage1,8
5.318,stage1,8
5.319,stage1,8
5.32,stage1,8
5.321,stage1,8
5.322,stage1,8
5.323,stage1,8
5.324,stage1,8
5.325,stage1,8
5.326,stage1,8
5.327,stage1,8
5.328,stage1,8
5.329,stage1,8
5.33,stage1,8
5.331,stage1,8
5.332,stage1,8
5.333,stage1,8
5.334,stage1,8
5.335,stage1,8
5.336,stage1,8
5.337,stage1,8
5.338,stage1,8
5.339,stage1,8
5.34,stage1,8
5.341,stage1,8
5.342,stage1,8
5.343,stage1,8
5.344,stage1,8
5.345,stage1,8
5.346,stage1,8
5.347,stage1,8
5.348,stage1,8
5.349,stage1,8
5.35,stage1,8
5.351,stage1,8
5.352,stage1,8
5.353,stage1,8
5.354,stage1,8
5.355,stage1,8
5.356,stage1,8
5.357,stage1,8
5.358,stage1,8
5.359,stage1,8
5.36,stage1,8
5.361,stage1,8
5.362,stage1,8
5.363,stage1,8
5.364,stage1,8
5.365,stage1,8
5.366,stage1,8
5.367,stage1,8
5.368,stage1,8
5.369,stage1,8
5.37,stage1,8
5.371,stage1,8
5.372,stage1,8
5.373,stage1,8
5.374,stage1,8
5.375,stage1,8
5.376,stage1,8
5.377,stage1,8
5.378,stage1,8
5.379,stage1,8
5.38,stage1,8
5.381,stage1,8
5.382,stage1,8
5.383,stage1,8
5.384,stage1,8
5.385,stage1,8
5.386,stage1,8
5.387,stage1,8
5.388,stage1,8
5.389,stage1,8
5.39,stage1,8
5.391,stage1,8
5.392,stage1,8
5.393,stage1,8
5.394,stage1,8
5.395,stage1,8
5.396,stage1,8
5.397,stage1,8
5.398,stage1,8
5.399,stage1,8
5.4,stage1,8
5.401,stage1,8
5.402,stage1,8
5.403,stage1,8
5.404,stage1,8
5.405,stage1,8
5.406,stage1,8
5.407,stage1,8
5.408,stage1,8
5.409,stage1,8
5.41,stage1,8
5.411,stage1,8
5.412,stage1,8
5.413,stage1,8
5.414,stage1,8
5.415,stage1,8
5.416,stage1,8
5.417,stage1,8
5.418,stage1,8
5.419,stage1,8
5.42,stage1,8
5.421,stage1,8
5.422,stage1,8
5.423,stage1,8
5.424,stage1,8
5.425,stage1,8
5.426,stage1,8
5.427,stage1,8
5.428,stage1,8
5.429,stage1,8
5.43,stage1,8
5.431,stage1,8
5.432,stage1,8
5.433,stage1,8
5.434,stage1,8
5.435,stage1,8
5.436,stage1,8
5.437,stage1,8
5.438,stage1,8
5.439,stage1,8
5.44,stage1,8
5.441,stage1,8
5.442,stage1,8
5.443,stage1,8
5.444,stage1,8
5.445,stage1,8
5.446,stage1,8
5.447,stage1,8
5.448,stage1,8
5.449,stage1,8
5.45,stage1,8
5.451,stage1,8
5.452,stage1,8
5.453,stage1,8
5.454,stage1,8
5.455,stage1,8
5.456,stage1,8
5.457,stage1,8
5.458,stage1,8
5.459,stage1,8
5.46,stage1,8
5.461,stage1,7
5.462,stage1,7
5.463,stage1,7
5.464,stage1,7
5.465,stage1,7
5.466,stage1,7
5.467,stage1,7
5.468,stage1,7
5.469,stage1,7
5.47,stage1,7
5.471,stage1,7
5.472,stage1,7
5.473,stage1,7
5.474,stage1,7
5.475,stage1,7
5.476,stage1,7
5.477,stage1,7
5.478,stage1,7
5.479,stage1,7
5.48,stage1,7
5.481,stage1,7
5.482,stage1,7
5.483,stage1,7
5.484,stage1,7
5.485,stage1,7
5.486,stage1,7
5.487,stage1,7
5.488,stage1,7
5.489,stage1,7
5.49,stage1,7
5.491,stage1,7
5.492,stage1,7
5.493,stage1,7
5.494,stage1,7
5.495,stage1,7
5.496,stage1,7
5.497,stage1,7
5.498,stage1,7
5.499,stage1,7
5.5,stage1,7
5.501,stage1,7
5.502,stage1,7
5.503,stage1,7
5.504,stage1,7
5.505,stage1,7
5.506,stage1,7
5.507,stage1,7
5.508,stage1,7
5.509,stage1,7
5.51,stage1,7
5.511,stage1,7
5.512,stage1,7
5.513,stage1,7
5.514,stage1,7
5.515,stage1,7
5.516,stage1,7
5.517,stage1,7
5.518,stage1,7
5.519,stage1,7
5.52,stage1,7
5.521,stage1,7
5.522,stage1,7
5.523,stage1,7
5.524,stage1,7
5.525,stage1,7
5.526,stage1,7
5.527,stage1,7
5.528,stage1,7
5.529,stage1,7
5.53,stage1,7
5.531,stage1,7
5.532,stage1,7
5.533,stage1,7
5.534,stage1,7
5.535,stage1,7
5.536,stage1,7
5.537,stage1,7
5.538,stage1,7
5.539,stage1,7
5.54,stage1,7
5.541,stage1,7
5.542,stage1,7
5.543,stage1,7
5.544,stage1,7
5.545,stage1,7
5.546,stage1,7
5.547,stage1,7
5.548,stage1,7
5.549,stage1,7
5.55,stage1,7
5.551,stage1,7
5.552,stage1,7
5.553,stage1,7
5.554,stage1,7
5.555,stage1,7
5.556,stage1,7
5.557,stage1,7
5.558,stage1,7
5.559,stage1,7
5.56,stage1,7
5.561,stage1,7
5.562,stage1,7
5.563,stage1,7
5.564,stage1,7
5.565,stage1,7
5.566,stage1,7
5.567,stage1,7
5.568,stage1,7
5.569,stage1,7
5.57,stage1,7
5.571,stage1,7
5.572,stage1,7
5.573,stage1,7
5.574,stage1,7
5.575,stage1,7
5.576,stage1,7
5.577,stage1,7
5.578,stage1,7
5.579,stage1,7
5.58,stage1,7
5.581,stage1,7
5.582,stage1,7
5.583,stage1,7
5.584,stage1,7
5.585,stage1,7
5.586,stage1,7
5.587,stage1,7
5.588,stage1,7
5.589,stage1,7
5.59,stage1,7
5.591,stage1,7
5.592,stage1,7
5.593,stage1,7
5.594,stage1,7
5.595,stage1,7
5.596,stage1,7
5.597,stage1,7
5.598,stage1,7
5.599,stage1,7
5.6,stage1,7
5.601,stage1,7
5.602,stage1,7
5.603,stage1,7
5.604,stage1,7
5.605,stage1,7
5.606,stage1,7
5.607,stage1,7
5.608,stage1,7
5.609,stage1,7
5.61,stage1,7
5.611,stage1,7
5.612,stage1,7
5.613,stage1,7
5.614,stage1,7
5.615,stage1,7
5.616,stage1,7
5.617,stage1,7
5.618,stage1,7
5.619,stage1,7
5.62,stage1,7
5.621,stage1,7
5.622,stage1,7
5.623,stage1,7
5.624,stage1,7
5.625,stage1,7
5.626,stage1,7
5.627,stage1,7
5.628,stage1,7
5.629,stage1,7
5.63,stage1,7
5.631,stage1,7
5.632,stage1,7
5.633,stage1,7
5.634,stage1,7
5.635,stage1,7
5.636,stage1,7
5.637,stage1,7
5.638,stage1,7
5.639,stage1,7
5.64,stage1,7
5.641,stage1,7
5.642,stage1,7
5.643,stage1,7
5.644,stage1,7
5.645,stage1,7
5.646,stage1,7
5.647,stage1,7
5.648,stage1,7
5.649,stage1,7
5.65,stage1,7
5.651,stage1,7
5.652,stage1,7
5.653,stage1,7
5.654,stage1,7
5.655,stage1,7
5.656,stage1,7
5.657,stage1,7
5.658,stage1,7
5.659,stage1,7
5.66,stage1,7
5.661,stage1,7
5.662,stage1,7
5.663,stage1,7
5.664,stage1,7
5.665,stage1,7
5.666,stage1,7
5.667,stage1,7
5.668,stage1,7
5.669,stage1,7
5.67,stage1,7
5.671,stage1,7
5.672,stage1,7
5.673,stage1,7
5.674,stage1,7
5.675,stage1,7
5.676,stage1,7
5.677,stage1,7
5.678,stage1,7
5.679,stage1,7
5.68,stage1,7
5.681,stage1,7
5.682,stage1,7
5.683,stage1,7
5.684,stage1,7
5.685,stage1,7
5.686,stage1,7
5.687,stage1,7
5.688,stage1,7
5.689,stage1,7
5.69,stage1,7
5.691,stage1,7
5.692,stage1,7
5.693,stage1,7
5.694,stage1,7
5.695,stage1,7
5.696,stage1,7
5.697,stage1,7
5.698,stage1,7
5.699,stage1,7
5.7,stage1,7
5.701,stage1,6
5.702,stage1,6
5.703,stage1,6
5.704,stage1,6
5.705,stage1,6
5.706,stage1,6
5.707,stage1,6
5.708,stage1,6
5.709,stage1,6
5.71,stage1,6
5.711,stage1,6
5.712,stage1,6
5.713,stage1,6
5.714,stage1,6
5.715,stage1,6
5.716,stage1,6
5.717,stage1,6
5.718,stage1,6
5.719,stage1,6
5.72,stage1,6
5.721,stage1,6
5.722,stage1,6
5.723,stage1,6
5.724,stage1,6
5.725,stage1,6
5.726,stage1,6
5.727,stage1,6
5.728,stage1,6
5.729,stage1,6
5.73,stage1,6
5.731,stage1,6
5.732,stage1,6
5.733,stage1,6
5.734,stage1,6
5.735,stage1,6
5.736,stage1,6
5.737,stage1,6
5.738,stage1,6
5.739,stage1,6
5.74,stage1,6
5.741,stage1,6
5.742,stage1,6
5.743,stage1,6
5.744,stage1,6
5.745,stage1,6
5.746,stage1,6
5.747,stage1,6
5.748,stage1,6
5.749,stage1,6
5.75,stage1,6
5.751,stage1,6
5.752,stage1,6
5.753,stage1,6
5.754,stage1,6
5.755,stage1,6
5.756,stage1,6
5.757,stage1,6
5.758,stage1,6
5.759,stage1,6
5.76,stage1,6
5.761,stage1,6
5.762,stage1,6
5.763,stage1,6
5.764,stage1,6
5.765,stage1,6
5.766,stage1,6
5.767,stage1,6
5.768,stage1,6
5.769,stage1,6
5.77,stage1,6
5.771,stage1,6
5.772,stage1,6
5.773,stage1,6
5.774,stage1,6
5.775,stage1,6
5.776,stage1,6
5.777,stage1,6
5.778,stage1,6
5.779,stage1,6
5.78,stage1,6
5.781,stage1,6
5.782,stage1,6
5.783,stage1,6
5.784,stage1,6
5.785,stage1,6
5.786,stage1,6
5.787,stage1,6
5.788,stage1,6
5.789,stage1,6
5.79,stage1,6
5.791,stage1,6
5.792,stage1,6
5.793,stage1,6
5.794,stage1,6
5.795,stage1,6
5.796,stage1,6
5.797,stage1,6
5.798,stage1,6
5.799,stage1,6
5.8,stage1,6
5.801,stage1,6
5.802,stage1,6
5.803,stage1,6
5.804,stage1,6
5.805,stage1,6
5.806,stage1,6
5.807,stage1,6
5.808,stage1,6
5.809,stage1,6
5.81,stage1,6
5.811,stage1,6
5.812,stage1,6
5.813,stage1,6
5.814,stage1,6
5.815,stage1,6
5.816,stage1,6
5.817,stage1,6
5.818,stage1,6
5.819,stage1,6
5.82,stage1,6
5.821,stage1,6
5.822,stage1,6
5.823,stage1,6
5.824,stage1,6
5.825,stage1,6
5.826,stage1,6
5.827,stage1,6
5.828,stage1,6
5.829,stage1,6
5.83,stage1,6
5.831,stage1,6
5.832,stage1,6
5.833,stage1,6
5.834,stage1,6
5.835,stage1,6
5.836,stage1,6
5.837,stage1,6
5.838,stage1,6
5.839,stage1,6
5.84,stage1,6
5.841,stage1,6
5.842,stage1,6
5.843,stage1,6
5.844,stage1,6
5.845,stage1,6
5.846,stage1,6
5.847,stage1,6
5.848,stage1,6
5.849,stage1,6
5.85,stage1,6
5.851,stage1,6
5.852,stage1,6
5.853,stage1,6
5.854,stage1,6
5.855,stage1,6
5.856,stage1,6
5.857,stage1,6
5.858,stage1,6
5.859,stage1,6
5.86,stage1,6
5.861,stage1,6
5.862,stage1,6
5.863,stage1,6
5.864,stage1,6
5.865,stage1,6
5.866,stage1,6
5.867,stage1,6
5.868,stage1,6
5.869,stage1,6
5.87,stage1,6
5.871,stage1,6
5.872,stage1,6
5.873,stage1,6
5.874,stage1,6
5.875,stage1,6
5.876,stage1,6
5.877,stage1,6
5.878,stage1,6
5.879,stage1,6
5.88,stage1,6
5.881,stage1,6
5.882,stage1,6
5.883,stage1,6
5.884,stage1,6
5.885,stage1,6
5.886,stage1,6
5.887,stage1,6
5.888,stage1,6
5.889,stage1,6
5.89,stage1,6
5.891,stage1,6
5.892,stage1,6
5.893,stage1,6
5.894,stage1,6
5.895,stage1,6
5.896,stage1,6
5.897,stage1,6
5.898,stage1,6
5.899,stage1,6
5.9,stage1,6
5.901,stage1,6
5.902,stage1,6
5.903,stage1,6
5.904,stage1,6
5.905,stage1,6
5.906,stage1,6
5.907,stage1,6
5.908,stage1,6
5.909,stage1,6
5.91,stage1,6
5.911,stage1,5
5.912,stage1,5
5.913,stage1,5
5.914,stage1,5
5.915,stage1,5
5.916,stage1,5
5.917,stage1,5
5.918,stage1,5
5.919,stage1,5
5.92,stage1,5
5.921,stage1,5
5.922,stage1,5
5.923,stage1,5
5.924,stage1,5
5.925,stage1,5
5.926,stage1,5
5.927,stage1,5
5.928,stage1,5
5.929,stage1,5
5.93,stage1,5
5.931,stage1,5
5.932,stage1,5
5.933,stage1,5
5.934,stage1,5
5.935,stage1,5
5.936,stage1,5
5.937,stage1,5
5.938,stage1,5
5.939,stage1,5
5.94,stage1,5
5.941,stage1,5
5.942,stage1,5
5.943,stage1,5
5.944,stage1,5
5.945,stage1,5
5.946,stage1,5
5.947,stage1,5
5.948,stage1,5
5.949,stage1,5
5.95,stage1,5
5.951,stage1,5
5.952,stage1,5
5.953,stage1,5
5.954,stage1,5
5.955,stage1,5
5.956,stage1,5
5.957,stage1,5
5.958,stage1,5
5.959,stage1,5
5.96,stage1,5
5.961,stage1,5
5.962,stage1,5
5.963,stage1,5
5.964,stage1,5
5.965,stage1,5
5.966,stage1,5
5.967,stage1,5
5.968,stage1,5
5.969,stage1,5
5.97,stage1,5
5.971,stage1,5
5.972,stage1,5
5.973,stage1,5
5.974,stage1,5
5.975,stage1,5
5.976,stage1,5
5.977,stage1,5
5.978,stage1,5
5.979,stage1,5
5.98,stage1,5
5.981,stage1,5
5.982,stage1,5
5.983,stage1,5
5.984,stage1,5
5.985,stage1,5
5.986,stage1,5
5.987,stage1,5
5.988,stage1,5
5.989,stage1,5
5.99,stage1,5
5.991,stage1,5
5.992,stage1,5
5.993,stage1,5
5.994,stage1,5
5.995,stage1,5
5.996,stage1,5
5.997,stage1,5
5.998,stage1,5
5.999,stage1,5
6.0,stage1,5
6.001,stage1,5
6.002,stage1,5
6.003,stage1,5
6.004,stage1,5
6.005,stage1,5
6.006,stage1,5
6.007,stage1,5
6.008,stage1,5
6.009,stage1,5
6.01,stage1,5
6.011,stage1,5
6.012,stage1,5
6.013,stage1,5
6.014,stage1,5
6.015,stage1,5
6.016,stage1,5
6.017,stage1,5
6.018,stage1,5
6.019,stage1,5
6.02,stage1,5
6.021,stage1,5
6.022,stage1,5
6.023,stage1,5
6.024,stage1,5
6.025,stage1,5
6.026,stage1,5
6.027,stage1,5
6.028,stage1,5
6.029,stage1,5
6.03,stage1,5
6.031,stage1,5
6.032,stage1,5
6.033,stage1,5
6.034,stage1,5
6.035,stage1,5
6.036,stage1,5
6.037,stage1,5
6.038,stage1,5
6.039,stage1,5
6.04,stage1,5
6.041,stage1,5
6.042,stage1,5
6.043,stage1,5
6.044,stage1,5
6.045,stage1,5
6.046,stage1,5
6.047,stage1,5
6.048,stage1,5
6.049,stage1,5
6.05,stage1,5
6.051,stage1,5
6.052,stage1,5
6.053,stage1,5
6.054,stage1,5
6.055,stage1,5
6.056,stage1,5
6.057,stage1,5
6.058,stage1,5
6.059,stage1,5
6.06,stage1,5
6.061,stage1,5
6.062,stage1,5
6.063,stage1,5
6.064,stage1,5
6.065,stage1,5
6.066,stage1,5
6.067,stage1,5
6.068,stage1,5
6.069,stage1,5
6.07,stage1,5
6.071,stage1,5
6.072,stage1,5
6.073,stage1,5
6.074,stage1,5
6.075,stage1,5
6.076,stage1,5
6.077,stage1,5
6.078,stage1,5
6.079,stage1,5
6.08,stage1,5
6.081,stage1,5
6.082,stage1,5
6.083,stage1,5
6.084,stage1,5
6.085,stage1,5
6.086,stage1,5
6.087,stage1,5
6.088,stage1,5
6.089,stage1,5
6.09,stage1,5
6.091,stage1,5
6.092,stage1,5
6.093,stage1,5
6.094,stage1,5
6.095,stage1,5
6.096,stage1,5
6.097,stage1,5
6.098,stage1,5
6.099,stage1,5
6.1,stage1,5
6.101,stage1,5
6.102,stage1,5
6.103,stage1,5
6.104,stage1,5
6.105,stage1,5
6.106,stage1,5
6.107,stage1,5
6.108,stage1,5
6.109,stage1,5
6.11,stage1,5
6.111,stage1,5
6.112,stage1,5
6.113,stage1,5
6.114,stage1,5
6.115,stage1,5
6.116,stage1,5
6.117,stage1,5
6.118,stage1,5
6.119,stage1,5
6.12,stage1,5
6.121,stage1,4
6.122,stage1,4
6.123,stage1,4
6.124,stage1,4
6.125,stage1,4
6.126,stage1,4
6.127,stage1,4
6.128,stage1,4
6.129,stage1,4
6.13,stage1,4
6.131,stage1,4
6.132,stage1,4
6.133,stage1,4
6.134,stage1,4
6.135,stage1,4
6.136,stage1,4
6.137,stage1,4
6.138,stage1,4
6.139,stage1,4
6.14,stage1,4
6.141,stage1,4
6.142,stage1,4
6.143,stage1,4
6.144,stage1,4
6.145,stage1,4
6.146,stage1,4
6.147,stage1,4
6.148,stage1,4
6.149,stage1,4
6.15,stage1,4
6.151,stage1,4
6.152,stage1,4
6.153,stage1,4
6.154,stage1,4
6.155,stage1,4
6.156,stage1,4
6.157,stage1,4
6.158,stage1,4
6.159,stage1,4
6.16,stage1,4
6.161,stage1,4
6.162,stage1,4
6.163,stage1,4
6.164,stage1,4
6.165,stage1,4
6.166,stage1,4
6.167,stage1,4
6.168,stage1,4
6.169,stage1,4
6.17,stage1,4
6.171,stage1,4
6.172,stage1,4
6.173,stage1,4
6.174,stage1,4
6.175,stage1,4
6.176,stage1,4
6.177,stage1,4
6.178,stage1,4
6.179,stage1,4
6.18,stage1,4
6.181,stage1,4
6.182,stage1,4
6.183,stage1,4
6.184,stage1,4
6.185,stage1,4
6.186,stage1,4
6.187,stage1,4
6.188,stage1,4
6.189,stage1,4
6.19,stage1,4
6.191,stage1,4
6.192,stage1,4
6.193,stage1,4
6.194,stage1,4
6.195,stage1,4
6.196,stage1,4
6.197,stage1,4
6.198,stage1,4
6.199,stage1,4
6.2,stage1,4
6.201,stage1,4
6.202,stage1,4
6.203,stage1,4
6.204,stage1,4
6.205,stage1,4
6.206,stage1,4
6.207,stage1,4
6.208,stage1,4
6.209,stage1,4
6.21,stage1,4
6.211,stage1,4
6.212,stage1,4
6.213,stage1,4
6.214,stage1,4
6.215,stage1,4
6.216,stage1,4
6.217,stage1,4
6.218,stage1,4
6.219,stage1,4
6.22,stage1,4
6.221,stage1,4
6.222,stage1,4
6.223,stage1,4
6.224,stage1,4
6.225,stage1,4
6.226,stage1,4
6.227,stage1,4
6.228,stage1,4
6.229,stage1,4
6.23,stage1,4
6.231,stage1,4
6.232,stage1,4
6.233,stage1,4
6.234,stage1,4
6.235,stage1,4
6.236,stage1,4
6.237,stage1,4
6.238,stage1,4
6.239,stage1,4
6.24,stage1,4
6.241,stage1,4
6.242,stage1,4
6.243,stage1,4
6.244,stage1,4
6.245,stage1,4
6.246,stage1,4
6.247,stage1,4
6.248,stage1,4
6.249,stage1,4
6.25,stage1,4
6.251,stage1,4
6.252,stage1,4
6.253,stage1,4
6.254,stage1,4
6.255,stage1,4
6.256,stage1,4
6.257,stage1,4
6.258,stage1,4
6.259,stage1,4
6.26,stage1,4
6.261,stage1,4
6.262,stage1,4
6.263,stage1,4
6.264,stage1,4
6.265,stage1,4
6.266,stage1,4
6.267,stage1,4
6.268,stage1,4
6.269,stage1,4
6.27,stage1,4
6.271,stage1,4
6.272,stage1,4
6.273,stage1,4
6.274,stage1,4
6.275,stage1,4
6.276,stage1,4
6.277,stage1,4
6.278,stage1,4
6.279,stage1,4
6.28,stage1,4
6.281,stage1,4
6.282,stage1,4
6.283,stage1,4
6.284,stage1,4
6.285,stage1,4
6.286,stage1,4
6.287,stage1,4
6.288,stage1,4
6.289,stage1,4
6.29,stage1,4
6.291,stage1,4
6.292,stage1,4
6.293,stage1,4
6.294,stage1,4
6.295,stage1,4
6.296,stage1,4
6.297,stage1,4
6.298,stage1,4
6.299,stage1,4
6.3,stage1,4
6.301,stage1,4
6.302,stage1,4
6.303,stage1,4
6.304,stage1,4
6.305,stage1,4
6.306,stage1,4
6.307,stage1,4
6.308,stage1,4
6.309,stage1,4
6.31,stage1,4
6.311,stage1,4
6.312,stage1,4
6.313,stage1,4
6.314,stage1,4
6.315,stage1,4
6.316,stage1,4
6.317,stage1,4
6.318,stage1,4
6.319,stage1,4
6.32,stage1,4
6.321,stage1,4
6.322,stage1,4
6.323,stage1,4
6.324,stage1,4
6.325,stage1,4
6.326,stage1,4
6.327,stage1,4
6.328,stage1,4
6.329,stage1,4
6.33,stage1,4
6.331,stage1,3
6.332,stage1,3
6.333,stage1,3
6.334,stage1,3
6.335,stage1,3
6.336,stage1,3
6.337,stage1,3
6.338,stage1,3
6.339,stage1,3
6.34,stage1,3
6.341,stage1,3
6.342,stage1,3
6.343,stage1,3
6.344,stage1,3
6.345,stage1,3
6.346,stage1,3
6.347,stage1,3
6.348,stage1,3
6.349,stage1,3
6.35,stage1,3
6.351,stage1,3
6.352,stage1,3
6.353,stage1,3
6.354,stage1,3
6.355,stage1,3
6.356,stage1,3
6.357,stage1,3
6.358,stage1,3
6.359,stage1,3
6.36,stage1,3
6.361,stage1,3
6.362,stage1,3
6.363,stage1,3
6.364,stage1,3
6.365,stage1,3
6.366,stage1,3
6.367,stage1,3
6.368,stage1,3
6.369,stage1,3
6.37,stage1,3
6.371,stage1,3
6.372,stage1,3
6.373,stage1,3
6.374,stage1,3
6.375,stage1,3
6.376,stage1,3
6.377,stage1,3
6.378,stage1,3
6.379,stage1,3
6.38,stage1,3
6.381,stage1,3
6.382,stage1,3
6.383,stage1,3
6.384,stage1,3
6.385,stage1,3
6.386,stage1,3
6.387,stage1,3
6.388,stage1,3
6.389,stage1,3
6.39,stage1,3
6.391,stage1,3
6.392,stage1,3
6.393,stage1,3
6.394,stage1,3
6.395,stage1,3
6.396,stage1,3
6.397,stage1,3
6.398,stage1,3
6.399,stage1,3
6.4,stage1,3
6.401,stage1,3
6.402,stage1,3
6.403,stage1,3
6.404,stage1,3
6.405,stage1,3
6.406,stage1,3
6.407,stage1,3
6.408,stage1,3
6.409,stage1,3
6.41,stage1,3
6.411,stage1,3
6.412,stage1,3
6.413,stage1,3
6.414,stage1,3
6.415,stage1,3
6.416,stage1,3
6.417,stage1,3
6.418,stage1,3
6.419,stage1,3
6.42,stage1,3
6.421,stage1,3
6.422,stage1,3
6.423,stage1,3
6.424,stage1,3
6.425,stage1,3
6.426,stage1,3
6.427,stage1,3
6.428,stage1,3
6.429,stage1,3
6.43,stage1,3
6.431,stage1,3
6.432,stage1,3
6.433,stage1,3
6.434,stage1,3
6.435,stage1,3
6.436,stage1,3
6.437,stage1,3
6.438,stage1,3
6.439,stage1,3
6.44,stage1,3
6.441,stage1,3
6.442,stage1,3
6.443,stage1,3
6.444,stage1,3
6.445,stage1,3
6.446,stage1,3
6.447,stage1,3
6.448,stage1,3
6.449,stage1,3
6.45,stage1,3
6.451,stage1,3
6.452,stage1,3
6.453,stage1,3
6.454,stage1,3
6.455,stage1,3
6.456,stage1,3
6.457,stage1,3
6.458,stage1,3
6.459,stage1,3
6.46,stage1,3
6.461,stage1,3
6.462,stage1,3
6.463,stage1,3
6.464,stage1,3
6.465,stage1,3
6.466,stage1,3
6.467,stage1,3
6.468,stage1,3
6.469,stage1,3
6.47,stage1,3
6.471,stage1,3
6.472,stage1,3
6.473,stage1,3
6.474,stage1,3
6.475,stage1,3
6.476,stage1,3
6.477,stage1,3
6.478,stage1,3
6.479,stage1,3
6.48,stage1,3
6.481,stage1,3
6.482,stage1,3
6.483,stage1,3
6.484,stage1,3
6.485,stage1,3
6.486,stage1,3
6.487,stage1,3
6.488,stage1,3
6.489,stage1,3
6.49,stage1,3
6.491,stage1,3
6.492,stage1,3
6.493,stage1,3
6.494,stage1,3
6.495,stage1,3
6.496,stage1,3
6.497,stage1,3
6.498,stage1,3
6.499,stage1,3
6.5,stage1,3
6.501,stage1,3
6.502,stage1,3
6.503,stage1,3
6.504,stage1,3
6.505,stage1,3
6.506,stage1,3
6.507,stage1,3
6.508,stage1,3
6.509,stage1,3
6.51,stage1,3
6.511,stage1,3
6.512,stage1,3
6.513,stage1,3
6.514,stage1,3
6.515,stage1,3
6.516,stage1,3
6.517,stage1,3
6.518,stage1,3
6.519,stage1,3
6.52,stage1,3
6.521,stage1,3
6.522,stage1,3
6.523,stage1,3
6.524,stage1,3
6.525,stage1,3
6.526,stage1,3
6.527,stage1,3
6.528,stage1,3
6.529,stage1,3
6.53,stage1,3
6.531,stage1,3
6.532,stage1,3
6.533,stage1,3
6.534,stage1,3
6.535,stage1,3
6.536,stage1,3
6.537,stage1,3
6.538,stage1,3
6.539,stage1,3
6.54,stage1,3
6.541,stage1,3
6.542,stage1,3
6.543,stage1,3
6.544,stage1,3
6.545,stage1,3
6.546,stage1,3
6.547,stage1,3
6.548,stage1,3
6.549,stage1,3
6.55,stage1,3
6.551,stage1,2
6.552,stage1,2
6.553,stage1,2
6.554,stage1,2
6.555,stage1,2
6.556,stage1,2
6.557,stage1,2
6.558,stage1,2
6.559,stage1,2
6.56,stage1,2
6.561,stage1,2
6.562,stage1,2
6.563,stage1,2
6.564,stage1,2
6.565,stage1,2
6.566,stage1,2
6.567,stage1,2
6.568,stage1,2
6.569,stage1,2
6.57,stage1,2
6.571,stage1,2
6.572,stage1,2
6.573,stage1,2
6.574,stage1,2
6.575,stage1,2
6.576,stage1,2
6.577,stage1,2
6.578,stage1,2
6.579,stage1,2
6.58,stage1,2
6.581,stage1,2
6.582,stage1,2
6.583,stage1,2
6.584,stage1,2
6.585,stage1,2
6.586,stage1,2
6.587,stage1,2
6.588,stage1,2
6.589,stage1,2
6.59,stage1,2
6.591,stage1,2
6.592,stage1,2
6.593,stage1,2
6.594,stage1,2
6.595,stage1,2
6.596,stage1,2
6.597,stage1,2
6.598,stage1,2
6.599,stage1,2
6.6,stage1,2
6.601,stage1,2
6.602,stage1,2
6.603,stage1,2
6.604,stage1,2
6.605,stage1,2
6.606,stage1,2
6.607,stage1,2
6.608,stage1,2
6.609,stage1,2
6.61,stage1,2
6.611,stage1,2
6.612,stage1,2
6.613,stage1,2
6.614,stage1,2
6.615,stage1,2
6.616,stage1,2
6.617,stage1,2
6.618,stage1,2
6.619,stage1,2
6.62,stage1,2
6.621,stage1,2
6.622,stage1,2
6.623,stage1,2
6.624,stage1,2
6.625,stage1,2
6.626,stage1,2
6.627,stage1,2
6.628,stage1,2
6.629,stage1,2
